method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
Y+S3,K45,N5K,1,93.8247,99.9623,96.7933,93.7914,97.7312,100.0000,0.0000,0.7580,64
Y+S3,K45,N5K,10,92.1978,78.5641,80.3928,73.2871,93.7312,77.1930,3.5088,3.7843,58
Y+S3,K45,N5K,2,94.3582,98.5830,96.4153,93.0889,98.9412,100.0000,0.0000,1.0609,61
Y+S3,K45,N5K,3,94.2148,98.3488,96.2278,92.7378,98.9796,100.0000,0.0000,0.8318,63
Y+S3,K45,N5K,4,89.4178,99.9849,94.3960,89.4057,99.0770,100.0000,0.0000,0.9746,63
Y+S3,K45,N5K,5,91.5575,59.5775,64.7695,55.4633,87.0664,46.6667,0.0000,1.8923,61
Y+S3,K45,N5K,6,89.2972,98.2807,93.5300,87.9253,97.2797,100.0000,0.0000,1.3072,65
Y+S3,K45,N5K,7,90.9933,99.9989,95.2745,90.9923,98.5340,100.0000,0.0000,1.4357,60
Y+S3,K45,N5K,8,94.1916,98.6876,96.3665,93.0014,98.7379,100.0000,0.0000,1.3834,63
Y+S3,K45,N5K,9,94.7544,99.1440,96.8867,93.9789,98.6517,100.0000,0.0000,1.0183,63
Y+S3,K45,VF,1,93.9255,99.9928,96.8440,93.9186,99.8096,100.0000,0.0000,0.7970,172
Y+S3,K45,VF,10,90.4307,99.9082,94.7396,90.3603,99.3618,98.5437,0.4854,2.1631,207
Y+S3,K45,VF,11,40.9748,73.1354,45.7426,32.4949,93.1649,14.5000,5.5000,7.3522,201
Y+S3,K45,VF,2,91.1926,94.6749,92.6935,89.0503,99.3683,96.1039,0.8658,2.6250,232
Y+S3,K45,VF,3,91.1409,99.5343,95.1115,91.1316,99.3286,99.0950,1.3575,2.4674,222
Y+S3,K45,VF,4,94.7858,99.9812,97.3062,94.7684,99.6695,100.0000,0.0000,1.3150,177
Y+S3,K45,VF,5,86.9788,99.9908,92.9127,86.9715,99.7278,99.0654,0.4673,2.4378,215
Y+S3,K45,VF,6,83.9174,89.2971,86.3205,83.8685,99.2059,87.4419,0.9302,2.2450,216
Y+S3,K45,VF,7,91.4156,99.9915,95.5017,91.4084,99.4294,100.0000,0.0000,1.5359,225
Y+S3,K45,VF,8,93.3680,98.8214,95.5241,93.2411,99.7676,95.2830,0.4717,1.9398,213
Y+S3,K45,VF,9,95.8013,98.8564,97.1285,94.7476,99.8233,98.6784,0.4405,1.4221,228
