method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
FLMM+X2,K10,N5K,1,93.7179,99.9411,96.7263,93.6661,97.6980,100.0000,0.0000,0.7589,64
FLMM+X2,K10,N5K,10,96.8171,49.2354,65.0365,48.4491,87.5933,36.8421,1.7544,2.8099,58
FLMM+X2,K10,N5K,2,98.4349,96.6961,97.5434,95.2194,99.2825,100.0000,0.0000,0.5029,61
FLMM+X2,K10,N5K,3,0.0000,0.0000,0.0000,0.0000,86.6064,0.0000,0.0000,0.0000,63
FLMM+X2,K10,N5K,4,96.8803,99.3281,98.0819,96.2434,99.7030,100.0000,0.0000,0.5609,63
FLMM+X2,K10,N5K,5,95.1901,81.2970,85.2932,77.6062,94.0162,85.0000,3.3333,3.3269,61
FLMM+X2,K10,N5K,6,95.7581,56.0155,70.3518,54.6883,90.6877,78.1250,3.1250,2.8487,65
FLMM+X2,K10,N5K,7,96.0778,98.7951,97.3953,94.9440,99.2202,100.0000,0.0000,1.1699,60
FLMM+X2,K10,N5K,8,97.4475,91.2393,94.0741,89.0430,97.9675,100.0000,0.0000,0.9801,63
FLMM+X2,K10,N5K,9,95.0070,97.6284,96.2843,92.8848,98.4554,100.0000,0.0000,0.9725,63
FLMM+X2,K10,VF,1,77.7892,99.2822,85.5168,77.4995,98.3901,80.7018,8.7719,10.4920,172
FLMM+X2,K10,VF,10,94.7042,98.7933,96.6522,94.1770,99.6709,98.0583,1.4563,2.5671,207
FLMM+X2,K10,VF,11,34.0671,72.8337,40.8035,28.0308,91.2406,9.0000,3.5000,6.2665,201
FLMM+X2,K10,VF,2,92.4433,99.0695,95.1328,91.9278,99.6823,94.8052,0.8658,2.8569,232
FLMM+X2,K10,VF,3,92.4378,95.6894,93.2963,90.7605,99.4360,90.9502,4.0724,5.0071,222
FLMM+X2,K10,VF,4,97.8788,99.6993,98.7782,97.5889,99.8451,100.0000,0.0000,0.5653,177
FLMM+X2,K10,VF,5,68.5589,99.0988,76.0916,68.2630,98.7574,60.2804,6.5421,8.2107,215
FLMM+X2,K10,VF,6,93.5806,99.3308,96.1892,93.4290,99.6566,97.6744,1.3953,2.1912,216
FLMM+X2,K10,VF,7,96.0121,98.2750,96.8808,94.8613,99.7173,97.3214,1.3393,2.1473,225
FLMM+X2,K10,VF,8,95.6500,98.3810,96.9317,95.4506,99.8988,97.6415,1.8868,2.4636,213
FLMM+X2,K10,VF,9,96.8656,98.7994,97.6916,96.1390,99.8467,98.2379,0.8811,2.1176,228
FLMM+X2,K10,MTF,1,99.5024,98.5386,99.0157,98.0530,99.9721,100.0000,0.0000,0.3891,199
FLMM+X2,K10,MTF,10,99.3570,94.3372,96.7796,93.7677,99.6344,100.0000,0.0000,0.7136,30
FLMM+X2,K10,MTF,11,0.0676,0.5034,0.1190,0.0596,87.0269,0.0000,0.0000,0.0388,30
FLMM+X2,K10,MTF,13,98.1441,95.4386,96.6824,93.6861,99.5896,100.0000,0.0000,3.6749,30
FLMM+X2,K10,MTF,14,98.8179,99.5691,99.1906,98.4004,99.8602,100.0000,0.0000,0.7166,30
FLMM+X2,K10,MTF,2,97.6175,99.9950,98.7901,97.6127,99.8428,100.0000,0.0000,0.2119,200
FLMM+X2,K10,MTF,3,97.6175,99.9950,98.7901,97.6127,99.8428,100.0000,0.0000,0.2119,200
FLMM+X2,K10,MTF,4,98.8393,89.2851,93.4105,88.3615,99.3849,95.9799,1.5075,2.1965,200
FLMM+X2,K10,MTF,5,98.7604,99.9637,99.3566,98.7253,99.9078,100.0000,0.0000,0.2117,200
FLMM+X2,K10,MTF,6,98.7724,99.8131,99.2889,98.5897,99.9643,100.0000,0.0000,0.2883,200
FLMM+X2,K10,MTF,7,89.9243,99.7519,94.3379,89.7661,99.7091,100.0000,0.0000,0.9736,200
FLMM+X2,K10,MTF,8,98.4158,94.8785,96.3168,93.6728,99.8383,98.9950,1.0050,1.2965,200
FLMM+X2,K10,MTF,9,99.6392,91.1218,95.1094,90.8242,99.5401,100.0000,0.0000,1.9864,30
