method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
Y+S2,K45,N5K,1,94.0999,99.6564,96.7940,93.8255,97.7587,100.0000,0.0000,1.2717,64
Y+S2,K45,N5K,10,92.3813,72.6717,75.5643,68.3070,92.6224,73.6842,1.7544,2.8053,58
Y+S2,K45,N5K,2,97.0454,98.5277,97.7743,95.6512,99.3508,100.0000,0.0000,0.5725,61
Y+S2,K45,N5K,3,96.2444,97.0955,96.6476,93.5960,99.1199,100.0000,1.6129,1.4278,63
Y+S2,K45,N5K,4,92.2254,97.6460,94.8279,91.6869,99.3001,98.3871,1.6129,4.1093,63
Y+S2,K45,N5K,5,92.8505,72.5226,76.2936,67.9209,90.5045,66.6667,0.0000,2.0643,61
Y+S2,K45,N5K,6,91.0974,96.1038,93.4199,87.9903,97.3707,100.0000,1.5625,2.8389,65
Y+S2,K45,N5K,7,93.0318,99.3158,96.0605,92.5882,98.8147,100.0000,1.6949,2.6431,60
Y+S2,K45,N5K,8,95.6612,97.9460,96.7626,93.7965,98.8949,100.0000,1.6129,1.8822,63
Y+S2,K45,N5K,9,95.2784,97.2041,96.1800,92.7540,98.4500,100.0000,0.0000,1.2660,63
Y+S2,K45,VF,1,95.8674,99.9755,97.8728,95.8451,99.8625,100.0000,0.0000,0.4398,172
Y+S2,K45,VF,10,93.4655,99.8278,96.3469,93.3227,99.5466,98.5437,0.4854,1.9094,207
Y+S2,K45,VF,11,40.9917,73.0886,45.7156,32.4806,93.1538,14.5000,5.5000,7.3505,201
Y+S2,K45,VF,2,92.9086,96.0356,94.2830,91.9460,99.5204,96.1039,0.8658,1.9996,232
Y+S2,K45,VF,3,95.0361,99.4852,97.1931,94.9901,99.6394,99.0950,0.4525,1.8381,222
Y+S2,K45,VF,4,96.2803,99.9528,98.0784,96.2362,99.7683,100.0000,0.0000,0.8574,177
Y+S2,K45,VF,5,91.2619,99.9351,94.8757,91.2062,99.7464,97.1963,0.4673,1.7011,215
Y+S2,K45,VF,6,68.5056,72.1482,69.9815,68.4702,97.8797,70.2326,1.3953,1.7514,216
Y+S2,K45,VF,7,94.7160,99.9347,97.2501,94.6565,99.6570,100.0000,0.0000,1.0622,225
Y+S2,K45,VF,8,95.1799,99.3358,96.7235,95.0260,99.8401,96.6981,0.4717,1.2506,213
Y+S2,K45,VF,9,96.9512,99.7381,98.2319,96.7120,99.8843,99.1189,0.4405,1.0941,228
Y+S2,K45,MTF,1,97.3695,98.7251,98.0340,96.2140,99.9426,100.0000,1.0101,1.2402,199
Y+S2,K45,MTF,10,99.6950,91.5212,95.4291,91.2656,99.4833,100.0000,0.0000,0.7191,30
Y+S2,K45,MTF,11,7.4842,69.9949,13.5116,7.4842,90.9117,0.0000,0.0000,0.8489,30
Y+S2,K45,MTF,13,99.7275,97.9427,98.8073,97.6797,99.8491,100.0000,0.0000,1.6237,30
Y+S2,K45,MTF,14,93.7481,96.5410,95.1212,93.6293,99.4442,96.5517,0.0000,3.9828,30
Y+S2,K45,MTF,2,92.5132,99.9613,94.5389,92.4968,96.3434,95.4774,0.0000,0.7332,200
Y+S2,K45,MTF,3,92.5132,99.9612,94.5390,92.4969,96.3441,95.4774,0.0000,0.7331,200
Y+S2,K45,MTF,4,99.9788,96.1577,98.0291,96.1379,99.8082,100.0000,0.0000,0.3029,200
Y+S2,K45,MTF,5,97.8855,99.3328,98.5999,97.3358,99.8011,100.0000,1.0050,1.2137,200
Y+S2,K45,MTF,6,96.4706,99.7139,98.0399,96.2713,99.8960,100.0000,0.5025,1.0003,200
Y+S2,K45,MTF,7,88.8512,98.1882,92.9932,87.6331,99.6138,100.0000,0.5025,1.3960,200
Y+S2,K45,MTF,8,99.8000,91.8957,95.2304,91.7128,99.7503,100.0000,0.0000,0.4734,200
Y+S2,K45,MTF,9,97.9646,98.9252,98.4368,96.9371,99.8430,100.0000,0.0000,1.1999,30
