method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
FLMM+S3,K20,N5K,1,94.9059,99.8846,97.3282,94.8020,98.1139,100.0000,0.0000,0.7534,64
FLMM+S3,K20,N5K,10,95.4768,82.0908,86.9506,78.5448,94.3104,92.9825,3.5088,4.4666,58
FLMM+S3,K20,N5K,2,98.2686,97.4442,97.8481,95.7961,99.3763,100.0000,0.0000,0.5626,61
FLMM+S3,K20,N5K,3,0.0000,0.0000,0.0000,0.0000,86.6064,0.0000,0.0000,0.0000,63
FLMM+S3,K20,N5K,4,95.7805,97.2887,96.2546,93.2774,99.4850,100.0000,1.6129,1.7204,63
FLMM+S3,K20,N5K,5,95.9441,97.5113,96.5604,93.6113,98.2576,98.3333,1.6667,1.6454,61
FLMM+S3,K20,N5K,6,96.8361,60.4171,74.2901,59.2126,91.7134,93.7500,0.0000,1.9596,65
FLMM+S3,K20,N5K,7,96.3683,99.5367,97.9172,95.9392,99.3785,100.0000,0.0000,1.3582,60
FLMM+S3,K20,N5K,8,98.6277,92.2150,95.1191,90.9997,98.2972,100.0000,0.0000,1.1015,63
FLMM+S3,K20,N5K,9,94.6986,99.8244,97.1869,94.5380,98.7822,100.0000,0.0000,1.0410,63
FLMM+S3,K20,VF,1,95.6398,99.8534,97.5250,95.5109,99.7641,98.8304,1.7544,2.6739,172
FLMM+S3,K20,VF,10,93.3029,99.3172,96.2065,93.1227,99.5781,99.0291,0.4854,2.4300,207
FLMM+S3,K20,VF,11,38.1938,66.3915,42.6627,30.0920,92.8592,12.0000,4.5000,6.8130,201
FLMM+S3,K20,VF,2,97.3029,99.4496,98.3090,96.7773,99.8708,99.1342,0.4329,1.0898,232
FLMM+S3,K20,VF,3,95.0928,97.3483,96.1842,94.7234,99.6171,97.2851,0.9050,1.9686,222
FLMM+S3,K20,VF,4,97.2088,99.8614,98.5145,97.0758,99.8040,100.0000,0.0000,0.8182,177
FLMM+S3,K20,VF,5,90.0024,99.7486,93.7079,89.8143,99.7188,94.3925,1.4019,3.5802,215
FLMM+S3,K20,VF,6,95.6433,99.9191,97.7301,95.5686,99.7515,100.0000,0.0000,0.7638,216
FLMM+S3,K20,VF,7,95.1949,99.8685,97.4698,95.0733,99.6804,100.0000,0.0000,1.2093,225
FLMM+S3,K20,VF,8,96.8738,99.8095,98.3135,96.6950,99.9008,100.0000,0.0000,0.8366,213
FLMM+S3,K20,VF,9,98.0246,98.9006,98.4515,97.3807,99.9191,99.1189,0.8811,1.3874,228
FLMM+S3,K20,MTF,1,94.9215,99.4471,97.1220,94.4135,99.9164,100.0000,0.0000,1.1202,199
FLMM+S3,K20,MTF,10,99.5380,93.6818,96.5158,93.2753,99.6013,100.0000,0.0000,1.1698,30
FLMM+S3,K20,MTF,11,0.1368,1.0278,0.2412,0.1208,87.1155,0.0000,0.0000,0.0440,30
FLMM+S3,K20,MTF,13,99.8339,97.2694,98.5146,97.1101,99.8109,100.0000,0.0000,1.5934,30
FLMM+S3,K20,MTF,14,98.0475,99.5837,98.8069,97.6480,99.7902,100.0000,0.0000,0.8632,30
FLMM+S3,K20,MTF,2,97.2502,99.9119,98.5609,97.1662,99.8146,100.0000,0.0000,0.4420,200
FLMM+S3,K20,MTF,3,97.2502,99.9119,98.5609,97.1662,99.8146,100.0000,0.0000,0.4420,200
FLMM+S3,K20,MTF,4,99.9714,95.2379,97.4720,95.2167,99.7742,98.9950,0.5025,0.9489,200
FLMM+S3,K20,MTF,5,98.3744,99.7596,99.0597,98.1418,99.8656,100.0000,0.0000,0.2857,200
FLMM+S3,K20,MTF,6,97.5133,99.7965,98.6378,97.3168,99.9325,100.0000,0.0000,0.5904,200
FLMM+S3,K20,MTF,7,88.6072,99.6430,93.5649,88.3633,99.6677,100.0000,0.0000,1.3108,200
FLMM+S3,K20,MTF,8,98.3126,97.9962,98.1395,96.6178,99.8963,98.9950,0.5025,1.2223,200
FLMM+S3,K20,MTF,9,99.6749,90.5750,94.8271,90.3058,99.5147,100.0000,0.0000,1.8269,30
