method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SF+S2,K30,N5K,1,94.1566,99.4406,96.7201,93.7113,97.6588,100.0000,0.0000,1.7217,64
SF+S2,K30,N5K,10,91.2287,97.6657,94.2749,89.5562,97.2890,100.0000,1.7544,2.5239,58
SF+S2,K30,N5K,2,98.5711,96.1586,97.3361,94.9296,99.2258,100.0000,1.6667,1.7459,61
SF+S2,K30,N5K,3,97.0472,96.6365,96.8198,93.9528,99.1478,100.0000,1.6129,2.0366,63
SF+S2,K30,N5K,4,92.3975,98.7333,95.4305,91.6262,99.2803,96.7742,1.6129,2.8616,63
SF+S2,K30,N5K,5,92.8486,98.7345,95.6889,91.9698,97.6162,100.0000,3.3333,2.5634,61
SF+S2,K30,N5K,6,90.0452,98.4875,94.0338,89.0264,97.4856,100.0000,3.1250,3.0721,65
SF+S2,K30,N5K,7,94.2349,99.4127,96.7460,93.9096,98.9860,100.0000,1.6949,2.6267,60
SF+S2,K30,N5K,8,96.7046,97.5403,97.0946,94.4866,99.0021,100.0000,3.2258,2.6541,63
SF+S2,K30,N5K,9,94.4562,99.0833,96.6954,93.7688,98.5605,100.0000,3.2258,2.3308,63
SF+S2,K30,VF,1,99.4521,98.3191,98.8042,97.7845,99.9345,98.8304,0.5848,1.0556,172
SF+S2,K30,VF,10,95.4536,99.7172,97.5312,95.1896,99.7032,100.0000,0.0000,1.0667,207
SF+S2,K30,VF,11,41.0599,72.9548,45.7226,32.4763,93.1725,14.5000,5.5000,7.3731,201
SF+S2,K30,VF,2,97.2893,99.5218,98.3901,96.8392,99.8784,100.0000,0.0000,0.5257,232
SF+S2,K30,VF,3,96.9170,99.8074,98.3387,96.7491,99.7784,100.0000,0.0000,0.7897,222
SF+S2,K30,VF,4,96.8628,99.9133,98.3618,96.7809,99.8012,100.0000,0.0000,0.7494,177
SF+S2,K30,VF,5,97.0383,98.8486,97.7812,95.9299,99.9315,99.0654,0.9346,1.6629,215
SF+S2,K30,VF,6,96.6428,99.8480,98.2163,96.5021,99.8111,100.0000,0.0000,0.5990,216
SF+S2,K30,VF,7,95.8050,99.8751,97.7934,95.6890,99.7288,100.0000,0.0000,0.9377,225
SF+S2,K30,VF,8,98.5193,99.6669,99.0891,98.1981,99.9506,100.0000,0.0000,0.2827,213
SF+S2,K30,VF,9,97.5181,99.9158,98.7010,97.4382,99.9186,100.0000,0.0000,0.4016,228
SF+S2,K30,MTF,1,94.0967,99.4061,96.1066,93.5769,99.5601,97.4747,1.5152,2.6173,199
SF+S2,K30,MTF,10,99.6050,93.6833,96.5473,93.3326,99.6043,100.0000,0.0000,0.8289,30
SF+S2,K30,MTF,11,92.8573,96.1507,94.4209,89.5713,99.8267,100.0000,0.0000,4.2230,30
SF+S2,K30,MTF,13,99.6533,97.4722,98.5316,97.1407,99.8130,100.0000,0.0000,1.6848,30
SF+S2,K30,MTF,14,98.0881,99.6539,98.8622,97.7562,99.8011,100.0000,0.0000,0.7810,30
SF+S2,K30,MTF,2,98.9399,99.2365,99.0858,98.2155,99.8847,100.0000,0.5025,0.5347,200
SF+S2,K30,MTF,3,98.9399,99.2365,99.0858,98.2155,99.8847,100.0000,0.5025,0.5347,200
SF+S2,K30,MTF,4,99.9989,94.2388,97.0308,94.2379,99.7168,100.0000,0.0000,0.2864,200
SF+S2,K30,MTF,5,98.0123,99.1399,98.5651,97.3274,99.7999,100.0000,2.0101,1.6690,200
SF+S2,K30,MTF,6,98.7904,97.5813,98.1533,96.4806,99.9123,100.0000,0.5025,1.0373,200
SF+S2,K30,MTF,7,93.5336,96.5491,94.7474,90.4397,99.7444,100.0000,0.5025,1.6791,200
SF+S2,K30,MTF,8,99.4430,71.6222,81.6775,71.5816,99.1514,82.4121,0.5025,1.9541,200
SF+S2,K30,MTF,9,98.8864,98.0615,98.4685,96.9927,99.8469,100.0000,0.0000,1.1265,30
