method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
Y+X2,K60,N5K,1,93.0227,99.9495,96.3578,92.9783,97.4291,100.0000,0.0000,0.7375,64
Y+X2,K60,N5K,10,90.7744,72.8525,80.7028,67.7416,91.7984,100.0000,0.0000,1.7769,58
Y+X2,K60,N5K,2,96.8528,98.0523,97.4381,95.0124,99.2487,100.0000,0.0000,0.5149,61
Y+X2,K60,N5K,3,95.0396,98.3718,96.6713,93.5649,99.1110,100.0000,0.0000,0.6135,63
Y+X2,K60,N5K,4,92.0918,95.8890,92.7366,88.1897,99.0682,95.1613,1.6129,1.9963,63
Y+X2,K60,N5K,5,94.7367,21.5741,35.0251,21.3060,79.0059,0.0000,0.0000,0.6697,61
Y+X2,K60,N5K,6,91.1303,88.5508,89.7734,81.5660,96.0209,100.0000,0.0000,1.3613,65
Y+X2,K60,N5K,7,93.0737,99.9855,96.3965,93.0611,98.8992,100.0000,0.0000,1.2510,60
Y+X2,K60,N5K,8,93.8244,97.3737,95.5505,91.4989,98.4604,100.0000,0.0000,1.2266,63
Y+X2,K60,N5K,9,93.9043,94.9844,94.4129,89.4781,97.6102,100.0000,0.0000,1.0940,63
Y+X2,K60,VF,1,95.8913,99.9906,97.8949,95.8827,99.8526,100.0000,0.0000,0.3859,172
Y+X2,K60,VF,10,94.0916,99.7719,96.8397,93.8876,99.6223,100.0000,0.0000,1.2828,207
Y+X2,K60,VF,11,40.8978,73.3267,45.7194,32.5158,93.1168,15.0000,5.5000,7.3454,201
Y+X2,K60,VF,2,67.5458,98.4024,76.7234,66.6888,97.6586,67.0996,4.3290,6.3379,232
Y+X2,K60,VF,3,91.7493,98.7001,94.4079,91.1846,99.2880,93.6652,2.2624,3.4920,222
Y+X2,K60,VF,4,96.6556,99.8815,98.2386,96.5444,99.7757,100.0000,0.0000,0.8391,177
Y+X2,K60,VF,5,79.6466,99.4999,85.9898,79.6219,99.2566,80.8411,4.6729,4.6230,215
Y+X2,K60,VF,6,91.3874,99.8391,94.8772,91.2562,99.4009,95.3488,2.3256,3.3710,216
Y+X2,K60,VF,7,91.3609,99.6196,94.5462,91.0280,99.2769,92.4107,1.3393,2.4381,225
Y+X2,K60,VF,8,95.4279,98.0419,96.6992,95.0495,99.8195,97.1698,1.4151,2.5117,213
Y+X2,K60,VF,9,96.7220,99.2117,97.8808,96.3928,99.8749,99.1189,1.3216,1.6082,228
Y+X2,K60,MTF,1,98.9935,99.5479,99.2683,98.5489,99.9785,100.0000,0.0000,0.3067,199
Y+X2,K60,MTF,10,99.6215,92.9201,96.1517,92.5966,99.5648,100.0000,0.0000,0.7057,30
Y+X2,K60,MTF,11,10.9580,99.9600,19.7337,10.9575,87.9128,0.0000,0.0000,0.7086,30
Y+X2,K60,MTF,13,98.3301,99.3797,98.8291,97.7312,99.8443,100.0000,0.0000,1.7281,30
Y+X2,K60,MTF,14,96.6213,99.9279,98.2450,96.5545,99.6805,100.0000,0.0000,0.4652,30
Y+X2,K60,MTF,2,59.6722,99.9920,67.5950,59.6678,84.8584,54.7739,1.0050,2.7107,200
Y+X2,K60,MTF,3,59.6748,99.9920,67.5978,59.6704,84.8602,54.7739,1.0050,2.7110,200
Y+X2,K60,MTF,4,99.9997,95.9592,97.9361,95.9589,99.8035,100.0000,0.0000,0.2195,200
Y+X2,K60,MTF,5,98.8689,99.1686,99.0163,98.0641,99.8599,100.0000,0.0000,0.2259,200
Y+X2,K60,MTF,6,97.4726,99.9920,98.7150,97.4650,99.9359,100.0000,0.0000,0.2508,200
Y+X2,K60,MTF,7,93.1709,85.3669,88.3486,80.4771,99.3987,94.4724,1.0050,2.5307,200
Y+X2,K60,MTF,8,99.7023,78.2256,87.2577,78.0217,99.3455,100.0000,0.0000,0.5968,200
Y+X2,K60,MTF,9,97.8227,99.5163,98.6577,97.3647,99.8657,100.0000,0.0000,1.0903,30
