method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
Seg+S2,K30,N5K,1,68.6462,99.9253,81.3615,68.6106,84.5409,100.0000,0.0000,0.7285,64
Seg+S2,K30,N5K,10,90.2449,97.9968,93.8934,88.8619,97.0674,100.0000,1.7544,2.5093,58
Seg+S2,K30,N5K,2,89.4903,99.7916,94.2818,89.3351,98.1547,100.0000,0.0000,1.2063,61
Seg+S2,K30,N5K,3,92.3610,97.7220,94.8560,90.4273,98.5190,100.0000,1.6129,2.3412,63
Seg+S2,K30,N5K,4,96.8625,42.4234,56.9255,41.5893,95.3815,27.4194,3.2258,4.8248,63
Seg+S2,K30,N5K,5,89.0401,98.6505,93.3128,87.9277,95.9257,100.0000,3.3333,2.7090,61
Seg+S2,K30,N5K,6,90.1091,96.0936,92.7024,86.9842,96.9907,100.0000,3.1250,3.1854,65
Seg+S2,K30,N5K,7,91.0669,99.7770,94.9270,90.8705,98.0210,96.6102,1.6949,4.4232,60
Seg+S2,K30,N5K,8,91.3888,98.9059,94.8694,90.5028,98.0279,100.0000,3.2258,3.2918,63
Seg+S2,K30,N5K,9,91.9725,99.2103,95.2826,91.3951,97.6457,100.0000,3.2258,3.6897,63
Seg+S2,K30,VF,1,99.7082,79.7354,87.7287,79.4812,99.1835,92.3977,7.6023,8.8258,172
Seg+S2,K30,VF,10,96.1250,99.5936,97.8217,95.7434,99.7341,100.0000,0.0000,0.9658,207
Seg+S2,K30,VF,11,3.4826,0.0141,0.0280,0.0141,94.8542,0.0000,0.0000,0.0092,201
Seg+S2,K30,VF,2,0.0049,0.0008,0.0014,0.0007,95.2021,0.0000,0.0000,0.0013,232
Seg+S2,K30,VF,3,99.4401,95.2266,97.0675,94.7172,99.7000,97.2851,1.8100,3.2950,222
Seg+S2,K30,VF,4,97.8941,97.5529,97.2367,95.4690,99.7841,94.8864,1.7045,2.7521,177
Seg+S2,K30,VF,5,99.6367,87.4616,92.6280,87.1591,99.7771,97.1963,2.8037,5.2904,215
Seg+S2,K30,VF,6,99.7000,92.0288,94.7596,91.7586,99.6650,94.4186,2.3256,5.7602,216
Seg+S2,K30,VF,7,97.9424,98.0930,97.7711,96.0629,99.7926,96.4286,1.7857,2.6700,225
Seg+S2,K30,VF,8,0.9391,0.0099,0.0196,0.0099,96.1301,0.0000,0.0000,0.0199,213
Seg+S2,K30,VF,9,70.1567,12.3430,18.8619,12.3375,96.7445,3.9648,1.7621,4.1018,228
Seg+S2,K30,MTF,1,42.2111,5.9113,10.2888,5.9113,98.6665,0.0000,0.0000,0.9035,199
Seg+S2,K30,MTF,10,0.0000,0.0000,0.0000,0.0000,93.9587,0.0000,0.0000,0.0000,30
Seg+S2,K30,MTF,11,99.5334,61.6133,75.9145,61.4449,99.4316,89.6552,0.0000,5.1385,30
Seg+S2,K30,MTF,13,99.9997,67.9210,79.1095,67.9208,97.8898,72.4138,17.2414,17.7394,30
Seg+S2,K30,MTF,14,99.9486,18.1284,29.9144,18.1257,92.4823,0.0000,0.0000,5.8683,30
Seg+S2,K30,MTF,2,43.7257,99.7071,60.6266,43.6783,91.7963,8.0402,0.0000,1.5626,200
Seg+S2,K30,MTF,3,43.7257,99.7071,60.6266,43.6783,91.7963,8.0402,0.0000,1.5626,200
Seg+S2,K30,MTF,4,91.5000,5.3504,9.9348,5.3504,95.2067,0.0000,0.0000,1.2312,200
Seg+S2,K30,MTF,5,77.0470,99.3439,86.4191,76.4947,97.8427,99.4975,0.0000,1.8694,200
Seg+S2,K30,MTF,6,76.7621,99.2028,84.9987,76.0444,99.0161,90.4523,5.5276,5.7047,200
Seg+S2,K30,MTF,7,82.4638,99.1121,89.1415,81.7337,99.3862,96.4824,2.0101,3.6937,200
Seg+S2,K30,MTF,8,92.0653,96.8721,93.4513,89.1466,99.5920,95.9799,4.0201,4.3366,200
Seg+S2,K30,MTF,9,3.3333,0.0001,0.0003,0.0001,94.9471,0.0000,0.0000,0.0003,30
