method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
Seg+S2,K45,N5K,1,86.3640,99.8688,92.2466,86.2596,93.3430,100.0000,1.5873,1.9999,64
Seg+S2,K45,N5K,10,90.7975,99.8238,95.0605,90.6558,97.5212,100.0000,1.7544,1.9255,58
Seg+S2,K45,N5K,2,85.0311,99.9696,91.8438,85.0108,97.4808,100.0000,0.0000,1.4140,61
Seg+S2,K45,N5K,3,90.9804,99.1084,94.6266,90.2208,98.3500,96.7742,1.6129,3.0475,63
Seg+S2,K45,N5K,4,93.6030,89.2914,90.0467,83.8333,98.6294,88.7097,0.0000,2.2711,63
Seg+S2,K45,N5K,5,86.6739,99.2168,92.2130,86.1077,95.0431,100.0000,1.6667,2.4589,61
Seg+S2,K45,N5K,6,89.2235,97.8069,93.1949,87.5982,97.1765,100.0000,1.5625,2.2607,65
Seg+S2,K45,N5K,7,88.3100,99.4781,93.5189,87.9929,97.9009,100.0000,1.6949,2.5290,60
Seg+S2,K45,N5K,8,90.3504,99.5311,94.5815,89.9759,97.8954,100.0000,0.0000,2.4166,63
Seg+S2,K45,N5K,9,89.4194,99.7090,93.8529,89.1589,96.8442,100.0000,1.6129,3.5456,63
Seg+S2,K45,VF,1,79.8203,56.0172,63.0799,55.6935,98.3374,48.5380,12.2807,14.0954,172
Seg+S2,K45,VF,10,96.2400,99.5704,97.8696,95.8356,99.7420,100.0000,0.0000,0.9433,207
Seg+S2,K45,VF,11,3.4826,0.0141,0.0280,0.0141,94.8542,0.0000,0.0000,0.0092,201
Seg+S2,K45,VF,2,0.0049,0.0008,0.0014,0.0007,95.2021,0.0000,0.0000,0.0013,232
Seg+S2,K45,VF,3,99.2613,97.4286,98.3059,96.7287,99.7845,100.0000,0.4525,1.3997,222
Seg+S2,K45,VF,4,97.4262,99.4310,98.3412,96.8679,99.8124,98.8636,0.5682,1.3194,177
Seg+S2,K45,VF,5,99.8121,70.3061,80.7724,70.1831,99.5072,79.9065,9.3458,9.7856,215
Seg+S2,K45,VF,6,99.7148,92.7066,95.4473,92.4493,99.6752,96.7442,2.3256,4.6477,216
Seg+S2,K45,VF,7,97.5236,99.1314,98.2425,96.6786,99.8080,99.1071,0.4464,1.3038,225
Seg+S2,K45,VF,8,0.9391,0.0099,0.0196,0.0099,96.1301,0.0000,0.0000,0.0199,213
Seg+S2,K45,VF,9,70.1567,12.3430,18.8619,12.3375,96.7445,3.9648,1.7621,4.1018,228
Seg+S2,K45,MTF,1,51.2173,4.9156,8.9040,4.9153,98.6499,0.0000,0.0000,0.9193,199
Seg+S2,K45,MTF,10,0.0000,0.0000,0.0000,0.0000,93.9587,0.0000,0.0000,0.0000,30
Seg+S2,K45,MTF,11,99.5334,61.6133,75.9145,61.4449,99.4316,89.6552,0.0000,5.1385,30
Seg+S2,K45,MTF,13,99.9997,67.9210,79.1095,67.9208,97.8898,72.4138,17.2414,17.7394,30
Seg+S2,K45,MTF,14,99.9486,18.1284,29.9144,18.1257,92.4823,0.0000,0.0000,5.8683,30
Seg+S2,K45,MTF,2,42.8266,99.5904,59.7725,42.7587,91.5063,8.5427,0.0000,0.8521,200
Seg+S2,K45,MTF,3,42.8266,99.5904,59.7725,42.7587,91.5063,8.5427,0.0000,0.8521,200
Seg+S2,K45,MTF,4,91.5000,5.3504,9.9348,5.3504,95.2067,0.0000,0.0000,1.2312,200
Seg+S2,K45,MTF,5,90.0717,98.6476,93.8738,88.8805,99.1110,99.4975,1.0050,2.8843,200
Seg+S2,K45,MTF,6,68.4853,99.8007,79.9460,68.3647,98.5640,92.4623,5.0251,4.2324,200
Seg+S2,K45,MTF,7,72.7853,99.0876,80.1422,72.0219,98.0829,75.8794,1.0050,2.7860,200
Seg+S2,K45,MTF,8,90.6239,97.1652,93.1319,88.9726,99.4942,95.9799,3.0151,2.6313,200
Seg+S2,K45,MTF,9,3.3333,0.0001,0.0003,0.0001,94.9471,0.0000,0.0000,0.0003,30
