method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
Y+S2,K10,N5K,1,93.6375,99.1972,96.3310,93.0356,97.3783,100.0000,1.5873,3.0303,64
Y+S2,K10,N5K,10,92.5445,92.0406,90.8167,85.4673,96.3532,91.2281,7.0175,8.3355,58
Y+S2,K10,N5K,2,96.5459,96.2142,96.3639,93.2128,98.9629,100.0000,5.0000,3.8821,61
Y+S2,K10,N5K,3,95.2133,96.8112,95.9883,92.5344,98.9250,100.0000,4.8387,4.1427,63
Y+S2,K10,N5K,4,92.5518,55.8095,63.9632,53.1024,96.1403,56.4516,3.2258,5.7638,63
Y+S2,K10,N5K,5,93.7062,22.0123,35.4696,21.6758,79.0416,0.0000,1.6667,1.2995,61
Y+S2,K10,N5K,6,90.5837,89.6093,89.6339,81.8823,96.0710,100.0000,3.1250,4.6245,65
Y+S2,K10,N5K,7,91.8025,98.2548,94.9052,90.8158,98.3856,100.0000,6.7797,5.8863,60
Y+S2,K10,N5K,8,94.1277,97.7137,95.8653,92.2837,98.5581,100.0000,6.4516,4.5411,63
Y+S2,K10,N5K,9,93.6920,96.7011,95.1109,91.2112,97.7503,100.0000,8.0645,5.9963,63
Y+S2,K10,VF,1,93.7964,98.2520,95.9631,93.7848,99.7385,96.4912,1.7544,3.9000,172
Y+S2,K10,VF,10,93.0650,99.7914,95.8729,92.8881,99.5430,96.1165,1.9417,3.9860,207
Y+S2,K10,VF,11,41.0037,73.0887,45.7234,32.4873,93.1562,14.5000,5.5000,7.3536,201
Y+S2,K10,VF,2,94.2948,97.6987,95.7114,93.0475,99.6017,94.8052,2.5974,4.6790,232
Y+S2,K10,VF,3,93.9839,98.5758,96.1696,93.9300,99.4884,96.3801,2.2624,4.0301,222
Y+S2,K10,VF,4,94.7961,99.9413,96.9105,94.7536,99.6011,95.4545,2.2727,3.8092,177
Y+S2,K10,VF,5,90.3138,98.5349,93.8392,90.2593,99.6805,94.3925,2.8037,5.9161,215
Y+S2,K10,VF,6,78.8684,82.2916,80.3689,78.7654,98.6269,79.0698,2.7907,4.8996,216
Y+S2,K10,VF,7,93.3480,99.0228,95.9177,93.2726,99.5673,95.5357,2.2321,4.2070,225
Y+S2,K10,VF,8,91.3797,94.5926,92.7374,91.1614,99.4325,91.0377,2.3585,3.9921,213
Y+S2,K10,VF,9,93.8615,98.8844,95.7492,93.6827,99.7201,91.1894,4.4053,6.6801,228
Y+S2,K10,MTF,1,96.1236,98.8333,97.4495,95.1470,99.9266,100.0000,1.5152,1.9619,199
Y+S2,K10,MTF,10,99.6735,92.3024,95.8440,92.0260,99.5274,100.0000,0.0000,0.8133,30
Y+S2,K10,MTF,11,10.4446,69.9611,16.2438,10.4129,91.5717,0.0000,0.0000,3.8562,30
Y+S2,K10,MTF,13,99.3079,98.4049,98.8347,97.7309,99.8519,100.0000,0.0000,1.7480,30
Y+S2,K10,MTF,14,93.6219,96.3878,94.9803,93.3632,99.4292,96.5517,0.0000,4.1458,30
Y+S2,K10,MTF,2,95.8590,99.9791,97.6953,95.8396,99.4048,99.4975,0.0000,0.9391,200
Y+S2,K10,MTF,3,95.8585,99.9791,97.6951,95.8392,99.4048,99.4975,0.0000,0.9394,200
Y+S2,K10,MTF,4,99.5283,96.3807,97.8611,95.9700,99.7833,98.9950,1.0050,1.3578,200
Y+S2,K10,MTF,5,94.2979,98.2089,95.9952,93.0574,99.1750,97.9899,6.5327,6.2153,200
Y+S2,K10,MTF,6,95.7041,99.4329,97.5273,95.3818,99.8768,100.0000,2.0101,2.0545,200
Y+S2,K10,MTF,7,83.6225,96.9834,88.4260,81.7280,99.2879,85.9296,2.5126,3.1205,200
Y+S2,K10,MTF,8,98.8807,79.3783,86.9167,78.8393,99.0039,97.9899,1.0050,1.9785,200
Y+S2,K10,MTF,9,97.7839,98.9439,98.3557,96.7794,99.8341,100.0000,0.0000,1.2646,30
