method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
Seg+S3,K30,N5K,1,68.4000,99.9977,81.2134,68.3990,84.3841,100.0000,0.0000,0.5816,64
Seg+S3,K30,N5K,10,89.6437,99.9495,94.5085,89.6031,97.2533,100.0000,0.0000,1.1378,58
Seg+S3,K30,N5K,2,87.7132,99.8739,93.3703,87.6118,97.9947,100.0000,0.0000,1.8297,61
Seg+S3,K30,N5K,3,90.8318,99.4249,94.9078,90.3592,98.5661,100.0000,0.0000,1.3164,63
Seg+S3,K30,N5K,4,93.6312,93.3157,92.8073,87.7372,98.9613,96.7742,0.0000,2.3478,63
Seg+S3,K30,N5K,5,83.3473,99.9410,90.5773,83.3035,94.2558,100.0000,3.3333,2.5402,61
Seg+S3,K30,N5K,6,85.8492,99.9769,92.3489,85.8365,96.6533,100.0000,0.0000,1.4375,65
Seg+S3,K30,N5K,7,84.9144,99.9290,91.5849,84.8601,96.9647,96.6102,1.6949,3.3939,60
Seg+S3,K30,N5K,8,88.6798,99.9807,93.9730,88.6644,97.8329,100.0000,0.0000,1.8550,63
Seg+S3,K30,N5K,9,87.8746,99.9869,93.4852,87.8644,97.0388,100.0000,0.0000,1.5541,63
Seg+S3,K30,VF,1,99.9544,87.1654,92.8518,87.1290,99.5756,100.0000,4.0936,4.9313,172
Seg+S3,K30,VF,10,96.1256,99.3107,97.6837,95.4793,99.7267,100.0000,0.0000,0.9697,207
Seg+S3,K30,VF,11,41.8675,0.3317,0.6427,0.3278,94.8596,0.0000,0.0000,0.3203,201
Seg+S3,K30,VF,2,0.0000,0.0000,0.0000,0.0000,95.0311,0.0000,0.0000,0.0000,232
Seg+S3,K30,VF,3,99.0177,67.1254,78.6182,67.0803,98.1699,66.9683,4.9774,6.6574,222
Seg+S3,K30,VF,4,98.8748,74.9044,81.2702,73.7978,99.1789,63.6364,5.6818,5.6687,177
Seg+S3,K30,VF,5,99.9933,64.5691,76.9742,64.5665,99.4470,67.2897,3.2710,5.8071,215
Seg+S3,K30,VF,6,99.8815,74.4912,81.5485,74.3922,99.1977,65.1163,3.7209,5.2501,216
Seg+S3,K30,VF,7,98.9940,82.4185,88.1642,81.4730,99.4333,83.0357,4.0179,4.8242,225
Seg+S3,K30,VF,8,39.3393,0.6240,1.1840,0.6237,96.2344,0.0000,0.0000,0.4461,213
Seg+S3,K30,VF,9,100.0000,15.4258,25.8281,15.4258,97.0601,0.0000,0.4405,2.7462,228
