method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SeTM+S2,K60,N5K,1,94.0895,99.7940,96.8533,93.9183,97.7751,100.0000,0.0000,1.0521,64
SeTM+S2,K60,N5K,10,92.9554,99.5813,96.1448,92.5897,98.0949,100.0000,0.0000,1.1750,58
SeTM+S2,K60,N5K,2,97.2081,98.6343,97.9036,95.9362,99.3917,100.0000,0.0000,0.8758,61
SeTM+S2,K60,N5K,3,96.3556,97.7783,97.0422,94.2936,99.2123,100.0000,0.0000,1.1829,63
SeTM+S2,K60,N5K,4,95.9327,99.0022,97.4279,95.1122,99.6195,100.0000,0.0000,1.1555,63
SeTM+S2,K60,N5K,5,93.5876,99.1962,96.3013,92.9321,97.9852,100.0000,1.6667,1.2309,61
SeTM+S2,K60,N5K,6,91.7597,99.2066,95.3221,91.1634,98.1082,100.0000,1.5625,1.9879,65
SeTM+S2,K60,N5K,7,94.1639,99.9091,96.9427,94.0825,99.0597,100.0000,0.0000,1.4167,60
SeTM+S2,K60,N5K,8,96.6370,98.9878,97.7879,95.7272,99.2621,100.0000,1.6129,1.6443,63
SeTM+S2,K60,N5K,9,96.6860,98.7187,97.6792,95.5559,99.0552,100.0000,1.6129,1.5093,63
SeTM+S2,K60,VF,1,98.8031,99.7029,99.2496,98.5125,99.9546,100.0000,0.0000,0.2195,172
SeTM+S2,K60,VF,10,95.2348,99.7506,97.4327,95.0028,99.6858,100.0000,0.0000,1.0508,207
SeTM+S2,K60,VF,11,41.1484,72.7620,45.7269,32.4807,93.1950,13.5000,5.5000,7.3973,201
SeTM+S2,K60,VF,2,96.6312,99.4229,97.9952,96.0906,99.8346,100.0000,0.0000,0.6337,232
SeTM+S2,K60,VF,3,96.8150,99.8400,98.3016,96.6771,99.7744,100.0000,0.0000,0.7488,222
SeTM+S2,K60,VF,4,97.6403,99.8147,98.7131,97.4625,99.8468,100.0000,0.0000,0.6789,177
SeTM+S2,K60,VF,5,96.1034,99.7421,97.8823,95.8638,99.9305,100.0000,0.0000,0.7476,215
SeTM+S2,K60,VF,6,98.6785,99.3659,99.0183,98.0628,99.9036,100.0000,0.0000,0.4780,216
SeTM+S2,K60,VF,7,95.4874,99.9058,97.6425,95.4005,99.7077,100.0000,0.0000,0.9484,225
SeTM+S2,K60,VF,8,97.3992,99.6410,98.3739,97.0578,99.8371,98.5849,0.4717,0.8534,213
SeTM+S2,K60,VF,9,97.2676,99.9276,98.5780,97.1994,99.9116,100.0000,0.0000,0.4033,228
SeTM+S2,K60,MTF,1,97.7880,97.8779,97.8070,95.7672,99.9354,100.0000,1.0101,1.1504,199
SeTM+S2,K60,MTF,10,98.8436,92.1624,95.2729,91.1465,99.4459,100.0000,0.0000,1.8550,30
SeTM+S2,K60,MTF,11,93.4024,98.0246,95.5989,91.6777,99.8621,100.0000,0.0000,3.8892,30
SeTM+S2,K60,MTF,13,99.8909,96.8271,98.3162,96.7250,99.7871,100.0000,0.0000,1.6807,30
SeTM+S2,K60,MTF,14,98.9200,99.5592,99.2358,98.4869,99.8677,100.0000,0.0000,0.6670,30
SeTM+S2,K60,MTF,2,99.1077,99.3916,99.2480,98.5082,99.9046,100.0000,0.0000,0.2014,200
SeTM+S2,K60,MTF,3,99.1077,99.3916,99.2480,98.5082,99.9046,100.0000,0.0000,0.2014,200
SeTM+S2,K60,MTF,4,99.9975,94.1769,96.9972,94.1746,99.7138,100.0000,0.0000,0.2945,200
SeTM+S2,K60,MTF,5,98.1081,98.9356,98.4950,97.1836,99.7968,100.0000,1.0050,1.1018,200
SeTM+S2,K60,MTF,6,97.0104,99.9162,98.4404,96.9314,99.9229,100.0000,0.0000,0.3769,200
SeTM+S2,K60,MTF,7,93.0119,98.3266,95.3882,91.5063,99.7726,100.0000,0.0000,1.5977,200
SeTM+S2,K60,MTF,8,99.6267,94.5533,96.9631,94.2144,99.8463,100.0000,0.0000,0.7914,200
SeTM+S2,K60,MTF,9,99.6025,97.3604,98.4624,96.9802,99.8476,100.0000,0.0000,1.1990,30
