method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
Seg+S3,K10,N5K,1,68.3502,99.9981,81.1751,68.3493,84.3577,100.0000,0.0000,0.6773,64
Seg+S3,K10,N5K,10,89.4858,99.9557,94.4234,89.4503,97.1970,100.0000,0.0000,1.1719,58
Seg+S3,K10,N5K,2,53.0574,99.8978,65.7609,52.9770,82.0425,38.3333,5.0000,6.2563,61
Seg+S3,K10,N5K,3,88.3570,99.5134,93.0748,87.9648,97.4915,93.5484,3.2258,5.0757,63
Seg+S3,K10,N5K,4,86.8931,98.4008,91.6819,85.7094,98.4119,88.7097,4.8387,6.7846,63
Seg+S3,K10,N5K,5,67.4263,97.3846,78.0664,65.1034,85.6463,95.0000,3.3333,3.3639,61
Seg+S3,K10,N5K,6,85.6555,99.9752,92.2363,85.6414,96.6106,100.0000,0.0000,1.3110,65
Seg+S3,K10,N5K,7,87.1739,98.6679,91.6215,85.8584,96.8502,89.8305,5.0847,7.4161,60
Seg+S3,K10,N5K,8,87.7841,99.9870,93.4603,87.7742,97.6271,100.0000,0.0000,2.2743,63
Seg+S3,K10,N5K,9,87.3238,99.9957,93.1765,87.3208,96.8912,100.0000,0.0000,1.4964,63
Seg+S3,K10,VF,1,99.9273,95.2726,97.2840,95.2058,99.7747,98.8304,0.5848,1.9190,172
Seg+S3,K10,VF,10,96.3569,97.7205,96.8187,94.1329,99.7096,99.0291,0.9709,1.7858,207
Seg+S3,K10,VF,11,41.8675,0.3317,0.6427,0.3278,94.8596,0.0000,0.0000,0.3203,201
Seg+S3,K10,VF,2,0.0000,0.0000,0.0000,0.0000,95.0311,0.0000,0.0000,0.0000,232
Seg+S3,K10,VF,3,99.3649,75.8652,85.5859,75.7613,98.3223,92.7602,4.0724,5.9305,222
Seg+S3,K10,VF,4,97.3638,97.1175,96.4634,94.4971,99.7460,94.3182,2.8409,4.7234,177
Seg+S3,K10,VF,5,99.8669,44.8586,58.9300,44.8490,99.1240,29.9065,4.2056,6.4057,215
Seg+S3,K10,VF,6,99.7506,77.7990,84.3422,77.5771,99.1792,72.5581,6.5116,8.5917,216
Seg+S3,K10,VF,7,97.8578,95.2153,95.9262,93.1288,99.7289,94.1964,2.6786,3.7490,225
Seg+S3,K10,VF,8,84.2803,12.8461,21.6430,12.8408,96.5504,0.0000,0.4717,3.1537,213
Seg+S3,K10,VF,9,100.0000,10.7071,19.2001,10.7071,96.7245,0.0000,0.0000,1.9950,228
Seg+S3,K10,MTF,1,99.4030,8.7241,15.8462,8.7236,98.6981,0.0000,0.0000,1.6872,199
Seg+S3,K10,MTF,10,0.0000,0.0000,0.0000,0.0000,93.9587,0.0000,0.0000,0.0000,30
Seg+S3,K10,MTF,11,86.3555,95.5725,89.6002,82.5791,99.6174,89.6552,3.4483,9.0014,30
Seg+S3,K10,MTF,13,100.0000,68.0621,80.1162,68.0621,97.9195,86.2069,3.4483,7.1690,30
Seg+S3,K10,MTF,14,97.3957,77.6341,82.5817,75.3161,97.5719,86.2069,6.8966,11.6184,30
Seg+S3,K10,MTF,2,48.7045,99.8752,65.3730,48.6704,93.3205,34.6734,0.0000,0.5755,200
Seg+S3,K10,MTF,3,48.7045,99.8752,65.3730,48.6704,93.3205,34.6734,0.0000,0.5755,200
Seg+S3,K10,MTF,4,100.0000,7.6736,13.2606,7.6736,95.2949,0.0000,0.0000,1.6253,200
Seg+S3,K10,MTF,5,76.3048,97.2115,84.2196,73.7099,97.4923,97.9899,1.5075,2.9129,200
Seg+S3,K10,MTF,6,92.1671,95.2403,92.9521,87.4925,99.6533,94.9749,4.0201,4.3244,200
Seg+S3,K10,MTF,7,84.8150,87.7697,83.1144,74.3895,99.0830,78.3920,2.0101,4.5955,200
Seg+S3,K10,MTF,8,87.3298,87.8947,83.1046,76.6907,98.9613,67.3367,5.0251,6.8770,200
Seg+S3,K10,MTF,9,100.0000,7.8645,13.4160,7.8645,95.3803,0.0000,3.4483,6.0882,30
