method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
Seg+S2,K30_union,N5K,1,68.6031,99.9969,81.3538,68.6016,84.5165,100.0000,0.0000,0.8241,64
Seg+S2,K30_union,N5K,10,90.4632,99.7809,94.8061,90.2777,97.3855,100.0000,1.7544,2.2294,58
Seg+S2,K30_union,N5K,2,89.1751,99.8808,94.1551,89.0867,98.1287,100.0000,0.0000,1.2335,61
Seg+S2,K30_union,N5K,3,89.5181,99.0368,93.9094,88.7524,98.2448,100.0000,1.6129,3.0950,63
Seg+S2,K30_union,N5K,4,96.9035,42.9113,57.3838,42.0745,95.4162,32.2581,3.2258,5.2737,63
Seg+S2,K30_union,N5K,5,84.8948,99.7013,91.4274,84.6725,94.5944,100.0000,0.0000,2.7789,61
Seg+S2,K30_union,N5K,6,84.7401,99.4423,91.3575,84.4064,96.0720,100.0000,3.1250,3.3130,65
Seg+S2,K30_union,N5K,7,91.0652,99.7761,94.9256,90.8680,98.0204,96.6102,1.6949,4.4224,60
Seg+S2,K30_union,N5K,8,90.0828,99.5488,94.3848,89.6747,97.7743,100.0000,3.2258,2.7734,63
Seg+S2,K30_union,N5K,9,90.9496,99.6938,94.8649,90.6707,97.4200,100.0000,1.6129,3.9796,63
Seg+S2,K30_union,VF,1,99.7082,79.7354,87.7287,79.4812,99.1835,92.3977,7.6023,8.8258,172
Seg+S2,K30_union,VF,10,95.6892,99.6555,97.6244,95.3677,99.7011,100.0000,0.0000,1.1093,207
Seg+S2,K30_union,VF,11,3.4826,0.0141,0.0280,0.0141,94.8542,0.0000,0.0000,0.0092,201
Seg+S2,K30_union,VF,2,0.0049,0.0008,0.0014,0.0007,95.2021,0.0000,0.0000,0.0013,232
Seg+S2,K30_union,VF,3,99.2060,97.8283,98.4874,97.0711,99.8074,100.0000,0.0000,1.0961,222
Seg+S2,K30_union,VF,4,96.6511,99.8350,98.2102,96.4959,99.7570,100.0000,0.0000,0.9417,177
Seg+S2,K30_union,VF,5,99.3472,92.2050,95.4222,91.6163,99.8502,100.0000,0.9346,2.8972,215
Seg+S2,K30_union,VF,6,99.4897,97.1710,98.2349,96.6843,99.8128,99.0698,0.4651,1.5070,216
Seg+S2,K30_union,VF,7,96.8257,99.5877,98.1801,96.4342,99.7674,100.0000,0.0000,0.9239,225
Seg+S2,K30_union,VF,8,0.9391,0.0099,0.0196,0.0099,96.1301,0.0000,0.0000,0.0199,213
Seg+S2,K30_union,VF,9,98.2698,41.3652,52.5867,41.2603,97.3893,36.5639,5.2863,9.3889,228
Seg+S2,K30_union,MTF,1,42.2111,5.9113,10.2888,5.9113,98.6665,0.0000,0.0000,0.9035,199
Seg+S2,K30_union,MTF,10,0.0000,0.0000,0.0000,0.0000,93.9587,0.0000,0.0000,0.0000,30
Seg+S2,K30_union,MTF,11,99.5334,61.6133,75.9145,61.4449,99.4316,89.6552,0.0000,5.1385,30
Seg+S2,K30_union,MTF,13,99.9997,67.9210,79.1095,67.9208,97.8898,72.4138,17.2414,17.7394,30
Seg+S2,K30_union,MTF,14,99.9486,18.1284,29.9144,18.1257,92.4823,0.0000,0.0000,5.8683,30
Seg+S2,K30_union,MTF,2,43.3583,99.8901,60.3137,43.3375,91.6775,8.0402,0.0000,1.2826,200
Seg+S2,K30_union,MTF,3,43.3583,99.8901,60.3137,43.3375,91.6775,8.0402,0.0000,1.2826,200
Seg+S2,K30_union,MTF,4,91.5000,5.3504,9.9348,5.3504,95.2067,0.0000,0.0000,1.2312,200
Seg+S2,K30_union,MTF,5,74.7459,99.3969,84.9128,74.2416,97.5350,99.4975,0.0000,1.8687,200
Seg+S2,K30_union,MTF,6,59.6394,99.2589,73.7523,59.3556,98.2106,85.4271,3.0151,3.7020,200
Seg+S2,K30_union,MTF,7,74.5946,99.3442,83.4766,74.3159,98.8527,75.3769,4.0201,5.1126,200
Seg+S2,K30_union,MTF,8,58.6750,97.7197,72.6590,57.8319,97.9497,88.9447,1.5075,2.0579,200
Seg+S2,K30_union,MTF,9,3.3333,0.0001,0.0003,0.0001,94.9471,0.0000,0.0000,0.0003,30
