method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SF+S3,K45,N5K,1,94.5044,99.9380,97.1419,94.4487,97.9728,100.0000,0.0000,0.7735,64
SF+S3,K45,N5K,10,93.5462,99.0155,96.1933,92.6824,98.1248,100.0000,0.0000,1.1697,58
SF+S3,K45,N5K,2,99.2246,95.9471,97.5516,95.2296,99.3171,100.0000,0.0000,0.6556,61
SF+S3,K45,N5K,3,98.3639,97.3714,97.8575,95.8118,99.4073,100.0000,0.0000,0.6806,63
SF+S3,K45,N5K,4,91.1284,99.9706,95.3385,91.1039,99.2371,100.0000,0.0000,0.9093,63
SF+S3,K45,N5K,5,93.3405,99.6592,96.3905,93.0447,98.0001,100.0000,0.0000,0.6155,61
SF+S3,K45,N5K,6,89.4185,99.9713,94.3920,89.3955,97.6337,100.0000,0.0000,1.3285,65
SF+S3,K45,N5K,7,94.0829,99.9359,96.9126,94.0249,99.0624,100.0000,0.0000,1.2187,60
SF+S3,K45,N5K,8,98.5413,98.1679,98.3447,96.7476,99.4292,100.0000,0.0000,0.6488,63
SF+S3,K45,N5K,9,94.3644,99.8724,97.0321,94.2490,98.6975,100.0000,0.0000,0.9460,63
SF+S3,K45,VF,1,99.7464,98.2707,99.0009,98.0255,99.9358,100.0000,0.0000,0.5602,172
SF+S3,K45,VF,10,94.5376,99.7597,97.0695,94.3180,99.6329,100.0000,0.0000,1.3416,207
SF+S3,K45,VF,11,41.0526,72.9973,45.7415,32.4825,93.1806,13.5000,5.5000,7.3469,201
SF+S3,K45,VF,2,96.2845,97.8641,97.0015,94.2483,99.7269,100.0000,0.0000,1.2820,232
SF+S3,K45,VF,3,97.1267,99.7347,98.4109,96.8839,99.7822,100.0000,0.0000,0.8270,222
SF+S3,K45,VF,4,96.4678,99.9288,98.1633,96.4003,99.7655,100.0000,0.0000,1.2029,177
SF+S3,K45,VF,5,98.1906,96.0738,96.7638,94.3460,99.9019,96.7290,0.9346,2.5107,215
SF+S3,K45,VF,6,95.4453,99.9254,97.6269,95.3768,99.7524,100.0000,0.0000,0.8689,216
SF+S3,K45,VF,7,93.9496,99.9400,96.8436,93.8947,99.5998,100.0000,0.0000,1.5151,225
SF+S3,K45,VF,8,97.7895,99.6336,98.6991,97.4388,99.9212,100.0000,0.0000,0.6085,213
SF+S3,K45,VF,9,98.0291,99.7012,98.8558,97.7407,99.9304,100.0000,0.0000,0.4124,228
