method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
FoodMem,K60,N5K,1,92.9374,99.9903,96.3308,92.9288,97.4130,100.0000,0.0000,0.7441,64
FoodMem,K60,N5K,10,92.5276,99.2817,95.7726,91.9043,97.9066,100.0000,0.0000,1.2540,58
FoodMem,K60,N5K,2,95.8859,98.9900,97.4015,94.9394,99.2407,100.0000,0.0000,0.5309,61
FoodMem,K60,N5K,3,94.9463,98.1808,96.5287,93.2957,99.0719,100.0000,0.0000,0.5920,63
FoodMem,K60,N5K,4,96.7083,99.2653,97.9633,96.0137,99.6740,100.0000,0.0000,0.4978,63
FoodMem,K60,N5K,5,92.4431,98.6463,95.4247,91.2901,97.4623,100.0000,0.0000,0.9790,61
FoodMem,K60,N5K,6,92.1717,99.8112,95.8333,92.0107,98.2771,100.0000,0.0000,1.1017,65
FoodMem,K60,N5K,7,93.7008,99.9173,96.6988,93.6276,98.9913,100.0000,0.0000,1.3102,60
FoodMem,K60,N5K,8,95.2640,99.3505,97.2581,94.6683,99.0527,100.0000,0.0000,1.1669,63
FoodMem,K60,N5K,9,96.6811,97.2991,96.9690,94.1712,98.7842,100.0000,0.0000,1.0241,63
FoodMem,K60,VF,1,98.6465,99.5468,99.0935,98.2054,99.9421,100.0000,0.0000,0.2787,172
FoodMem,K60,VF,10,95.9105,99.5022,97.6644,95.4449,99.7019,100.0000,0.0000,1.0248,207
FoodMem,K60,VF,11,41.0933,72.8370,45.7030,32.4818,93.1705,15.5000,5.5000,7.3940,201
FoodMem,K60,VF,2,96.0272,95.1097,95.5033,91.4876,99.6259,100.0000,0.0000,1.4317,232
FoodMem,K60,VF,3,96.3950,99.0936,97.6082,95.6720,99.7247,98.1900,0.9050,1.7685,222
FoodMem,K60,VF,4,98.3072,99.4274,98.8617,97.7531,99.8633,100.0000,0.0000,0.5454,177
FoodMem,K60,VF,5,96.2849,99.5041,97.8634,95.8229,99.9254,100.0000,0.0000,0.6327,215
FoodMem,K60,VF,6,97.3151,99.5211,98.3989,96.8675,99.8333,100.0000,0.0000,0.8452,216
FoodMem,K60,VF,7,97.2488,99.3194,98.2663,96.5963,99.7620,100.0000,0.0000,0.7405,225
FoodMem,K60,VF,8,96.2192,98.7033,97.2996,95.8797,99.8134,97.1698,1.4151,2.1097,213
FoodMem,K60,VF,9,98.1607,99.5614,98.8547,97.7364,99.9186,100.0000,0.0000,0.3497,228
FoodMem,K60,MTF,1,99.8622,97.5966,98.7121,97.4635,99.9632,100.0000,0.0000,0.4010,199
FoodMem,K60,MTF,10,97.4645,97.2992,97.2091,94.9808,99.6577,100.0000,0.0000,2.2298,30
FoodMem,K60,MTF,11,93.8617,97.9825,95.8187,92.0733,99.8683,100.0000,0.0000,3.6816,30
FoodMem,K60,MTF,13,98.2760,97.4200,97.8118,95.7884,99.7184,100.0000,0.0000,2.9978,30
FoodMem,K60,MTF,14,99.6404,99.8066,99.7233,99.4488,99.9503,100.0000,0.0000,0.2432,30
FoodMem,K60,MTF,2,98.6428,99.9597,99.2960,98.6034,99.9097,100.0000,0.0000,0.1568,200
FoodMem,K60,MTF,3,98.6428,99.9597,99.2960,98.6034,99.9097,100.0000,0.0000,0.1568,200
FoodMem,K60,MTF,4,99.9998,94.4539,97.1452,94.4537,99.7282,100.0000,0.0000,0.2476,200
FoodMem,K60,MTF,5,99.6842,99.7942,99.7390,99.4796,99.9636,100.0000,0.0000,0.1204,200
FoodMem,K60,MTF,6,98.4635,99.9721,99.2110,98.4365,99.9605,100.0000,0.0000,0.2283,200
FoodMem,K60,MTF,7,94.2983,99.4414,96.6811,93.8422,99.8402,100.0000,0.0000,0.8638,200
FoodMem,K60,MTF,8,99.5014,89.2418,93.9309,88.8846,99.6547,100.0000,0.0000,0.5986,200
FoodMem,K60,MTF,9,99.9928,97.1401,98.5383,97.1332,99.8577,100.0000,0.0000,0.8378,30
