method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
FLMM+S2,K30,N5K,1,94.6273,95.4220,94.5669,90.4618,96.7230,100.0000,3.1746,2.3558,64
FLMM+S2,K30,N5K,10,95.3998,54.5233,65.2425,52.7306,88.8964,38.5965,5.2632,5.7747,58
FLMM+S2,K30,N5K,2,98.2451,97.3441,97.7764,95.7416,99.3297,100.0000,1.6667,1.3834,61
FLMM+S2,K30,N5K,3,0.0000,0.0000,0.0000,0.0000,86.6064,0.0000,0.0000,0.0000,63
FLMM+S2,K30,N5K,4,72.9060,74.3095,73.5996,72.6247,97.6777,74.1935,0.0000,1.8944,63
FLMM+S2,K30,N5K,5,96.3032,90.0154,92.5752,86.9512,96.4837,98.3333,3.3333,3.8173,61
FLMM+S2,K30,N5K,6,96.1937,52.7327,66.4842,51.5685,90.1898,57.8125,3.1250,4.2245,65
FLMM+S2,K30,N5K,7,96.4627,99.3633,97.8756,95.8628,99.3656,100.0000,0.0000,1.3926,60
FLMM+S2,K30,N5K,8,97.5095,95.4942,96.3434,93.2240,98.7224,100.0000,1.6129,2.0961,63
FLMM+S2,K30,N5K,9,92.7980,96.5366,94.6243,92.5292,98.2409,96.7742,0.0000,2.4163,63
FLMM+S2,K30,VF,1,48.8326,51.9278,50.0739,48.7349,98.3207,50.2924,1.1696,1.7862,172
FLMM+S2,K30,VF,10,95.0508,99.7473,97.3346,94.8162,99.6778,100.0000,0.0000,1.0580,207
FLMM+S2,K30,VF,11,40.7872,73.0349,45.5765,32.2609,93.1230,14.5000,5.0000,7.2792,201
FLMM+S2,K30,VF,2,97.3899,99.6599,98.5075,97.0686,99.8835,100.0000,0.0000,0.5620,232
FLMM+S2,K30,VF,3,95.2928,96.4950,95.8465,94.5942,99.6668,95.4751,1.3575,3.4897,222
FLMM+S2,K30,VF,4,96.9818,99.9008,98.4172,96.8878,99.8073,100.0000,0.0000,0.7308,177
FLMM+S2,K30,VF,5,94.1543,99.7909,96.7496,93.9861,99.8709,99.0654,0.4673,1.6215,215
FLMM+S2,K30,VF,6,69.8253,72.1738,70.9749,69.7679,98.5444,71.6279,0.4651,1.2398,216
FLMM+S2,K30,VF,7,95.4853,99.3907,97.2995,95.3313,99.7216,98.6607,0.4464,1.7594,225
FLMM+S2,K30,VF,8,97.3458,99.3684,98.3365,97.1916,99.9231,99.0566,0.4717,1.1941,213
FLMM+S2,K30,VF,9,96.6939,98.4241,97.4789,96.4493,99.8482,97.3568,0.8811,2.1089,228
FLMM+S2,K30,MTF,1,97.4717,98.5696,98.0044,96.1408,99.9421,100.0000,0.5051,1.0081,199
FLMM+S2,K30,MTF,10,76.4537,71.0055,73.6254,70.8227,98.2561,75.8621,0.0000,3.8694,30
FLMM+S2,K30,MTF,11,0.1345,1.0475,0.2382,0.1193,89.1984,0.0000,0.0000,0.0455,30
FLMM+S2,K30,MTF,13,93.2740,90.2343,91.7089,90.1779,99.3144,93.1034,0.0000,5.0277,30
FLMM+S2,K30,MTF,14,95.2246,96.3221,95.7677,94.8894,99.5647,96.5517,0.0000,4.0295,30
FLMM+S2,K30,MTF,2,97.4192,99.7974,98.5920,97.2507,99.8171,100.0000,0.5025,0.6292,200
FLMM+S2,K30,MTF,3,97.4192,99.7974,98.5920,97.2507,99.8171,100.0000,0.5025,0.6292,200
FLMM+S2,K30,MTF,4,33.7357,30.3519,31.7873,30.1705,96.4961,31.1558,2.0101,2.9755,200
FLMM+S2,K30,MTF,5,97.3775,99.6328,98.4840,97.0789,99.7880,100.0000,1.0050,0.9440,200
FLMM+S2,K30,MTF,6,92.2810,93.7469,93.0064,92.0357,99.7820,93.9698,0.0000,0.7726,200
FLMM+S2,K30,MTF,7,88.6782,99.1248,93.3804,88.4137,99.6683,99.4975,0.0000,1.5089,200
FLMM+S2,K30,MTF,8,86.5824,88.4843,87.0315,84.2553,99.3532,83.9196,1.5075,2.0480,200
FLMM+S2,K30,MTF,9,99.8101,90.4146,94.8061,90.2648,99.5136,100.0000,0.0000,1.9150,30
