method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SC+S3,K45,N5K,1,94.2254,95.6721,94.7570,90.3629,96.2417,100.0000,0.0000,1.0114,64
SC+S3,K45,N5K,10,92.5298,93.6956,92.3573,87.0089,96.4505,96.4912,0.0000,1.8789,58
SC+S3,K45,N5K,2,86.9470,99.9081,92.9560,86.8720,97.8329,100.0000,0.0000,1.5600,61
SC+S3,K45,N5K,3,88.4672,98.8530,93.3544,87.5659,98.1430,100.0000,0.0000,0.9916,63
SC+S3,K45,N5K,4,95.2165,96.1933,95.5029,91.8111,99.3176,100.0000,0.0000,1.7161,63
SC+S3,K45,N5K,5,86.2775,99.9430,92.5733,86.2356,95.6446,100.0000,0.0000,0.9676,61
SC+S3,K45,N5K,6,81.5608,86.7129,81.3203,71.2550,93.1544,89.0625,3.1250,4.8240,65
SC+S3,K45,N5K,7,94.8404,99.6398,97.1720,94.5182,99.1563,100.0000,0.0000,1.3321,60
SC+S3,K45,N5K,8,92.1876,99.8228,95.8482,92.0349,98.5549,100.0000,0.0000,1.3225,63
SC+S3,K45,N5K,9,93.4172,57.2449,59.6218,53.8006,88.2256,51.6129,0.0000,2.2641,63
SC+S3,K45,VF,1,64.8283,2.8511,5.1203,2.8501,95.9412,0.0000,0.5848,1.7812,172
SC+S3,K45,VF,10,92.2190,98.1479,94.7570,90.5069,99.4439,99.0291,0.9709,2.3407,207
SC+S3,K45,VF,11,42.0666,70.7228,45.5114,32.2101,93.3977,12.0000,6.5000,7.8525,201
SC+S3,K45,VF,2,98.1218,17.6682,27.3342,17.6560,96.3761,6.9264,2.1645,4.8433,232
SC+S3,K45,VF,3,75.2358,0.8229,1.5949,0.8227,92.4079,0.0000,0.0000,0.5811,222
SC+S3,K45,VF,4,73.0770,6.2269,10.1999,6.2224,93.8069,0.5682,1.1364,3.2273,177
SC+S3,K45,VF,5,99.9016,84.8927,91.6625,84.8198,99.7366,100.0000,0.9346,2.6518,215
SC+S3,K45,VF,6,99.2906,68.6591,74.0595,68.4957,98.7496,61.3953,4.6512,6.3567,216
SC+S3,K45,VF,7,47.5987,0.1422,0.2821,0.1422,93.3054,0.0000,0.0000,0.1472,225
SC+S3,K45,VF,8,99.3943,97.8754,98.3967,97.2927,99.9297,99.0566,0.4717,1.2952,213
SC+S3,K45,VF,9,99.2640,1.2469,2.4565,1.2469,96.3862,0.0000,0.0000,0.3113,228
