method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SC+X2,K60,N5K,1,92.8854,88.2236,89.0344,82.3160,93.5734,93.6508,1.5873,3.1013,64
SC+X2,K60,N5K,10,89.8366,65.8548,75.3202,61.1688,89.8170,75.4386,0.0000,1.7641,58
SC+X2,K60,N5K,2,87.6955,99.9636,93.4153,87.6679,97.9984,100.0000,0.0000,0.8800,61
SC+X2,K60,N5K,3,88.9811,99.0039,93.7054,88.1833,98.2377,100.0000,0.0000,0.8567,63
SC+X2,K60,N5K,4,95.7290,77.2465,82.7619,74.2786,98.0172,90.3226,1.6129,3.1832,63
SC+X2,K60,N5K,5,82.5438,99.7496,90.2784,82.3904,94.1770,100.0000,0.0000,1.0285,61
SC+X2,K60,N5K,6,73.9188,99.9999,84.8744,73.9188,92.6136,100.0000,0.0000,1.1667,65
SC+X2,K60,N5K,7,95.0169,99.4518,97.1721,94.5163,99.1530,100.0000,0.0000,1.1629,60
SC+X2,K60,N5K,8,91.8736,99.6485,95.5977,91.5747,98.4540,100.0000,0.0000,1.4033,63
SC+X2,K60,N5K,9,93.0212,54.6550,61.2459,51.2922,87.9130,48.3871,0.0000,2.4234,63
SC+X2,K60,VF,1,96.3574,56.8607,59.6964,55.0794,96.9067,54.9708,0.5848,3.5082,172
SC+X2,K60,VF,10,91.8184,99.7012,95.5864,91.5651,99.4830,100.0000,0.0000,1.4570,207
SC+X2,K60,VF,11,41.3768,72.2890,45.7194,32.4763,93.2391,13.5000,5.5000,7.4472,201
SC+X2,K60,VF,2,96.0125,79.1100,84.2038,75.8232,98.9906,83.5498,5.6277,6.8107,232
SC+X2,K60,VF,3,1.3514,0.0016,0.0032,0.0016,92.3730,0.0000,0.0000,0.0020,222
SC+X2,K60,VF,4,88.0032,25.0009,36.3036,24.9715,95.3809,3.4091,2.2727,5.4692,177
SC+X2,K60,VF,5,99.2389,94.1388,96.5306,93.4281,99.8659,99.0654,0.4673,1.6823,215
SC+X2,K60,VF,6,97.4937,84.5219,88.6206,82.3081,98.6901,82.7907,4.6512,7.1781,216
SC+X2,K60,VF,7,0.4444,0.0000,0.0000,0.0000,93.2712,0.0000,0.0000,0.0000,225
SC+X2,K60,VF,8,88.4169,83.7073,84.4363,82.9486,99.7474,83.4906,1.8868,3.1834,213
SC+X2,K60,VF,9,11.3767,0.0554,0.1097,0.0554,96.3537,0.0000,0.0000,0.0580,228
SC+X2,K60,MTF,1,98.9944,17.5489,28.1744,17.5488,98.8058,0.0000,0.0000,3.4509,199
SC+X2,K60,MTF,10,98.8503,97.9214,98.3831,96.8248,99.8159,100.0000,0.0000,0.6099,30
SC+X2,K60,MTF,11,90.8328,98.3686,94.3950,89.4921,99.8221,100.0000,0.0000,3.8510,30
SC+X2,K60,MTF,13,98.4522,92.8356,95.5128,91.5103,99.4294,100.0000,0.0000,2.6540,30
SC+X2,K60,MTF,14,98.4142,99.8878,99.1444,98.3069,99.8462,100.0000,0.0000,0.5067,30
SC+X2,K60,MTF,2,99.7352,97.8048,98.7195,97.5453,99.8204,100.0000,0.0000,0.3618,200
SC+X2,K60,MTF,3,99.7352,97.8048,98.7195,97.5453,99.8204,100.0000,0.0000,0.3618,200
SC+X2,K60,MTF,4,99.9998,84.2345,89.8869,84.2343,99.2606,94.9749,1.0050,2.7791,200
SC+X2,K60,MTF,5,98.8878,99.7864,99.3340,98.6811,99.9049,100.0000,0.0000,0.1841,200
SC+X2,K60,MTF,6,95.7243,99.9926,97.8094,95.7178,99.8899,100.0000,0.0000,0.3194,200
SC+X2,K60,MTF,7,79.3138,15.1758,24.1908,14.1477,97.7568,0.0000,0.0000,1.2996,200
SC+X2,K60,MTF,8,97.7344,80.8428,86.7911,79.6553,99.4437,90.9548,0.5025,2.2919,200
SC+X2,K60,MTF,9,97.9267,99.8592,98.8789,97.7947,99.8878,100.0000,0.0000,1.0069,30
