method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
Seg+S2,K60,N5K,1,68.6541,99.9833,81.3874,68.6471,84.5575,100.0000,0.0000,0.6725,64
Seg+S2,K60,N5K,10,91.0768,99.8992,95.2723,90.9914,97.6332,100.0000,0.0000,1.0416,58
Seg+S2,K60,N5K,2,89.4903,99.7916,94.2818,89.3351,98.1547,100.0000,0.0000,1.2063,61
Seg+S2,K60,N5K,3,92.6660,98.4597,95.3748,91.3479,98.6632,100.0000,0.0000,1.6496,63
Seg+S2,K60,N5K,4,96.8625,42.4234,56.9255,41.5893,95.3815,27.4194,3.2258,4.8248,63
Seg+S2,K60,N5K,5,86.3232,99.4811,92.1252,85.9441,94.9638,100.0000,0.0000,1.9552,61
Seg+S2,K60,N5K,6,88.9743,99.1881,93.7124,88.3813,97.3002,100.0000,1.5625,2.0832,65
Seg+S2,K60,N5K,7,88.0658,99.9593,93.5851,88.0301,97.8897,100.0000,0.0000,2.1363,60
Seg+S2,K60,N5K,8,90.4991,99.6347,94.6973,90.2167,97.9066,100.0000,1.6129,2.0950,63
Seg+S2,K60,N5K,9,92.3735,99.5522,95.6639,92.0303,97.8595,100.0000,1.6129,2.2374,63
Seg+S2,K60,VF,1,99.7082,79.7354,87.7287,79.4812,99.1835,92.3977,7.6023,8.8258,172
Seg+S2,K60,VF,10,96.3048,99.5484,97.8923,95.8790,99.7439,100.0000,0.0000,0.9203,207
Seg+S2,K60,VF,11,3.4826,0.0141,0.0280,0.0141,94.8542,0.0000,0.0000,0.0092,201
Seg+S2,K60,VF,2,0.0049,0.0008,0.0014,0.0007,95.2021,0.0000,0.0000,0.0013,232
Seg+S2,K60,VF,3,99.4173,95.9129,97.4948,95.3766,99.7079,99.0950,0.9050,2.0159,222
Seg+S2,K60,VF,4,97.4865,98.9481,98.0179,96.4489,99.8025,98.2955,0.5682,1.4323,177
Seg+S2,K60,VF,5,99.6625,86.4067,92.1508,86.1305,99.7660,99.0654,2.3364,5.2767,215
Seg+S2,K60,VF,6,99.7625,92.8116,95.7061,92.5943,99.6371,97.6744,1.8605,3.9880,216
Seg+S2,K60,VF,7,98.0348,98.2813,98.0157,96.3472,99.7981,98.2143,0.8929,1.5835,225
Seg+S2,K60,VF,8,0.9391,0.0099,0.0196,0.0099,96.1301,0.0000,0.0000,0.0199,213
Seg+S2,K60,VF,9,92.4679,35.4740,46.0575,35.4411,97.3087,24.6696,3.9648,7.9584,228
Seg+S2,K60,MTF,1,42.2111,5.9113,10.2888,5.9113,98.6665,0.0000,0.0000,0.9035,199
Seg+S2,K60,MTF,10,0.0000,0.0000,0.0000,0.0000,93.9587,0.0000,0.0000,0.0000,30
Seg+S2,K60,MTF,11,99.5334,61.6133,75.9145,61.4449,99.4316,89.6552,0.0000,5.1385,30
Seg+S2,K60,MTF,13,99.9997,67.9210,79.1095,67.9208,97.8898,72.4138,17.2414,17.7394,30
Seg+S2,K60,MTF,14,99.9486,18.1284,29.9144,18.1257,92.4823,0.0000,0.0000,5.8683,30
Seg+S2,K60,MTF,2,45.7838,99.6853,62.5329,45.7214,92.4595,18.5930,0.0000,1.5450,200
Seg+S2,K60,MTF,3,45.7838,99.6853,62.5329,45.7214,92.4595,18.5930,0.0000,1.5450,200
Seg+S2,K60,MTF,4,91.5000,5.3504,9.9348,5.3504,95.2067,0.0000,0.0000,1.2312,200
Seg+S2,K60,MTF,5,76.1850,99.1588,85.5810,75.3978,97.6553,99.4975,1.0050,2.5402,200
Seg+S2,K60,MTF,6,66.0308,98.7591,77.5639,65.0028,98.4157,82.4121,2.5126,4.2654,200
Seg+S2,K60,MTF,7,85.3028,99.3998,91.3812,84.8987,99.5182,97.4874,0.5025,2.2923,200
Seg+S2,K60,MTF,8,67.5556,97.2820,77.9817,66.0375,98.3125,92.9648,2.5126,3.4114,200
Seg+S2,K60,MTF,9,3.3333,0.0001,0.0003,0.0001,94.9471,0.0000,0.0000,0.0003,30
