method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SC+S2,K30,N5K,1,94.3689,90.1916,91.0514,85.4065,94.9070,95.2381,3.1746,4.6307,64
SC+S2,K30,N5K,10,93.2085,91.1639,91.0004,85.3587,95.9898,85.9649,0.0000,2.0376,58
SC+S2,K30,N5K,2,92.6802,99.2119,95.7822,92.0559,98.6922,100.0000,1.6667,1.8786,61
SC+S2,K30,N5K,3,92.3991,98.1764,95.1454,90.8531,98.6534,100.0000,1.6129,2.0107,63
SC+S2,K30,N5K,4,94.9573,90.2531,90.8552,85.7415,98.9045,93.5484,3.2258,3.7237,63
SC+S2,K30,N5K,5,89.2316,98.9791,93.8121,88.5711,96.4433,100.0000,3.3333,2.4590,61
SC+S2,K30,N5K,6,80.8466,98.4613,88.5426,79.8637,94.5597,100.0000,1.5625,2.8130,65
SC+S2,K30,N5K,7,94.7706,99.1657,96.9071,94.2193,99.0421,100.0000,1.6949,2.7268,60
SC+S2,K30,N5K,8,94.9207,98.8168,96.8176,93.9591,98.8915,100.0000,3.2258,2.7524,63
SC+S2,K30,N5K,9,95.2172,60.9447,65.2948,58.3378,89.3653,50.0000,0.0000,2.8111,63
SC+S2,K30,VF,1,1.7442,0.0713,0.1344,0.0713,95.8464,0.0000,0.0000,0.0960,172
SC+S2,K30,VF,10,94.7601,99.1883,96.6831,93.9795,99.6331,99.0291,0.4854,2.1604,207
SC+S2,K30,VF,11,41.6214,71.3750,45.4673,32.2182,93.3115,12.5000,6.0000,7.8976,201
SC+S2,K30,VF,2,88.8902,40.1557,47.5509,40.0645,97.2309,35.4978,7.3593,11.1735,232
SC+S2,K30,VF,3,3.5963,0.0149,0.0287,0.0144,92.3636,0.0000,0.0000,0.0239,222
SC+S2,K30,VF,4,57.3569,24.7932,30.7990,24.6868,96.0182,15.3409,7.3864,8.8503,177
SC+S2,K30,VF,5,99.6440,89.5100,93.8121,89.2067,99.8165,97.1963,1.8692,4.8899,215
SC+S2,K30,VF,6,30.9630,14.2206,17.3795,14.2066,95.2422,8.3721,8.3721,11.8402,216
SC+S2,K30,VF,7,0.0174,0.0003,0.0006,0.0003,93.2929,0.0000,0.0000,0.0006,225
SC+S2,K30,VF,8,99.4492,98.5625,98.7709,98.0234,99.9504,99.0566,0.4717,1.1953,213
SC+S2,K30,VF,9,1.3158,0.0162,0.0320,0.0162,96.3523,0.0000,0.0000,0.0261,228
SC+S2,K30,MTF,1,55.1023,10.1454,16.5898,10.1343,98.7157,0.0000,0.0000,1.2753,199
SC+S2,K30,MTF,10,99.2566,94.9213,97.0263,94.2355,99.6570,100.0000,0.0000,0.9328,30
SC+S2,K30,MTF,11,90.7349,98.2189,94.2654,89.2784,99.8183,100.0000,0.0000,4.2268,30
SC+S2,K30,MTF,13,99.9973,92.9193,96.3043,92.9171,99.5313,100.0000,0.0000,2.3232,30
SC+S2,K30,MTF,14,97.9973,99.7232,98.8502,97.7319,99.7977,100.0000,0.0000,0.7313,30
SC+S2,K30,MTF,2,99.2419,98.0723,98.6405,97.3612,99.8291,100.0000,0.5025,0.9367,200
SC+S2,K30,MTF,3,99.2419,98.0723,98.6405,97.3612,99.8291,100.0000,0.5025,0.9367,200
SC+S2,K30,MTF,4,99.5000,25.4562,36.9872,25.4562,96.2444,8.0402,2.0101,5.0760,200
SC+S2,K30,MTF,5,99.0459,97.8444,98.4144,96.9813,99.7908,100.0000,0.5025,0.8342,200
SC+S2,K30,MTF,6,96.2935,99.0326,97.6091,95.4581,99.8732,98.9950,0.5025,1.0287,200
SC+S2,K30,MTF,7,86.3931,40.2150,54.0417,37.2930,98.3252,0.5025,0.0000,1.8271,200
SC+S2,K30,MTF,8,96.7798,95.7258,95.7398,92.8490,99.7834,97.4874,1.0050,2.8339,200
SC+S2,K30,MTF,9,98.2385,99.0723,98.6463,97.3424,99.8638,100.0000,0.0000,1.1673,30
