method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SF+S3,K60,N5K,1,94.1707,99.9550,96.9735,94.1306,97.8646,100.0000,0.0000,0.8159,64
SF+S3,K60,N5K,10,93.5437,98.9260,96.1494,92.6008,98.1040,100.0000,0.0000,1.1595,58
SF+S3,K60,N5K,2,99.1359,96.1900,97.6340,95.3875,99.3344,100.0000,0.0000,0.5759,61
SF+S3,K60,N5K,3,98.6754,97.3544,98.0039,96.0931,99.4463,100.0000,0.0000,0.5957,63
SF+S3,K60,N5K,4,92.1789,99.9602,95.9040,92.1455,99.3276,100.0000,0.0000,0.7614,63
SF+S3,K60,N5K,5,93.1598,99.6486,96.2885,92.8546,97.9404,100.0000,0.0000,0.7698,61
SF+S3,K60,N5K,6,89.7934,99.9707,94.5999,89.7693,97.7201,100.0000,0.0000,1.4514,65
SF+S3,K60,N5K,7,94.1209,99.9579,96.9422,94.0830,99.0679,100.0000,0.0000,1.5759,60
SF+S3,K60,N5K,8,98.5700,98.1657,98.3581,96.7737,99.4337,100.0000,0.0000,0.6593,63
SF+S3,K60,N5K,9,92.9674,99.9041,96.2849,92.8818,98.4046,100.0000,0.0000,1.0954,63
SF+S3,K60,VF,1,99.8740,96.4530,98.0592,96.3358,99.8972,98.8304,0.5848,1.1279,172
SF+S3,K60,VF,10,95.0398,99.6989,97.3044,94.7615,99.6635,100.0000,0.0000,1.3905,207
SF+S3,K60,VF,11,41.1019,72.8877,45.7349,32.4776,93.1899,13.5000,5.5000,7.3602,201
SF+S3,K60,VF,2,95.6184,99.5887,97.5497,95.2337,99.8080,100.0000,0.0000,1.0197,232
SF+S3,K60,VF,3,96.6667,99.7917,98.2016,96.4824,99.7598,100.0000,0.0000,0.8926,222
SF+S3,K60,VF,4,96.9031,99.8990,98.3748,96.8066,99.7896,100.0000,0.0000,0.9169,177
SF+S3,K60,VF,5,99.2812,90.6603,94.0500,90.0805,99.8699,95.7944,1.8692,3.6452,215
SF+S3,K60,VF,6,95.0268,99.9419,97.4152,94.9744,99.7301,100.0000,0.0000,0.8142,216
SF+S3,K60,VF,7,94.9472,99.8969,97.3527,94.8522,99.6680,100.0000,0.0000,1.4112,225
SF+S3,K60,VF,8,97.3077,99.7662,98.5166,97.0861,99.9120,100.0000,0.0000,0.6462,213
SF+S3,K60,VF,9,97.9439,99.7658,98.8442,97.7182,99.9291,100.0000,0.0000,0.4995,228
