method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SF+X2,K60,N5K,1,93.3448,99.9802,96.5450,93.3274,97.5675,100.0000,0.0000,0.7461,64
SF+X2,K60,N5K,10,92.6221,99.0695,95.7235,91.8150,97.8764,100.0000,0.0000,1.2648,58
SF+X2,K60,N5K,2,98.8422,95.8876,97.3296,94.8144,99.2272,100.0000,0.0000,0.5423,61
SF+X2,K60,N5K,3,97.0360,97.2499,97.1369,94.4369,99.2435,100.0000,0.0000,0.5427,63
SF+X2,K60,N5K,4,93.7893,99.8581,96.7237,93.6636,99.4705,100.0000,0.0000,0.6108,63
SF+X2,K60,N5K,5,90.9582,99.1714,94.8642,90.2772,97.1106,100.0000,0.0000,1.0015,61
SF+X2,K60,N5K,6,91.3987,99.8797,95.4445,91.2975,98.1002,100.0000,0.0000,1.0945,65
SF+X2,K60,N5K,7,94.4772,99.9306,97.1180,94.4147,99.1314,100.0000,0.0000,1.2225,60
SF+X2,K60,N5K,8,96.5646,97.3398,96.9405,94.0729,98.9626,100.0000,0.0000,0.9400,63
SF+X2,K60,N5K,9,93.8600,98.3484,96.0348,92.4207,98.3367,100.0000,0.0000,1.0695,63
SF+X2,K60,VF,1,99.7289,96.4124,97.9387,96.1534,99.9017,98.8304,0.5848,1.2605,172
SF+X2,K60,VF,10,96.1925,99.4634,97.7926,95.6891,99.7221,100.0000,0.0000,1.0005,207
SF+X2,K60,VF,11,40.8719,73.3381,45.7059,32.5008,93.1115,15.0000,5.5000,7.3428,201
SF+X2,K60,VF,2,96.3397,99.1542,97.7119,95.5535,99.8170,100.0000,0.0000,0.8706,232
SF+X2,K60,VF,3,96.6596,99.0256,97.7089,95.8713,99.7438,98.1900,0.9050,1.7617,222
SF+X2,K60,VF,4,97.8303,99.6739,98.7410,97.5176,99.8438,100.0000,0.0000,0.6103,177
SF+X2,K60,VF,5,97.6822,98.0789,97.7251,95.8171,99.9251,99.0654,0.9346,1.6005,215
SF+X2,K60,VF,6,95.2123,99.7819,97.4355,95.0231,99.7220,100.0000,0.0000,1.0005,216
SF+X2,K60,VF,7,97.3841,99.2743,98.3139,96.6879,99.7734,100.0000,0.0000,0.7144,225
SF+X2,K60,VF,8,97.1817,98.7914,97.9752,96.9264,99.9313,98.5849,0.9434,1.2155,213
SF+X2,K60,VF,9,98.5671,99.3704,98.9656,97.9536,99.9313,100.0000,0.0000,0.3237,228
SF+X2,K60,MTF,1,98.4424,99.7938,99.1104,98.2434,99.9734,100.0000,0.0000,0.3654,199
SF+X2,K60,MTF,10,99.4482,96.1641,97.7776,95.6573,99.7473,100.0000,0.0000,0.5520,30
SF+X2,K60,MTF,11,93.3201,95.2964,94.2408,89.2226,99.8229,100.0000,0.0000,3.8356,30
SF+X2,K60,MTF,13,98.5134,98.7432,98.6068,97.2924,99.8151,100.0000,0.0000,1.7799,30
SF+X2,K60,MTF,14,98.4658,99.6943,99.0751,98.1718,99.8355,100.0000,0.0000,0.6575,30
SF+X2,K60,MTF,2,98.9989,99.8877,99.4405,98.8884,99.9283,100.0000,0.0000,0.1479,200
SF+X2,K60,MTF,3,98.9989,99.8877,99.4405,98.8884,99.9283,100.0000,0.0000,0.1479,200
SF+X2,K60,MTF,4,99.9999,94.3046,97.0660,94.3046,99.7224,100.0000,0.0000,0.2425,200
SF+X2,K60,MTF,5,99.2074,99.8522,99.5274,99.0631,99.9323,100.0000,0.0000,0.1743,200
SF+X2,K60,MTF,6,99.4615,99.0806,99.2700,98.5526,99.9634,100.0000,0.0000,0.1843,200
SF+X2,K60,MTF,7,97.2612,98.9277,98.0134,96.2396,99.9085,100.0000,0.0000,0.7807,200
SF+X2,K60,MTF,8,99.9862,63.9398,75.6338,63.9295,98.9613,64.8241,0.5025,2.0251,200
SF+X2,K60,MTF,9,98.9705,98.5808,98.7725,97.5836,99.8780,100.0000,0.0000,0.9175,30
