method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SeTM+S2,K20,N5K,1,93.8763,99.6336,96.6647,93.5912,97.6699,100.0000,0.0000,1.7014,64
SeTM+S2,K20,N5K,10,91.6383,98.8253,95.0853,90.8223,97.5641,100.0000,1.7544,2.8723,58
SeTM+S2,K20,N5K,2,97.1676,98.3632,97.7501,95.6823,99.3700,100.0000,3.3333,1.5992,61
SeTM+S2,K20,N5K,3,96.0573,97.5394,96.7793,93.8822,99.1617,100.0000,1.6129,2.0371,63
SeTM+S2,K20,N5K,4,93.4190,98.8144,96.0117,92.5958,99.4095,100.0000,1.6129,2.8940,63
SeTM+S2,K20,N5K,5,93.4066,98.8268,96.0319,92.4985,97.8543,100.0000,3.3333,2.1390,61
SeTM+S2,K20,N5K,6,92.7214,99.4459,95.9582,92.3089,98.3514,100.0000,1.5625,1.9956,65
SeTM+S2,K20,N5K,7,93.6250,98.9801,96.2130,92.9446,98.8382,100.0000,3.3898,3.3530,60
SeTM+S2,K20,N5K,8,96.9073,98.4020,97.6350,95.4957,99.2305,100.0000,3.2258,2.5656,63
SeTM+S2,K20,N5K,9,95.2002,96.4727,95.7338,92.1857,98.1346,100.0000,4.8387,3.7845,63
SeTM+S2,K20,VF,1,98.7595,99.7194,99.2359,98.4856,99.9541,100.0000,0.0000,0.2419,172
SeTM+S2,K20,VF,10,95.2323,99.7446,97.4287,94.9948,99.6858,100.0000,0.0000,1.0606,207
SeTM+S2,K20,VF,11,41.1746,72.7409,45.7382,32.4905,93.1992,14.5000,5.5000,7.4052,201
SeTM+S2,K20,VF,2,96.5316,99.2002,97.7147,95.7850,99.8068,99.1342,0.4329,1.4134,232
SeTM+S2,K20,VF,3,96.7573,99.8374,98.2707,96.6178,99.7678,100.0000,0.0000,0.8131,222
SeTM+S2,K20,VF,4,97.5131,99.8433,98.6619,97.3630,99.8410,100.0000,0.0000,0.6953,177
SeTM+S2,K20,VF,5,96.3000,99.7064,97.9675,96.0258,99.9327,100.0000,0.0000,0.7337,215
SeTM+S2,K20,VF,6,98.6160,99.4240,99.0154,98.0571,99.9031,100.0000,0.0000,0.4827,216
SeTM+S2,K20,VF,7,95.5563,99.8996,97.6754,95.4636,99.7135,100.0000,0.0000,0.9737,225
SeTM+S2,K20,VF,8,97.6351,99.6324,98.4721,97.2845,99.8636,97.6415,0.9434,1.3440,213
SeTM+S2,K20,VF,9,97.3757,99.9247,98.6320,97.3045,99.9163,100.0000,0.0000,0.3941,228
SeTM+S2,K20,MTF,1,98.6305,97.7241,98.1663,96.4276,99.9471,100.0000,0.5051,0.9969,199
SeTM+S2,K20,MTF,10,98.8519,91.2378,94.7707,90.2299,99.3893,100.0000,0.0000,1.8713,30
SeTM+S2,K20,MTF,11,93.3605,97.6702,95.4062,91.3220,99.8566,100.0000,0.0000,3.9732,30
SeTM+S2,K20,MTF,13,99.9380,96.5495,98.1957,96.4924,99.7722,100.0000,0.0000,1.6990,30
SeTM+S2,K20,MTF,14,98.9625,99.5737,99.2646,98.5439,99.8738,100.0000,0.0000,0.6688,30
SeTM+S2,K20,MTF,2,98.7255,99.1330,98.9264,97.9669,99.8613,100.0000,1.0050,1.0456,200
SeTM+S2,K20,MTF,3,98.7255,99.1330,98.9264,97.9669,99.8613,100.0000,1.0050,1.0456,200
SeTM+S2,K20,MTF,4,99.9971,93.9662,96.8853,93.9637,99.7028,100.0000,0.0000,0.3523,200
SeTM+S2,K20,MTF,5,97.9670,99.2239,98.5820,97.3306,99.8049,100.0000,2.0101,1.7642,200
SeTM+S2,K20,MTF,6,96.7980,99.3365,98.0417,96.3015,99.9051,100.0000,1.5075,1.5450,200
SeTM+S2,K20,MTF,7,92.8676,95.8837,94.0805,89.1734,99.7095,100.0000,0.0000,1.5992,200
SeTM+S2,K20,MTF,8,99.6344,93.8569,96.5285,93.5275,99.8220,98.9950,2.0101,2.0970,200
SeTM+S2,K20,MTF,9,99.4139,97.2652,98.3184,96.7047,99.8332,100.0000,0.0000,1.4833,30
