method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
Y+S2,K20,N5K,1,93.7100,99.6179,96.5682,93.4124,97.5980,100.0000,0.0000,1.7539,64
Y+S2,K20,N5K,10,91.7949,96.4096,93.8677,88.7200,97.0027,100.0000,1.7544,2.8331,58
Y+S2,K20,N5K,2,97.3388,97.3285,97.3226,94.8634,99.2541,100.0000,0.0000,1.5449,61
Y+S2,K20,N5K,3,95.9295,97.3739,96.6335,93.6128,99.1385,100.0000,1.6129,2.1377,63
Y+S2,K20,N5K,4,91.5467,89.3998,89.1146,83.3046,98.7524,93.5484,4.8387,5.1319,63
Y+S2,K20,N5K,5,94.0225,23.7555,37.4878,23.3775,79.4566,0.0000,1.6667,1.2988,61
Y+S2,K20,N5K,6,90.8683,91.3110,90.5237,83.5695,96.5988,100.0000,3.1250,3.4404,65
Y+S2,K20,N5K,7,93.0926,98.8733,95.8742,92.3071,98.7283,100.0000,3.3898,3.2930,60
Y+S2,K20,N5K,8,94.7673,98.1757,96.4210,93.1899,98.7906,100.0000,3.2258,2.7775,63
Y+S2,K20,N5K,9,94.3084,96.7413,95.4028,91.5015,97.9414,100.0000,3.2258,3.2180,63
Y+S2,K20,VF,1,55.6414,58.7549,57.0408,55.6269,98.4459,56.7251,2.9240,3.7086,172
Y+S2,K20,VF,10,93.6426,99.8186,96.4446,93.4828,99.5959,98.0583,0.9709,2.4881,207
Y+S2,K20,VF,11,41.0005,73.0877,45.7223,32.4906,93.1542,15.5000,5.5000,7.3642,201
Y+S2,K20,VF,2,94.8898,98.1281,96.2400,93.6119,99.6460,96.9697,1.2987,2.8842,232
Y+S2,K20,VF,3,94.8497,99.0161,96.8787,94.7857,99.5755,98.1900,1.3575,2.6514,222
Y+S2,K20,VF,4,95.5081,99.9441,97.4631,95.4631,99.6579,97.7273,1.1364,2.3837,177
Y+S2,K20,VF,5,69.3655,74.3496,71.5788,69.3077,98.8848,72.8972,1.4019,3.0157,215
Y+S2,K20,VF,6,80.5712,84.1851,82.2224,80.4982,98.8041,81.8605,1.8605,3.8233,216
Y+S2,K20,VF,7,93.5824,99.4742,96.2369,93.5114,99.5688,96.8750,1.3393,2.9178,225
Y+S2,K20,VF,8,87.9711,92.2803,89.5877,87.7915,98.9773,87.2642,2.3585,3.9640,213
Y+S2,K20,VF,9,95.3451,99.3714,97.0566,95.1876,99.8051,95.5947,2.2026,3.4308,228
Y+S2,K20,MTF,1,96.7129,99.0810,97.8750,95.8622,99.9390,100.0000,0.5051,0.9709,199
Y+S2,K20,MTF,10,99.6873,92.0639,95.7206,91.8003,99.5166,100.0000,0.0000,0.8038,30
Y+S2,K20,MTF,11,10.4446,69.9611,16.2438,10.4129,91.5717,0.0000,0.0000,3.8562,30
Y+S2,K20,MTF,13,99.6188,98.0520,98.8087,97.6817,99.8491,100.0000,0.0000,1.6757,30
Y+S2,K20,MTF,14,93.5694,96.5426,95.0301,93.4525,99.4241,96.5517,0.0000,3.9507,30
Y+S2,K20,MTF,2,94.5874,99.9676,96.5196,94.5738,98.3326,97.9899,0.0000,0.7560,200
Y+S2,K20,MTF,3,94.5871,99.9674,96.5195,94.5735,98.3333,97.9899,0.0000,0.7560,200
Y+S2,K20,MTF,4,99.9755,96.2648,98.0834,96.2420,99.8135,100.0000,0.0000,0.3198,200
Y+S2,K20,MTF,5,95.1832,99.0486,96.8674,94.4778,99.2968,97.9899,3.0151,3.6598,200
Y+S2,K20,MTF,6,96.2826,99.5734,97.8970,95.9970,99.8972,100.0000,1.0050,1.2640,200
Y+S2,K20,MTF,7,78.5211,90.3922,83.1258,77.3973,99.2075,83.4171,1.5075,2.8199,200
Y+S2,K20,MTF,8,96.3539,71.3263,80.9480,70.0711,96.6924,95.9799,0.5025,1.4363,200
Y+S2,K20,MTF,9,97.8289,98.9772,98.3942,96.8535,99.8383,100.0000,0.0000,1.1571,30
