method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
Seg+S3,K20,N5K,1,68.3247,99.9976,81.1587,68.3236,84.3360,100.0000,0.0000,0.6775,64
Seg+S3,K20,N5K,10,89.7278,99.9505,94.5555,89.6879,97.2726,100.0000,0.0000,1.1563,58
Seg+S3,K20,N5K,2,85.6468,99.8569,91.8207,85.5253,97.1653,93.3333,3.3333,4.6638,61
Seg+S3,K20,N5K,3,89.6955,99.5729,94.0988,89.3460,98.1586,96.7742,1.6129,3.2668,63
Seg+S3,K20,N5K,4,92.8774,93.7517,92.8111,87.5478,98.9597,95.1613,1.6129,3.4723,63
Seg+S3,K20,N5K,5,61.8495,97.6337,74.0808,59.6951,82.2545,88.3333,1.6667,2.5867,61
Seg+S3,K20,N5K,6,85.4537,99.9746,92.1186,85.4393,96.5586,100.0000,0.0000,1.5442,65
Seg+S3,K20,N5K,7,89.9378,98.6465,93.5918,88.6049,98.1208,96.6102,1.6949,3.6868,60
Seg+S3,K20,N5K,8,88.3074,99.9741,93.7603,88.2867,97.7728,100.0000,0.0000,1.9243,63
Seg+S3,K20,N5K,9,87.9429,99.9866,93.5233,87.9325,97.0582,100.0000,0.0000,1.6047,63
Seg+S3,K20,VF,1,99.9107,96.4581,98.1451,96.3750,99.8489,100.0000,0.0000,0.6042,172
Seg+S3,K20,VF,10,95.9689,98.9309,97.3584,94.9472,99.7237,100.0000,0.4854,1.3281,207
Seg+S3,K20,VF,11,41.8675,0.3317,0.6427,0.3278,94.8596,0.0000,0.0000,0.3203,201
Seg+S3,K20,VF,2,0.0000,0.0000,0.0000,0.0000,95.0311,0.0000,0.0000,0.0000,232
Seg+S3,K20,VF,3,99.3416,78.0602,87.1032,77.9259,98.3342,97.2851,1.8100,4.6443,222
Seg+S3,K20,VF,4,96.7968,99.3599,97.9357,96.1685,99.7783,98.8636,0.5682,1.4716,177
Seg+S3,K20,VF,5,99.8474,70.3632,81.3118,70.3356,99.5031,82.2430,3.2710,5.5054,215
Seg+S3,K20,VF,6,99.7969,85.0744,90.1721,84.8963,99.3551,84.6512,4.6512,6.7953,216
Seg+S3,K20,VF,7,97.3236,98.7119,97.8902,96.0667,99.7927,98.2143,0.8929,1.6713,225
Seg+S3,K20,VF,8,39.3393,0.6240,1.1840,0.6237,96.2344,0.0000,0.0000,0.4461,213
Seg+S3,K20,VF,9,99.9996,24.2515,37.6434,24.2514,97.4739,3.0837,2.2026,4.4558,228
Seg+S3,K20,MTF,1,97.4592,6.6132,12.0839,6.6131,98.6735,0.0000,0.0000,1.2099,199
Seg+S3,K20,MTF,10,0.0000,0.0000,0.0000,0.0000,93.9587,0.0000,0.0000,0.0000,30
Seg+S3,K20,MTF,11,73.6388,82.5818,69.9295,57.8274,98.3888,62.0690,6.8966,10.6067,30
Seg+S3,K20,MTF,13,100.0000,68.0621,80.1162,68.0621,97.9195,86.2069,3.4483,7.1690,30
Seg+S3,K20,MTF,14,97.3957,77.6341,82.5817,75.3161,97.5719,86.2069,6.8966,11.6184,30
Seg+S3,K20,MTF,2,48.3910,99.8795,65.0821,48.3575,93.2268,28.1407,0.0000,0.5367,200
Seg+S3,K20,MTF,3,48.3910,99.8795,65.0821,48.3575,93.2268,28.1407,0.0000,0.5367,200
Seg+S3,K20,MTF,4,97.5000,4.7792,9.0011,4.7792,95.1964,0.0000,0.0000,1.0683,200
Seg+S3,K20,MTF,5,73.2096,96.4142,81.3383,69.7894,97.0233,95.4774,1.0050,2.6830,200
Seg+S3,K20,MTF,6,90.9131,98.6000,94.4299,89.5784,99.7236,98.9950,0.5025,1.7533,200
Seg+S3,K20,MTF,7,89.6147,95.9516,92.2323,86.4135,99.6063,97.9899,1.0050,3.0666,200
Seg+S3,K20,MTF,8,93.2618,87.1552,87.8359,83.8578,99.4680,85.9296,4.0201,5.6312,200
Seg+S3,K20,MTF,9,99.9529,13.6387,22.3281,13.6385,95.6644,0.0000,0.0000,5.7051,30
