method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SF+S3,K30,N5K,1,94.3340,99.9519,97.0585,94.2912,97.9257,100.0000,0.0000,0.8701,64
SF+S3,K30,N5K,10,93.5325,99.0966,96.2236,92.7385,98.1388,100.0000,0.0000,1.1698,58
SF+S3,K30,N5K,2,98.8345,96.7716,97.7851,95.6753,99.3713,100.0000,0.0000,0.5756,61
SF+S3,K30,N5K,3,98.5175,97.5299,98.0135,96.1106,99.4514,100.0000,0.0000,0.6044,63
SF+S3,K30,N5K,4,91.9507,99.9660,95.7821,91.9221,99.3058,100.0000,0.0000,0.9612,63
SF+S3,K30,N5K,5,93.3329,99.6614,96.3875,93.0391,98.0016,100.0000,0.0000,0.7228,61
SF+S3,K30,N5K,6,89.6530,99.9730,94.5221,89.6311,97.6797,100.0000,0.0000,1.4580,65
SF+S3,K30,N5K,7,94.0473,99.9499,96.9010,94.0023,99.0536,100.0000,0.0000,1.3829,60
SF+S3,K30,N5K,8,98.4916,98.3969,98.4356,96.9229,99.4624,100.0000,0.0000,0.5652,63
SF+S3,K30,N5K,9,93.0503,99.8936,96.3254,92.9546,98.4221,100.0000,0.0000,1.1073,63
SF+S3,K30,VF,1,99.7671,97.3220,98.4542,97.1001,99.9233,98.8304,0.5848,1.1223,172
SF+S3,K30,VF,10,94.7077,99.7006,97.1302,94.4316,99.6524,100.0000,0.0000,1.3210,207
SF+S3,K30,VF,11,41.0697,72.9715,45.7339,32.4753,93.1794,13.5000,5.5000,7.3496,201
SF+S3,K30,VF,2,95.7626,99.5631,97.6081,95.3519,99.8146,100.0000,0.0000,0.9800,232
SF+S3,K30,VF,3,96.6966,99.8022,98.2181,96.5212,99.7773,100.0000,0.4525,0.8963,222
SF+S3,K30,VF,4,97.1037,99.8797,98.4695,96.9886,99.7956,100.0000,0.0000,0.8015,177
SF+S3,K30,VF,5,98.6842,94.0962,95.6696,92.8808,99.9099,95.7944,0.4673,1.9396,215
SF+S3,K30,VF,6,94.7191,99.9486,97.2518,94.6729,99.7312,100.0000,0.0000,0.7517,216
SF+S3,K30,VF,7,94.2817,99.9248,97.0132,94.2130,99.6227,100.0000,0.0000,1.5700,225
SF+S3,K30,VF,8,97.7418,99.6642,98.6902,97.4212,99.9207,100.0000,0.0000,0.5704,213
SF+S3,K30,VF,9,98.0856,99.6867,98.8775,97.7824,99.9290,100.0000,0.0000,0.4366,228
