method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
FLMM+S2,K45,N5K,1,94.4372,99.6310,96.9607,94.1390,97.8882,100.0000,0.0000,1.2714,64
FLMM+S2,K45,N5K,10,95.0010,73.9498,81.2158,70.7407,92.8407,63.1579,1.7544,4.9302,58
FLMM+S2,K45,N5K,2,98.6855,97.5191,98.0905,96.2624,99.4368,100.0000,0.0000,0.5835,61
FLMM+S2,K45,N5K,3,0.0000,0.0000,0.0000,0.0000,86.6064,0.0000,0.0000,0.0000,63
FLMM+S2,K45,N5K,4,72.9060,74.3095,73.5996,72.6247,97.6777,74.1935,0.0000,1.8944,63
FLMM+S2,K45,N5K,5,95.4682,94.9109,95.0581,90.8320,97.5129,100.0000,1.6667,2.3176,61
FLMM+S2,K45,N5K,6,94.9143,84.8413,87.7741,80.3815,95.7005,100.0000,0.0000,1.7795,65
FLMM+S2,K45,N5K,7,95.0355,98.9374,96.9280,94.2361,99.1099,100.0000,1.6949,2.3842,60
FLMM+S2,K45,N5K,8,98.1285,94.7754,96.2533,93.0231,98.7030,100.0000,0.0000,1.4136,63
FLMM+S2,K45,N5K,9,92.7980,96.5366,94.6243,92.5292,98.2409,96.7742,0.0000,2.4163,63
FLMM+S2,K45,VF,1,49.4545,52.5358,50.6770,49.3180,98.4051,50.2924,1.7544,2.7063,172
FLMM+S2,K45,VF,10,93.9555,99.2555,96.5052,93.7479,99.6280,99.0291,0.4854,2.1493,207
FLMM+S2,K45,VF,11,39.9927,73.0207,45.0826,31.6834,92.9676,12.5000,4.5000,7.2580,201
FLMM+S2,K45,VF,2,97.1930,99.0266,98.0919,96.6664,99.8610,99.1342,0.4329,1.4202,232
FLMM+S2,K45,VF,3,95.8867,98.4456,97.1467,95.7051,99.6817,98.6425,0.0000,1.1429,222
FLMM+S2,K45,VF,4,96.9699,99.9054,98.4131,96.8803,99.8083,100.0000,0.0000,0.7618,177
FLMM+S2,K45,VF,5,92.8738,99.9305,96.1321,92.8126,99.8503,98.5981,0.4673,1.5972,215
FLMM+S2,K45,VF,6,96.1938,99.8721,97.9950,96.0768,99.7848,100.0000,0.0000,0.7076,216
FLMM+S2,K45,VF,7,96.1411,99.8327,97.9479,95.9845,99.7483,100.0000,0.0000,0.9288,225
FLMM+S2,K45,VF,8,97.2332,99.4482,98.3267,97.1541,99.9212,99.0566,0.4717,1.2261,213
FLMM+S2,K45,VF,9,96.4098,98.3466,97.2808,96.0968,99.8385,97.7974,0.8811,1.9702,228
FLMM+S2,K45,MTF,1,97.6828,98.3673,98.0113,96.1568,99.9420,100.0000,0.5051,1.0729,199
FLMM+S2,K45,MTF,10,76.4537,71.0055,73.6254,70.8227,98.2561,75.8621,0.0000,3.8694,30
FLMM+S2,K45,MTF,11,0.1345,1.0475,0.2382,0.1193,89.1984,0.0000,0.0000,0.0455,30
FLMM+S2,K45,MTF,13,93.2740,90.2343,91.7089,90.1779,99.3144,93.1034,0.0000,5.0277,30
FLMM+S2,K45,MTF,14,95.2246,96.3221,95.7677,94.8894,99.5647,96.5517,0.0000,4.0295,30
FLMM+S2,K45,MTF,2,95.8436,99.5578,97.6508,95.4956,99.7058,100.0000,0.5025,0.9948,200
FLMM+S2,K45,MTF,3,95.8436,99.5578,97.6508,95.4956,99.7058,100.0000,0.5025,0.9948,200
FLMM+S2,K45,MTF,4,93.4994,87.4347,90.3625,87.4342,99.3658,93.4673,0.0000,0.7333,200
FLMM+S2,K45,MTF,5,98.0231,99.1964,98.5894,97.2864,99.8056,100.0000,0.5025,0.7247,200
FLMM+S2,K45,MTF,6,92.1521,93.7750,92.9547,91.9345,99.7791,93.9698,0.0000,0.7724,200
FLMM+S2,K45,MTF,7,89.0166,99.1177,93.5586,88.7453,99.6777,99.4975,0.0000,1.4879,200
FLMM+S2,K45,MTF,8,95.6988,83.2456,88.2978,82.9674,99.4756,94.9749,1.5075,2.1833,200
FLMM+S2,K45,MTF,9,99.8101,90.4146,94.8061,90.2648,99.5136,100.0000,0.0000,1.9150,30
