method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
Seg+S2,K10,N5K,1,82.8520,99.3603,89.8891,82.5225,91.2525,96.8254,6.3492,5.0596,64
Seg+S2,K10,N5K,10,90.1584,98.3247,94.0214,89.1230,97.0025,100.0000,3.5088,5.4694,58
Seg+S2,K10,N5K,2,41.8156,99.7728,55.6187,41.6421,74.5500,16.6667,3.3333,4.1591,61
Seg+S2,K10,N5K,3,90.3300,97.5959,92.8291,88.2477,97.0971,88.7097,6.4516,8.2553,63
Seg+S2,K10,N5K,4,87.4075,95.5454,89.5661,83.6635,97.5834,83.8710,6.4516,8.4682,63
Seg+S2,K10,N5K,5,88.2807,96.8203,91.8246,85.7145,95.2775,96.6667,10.0000,6.7250,61
Seg+S2,K10,N5K,6,81.5332,98.6519,88.7976,80.7126,94.5061,93.7500,7.8125,7.1326,65
Seg+S2,K10,N5K,7,90.8287,97.9210,93.2606,88.9956,97.4049,89.8305,6.7797,9.7609,60
Seg+S2,K10,N5K,8,91.0023,97.8952,94.1703,89.4881,97.7943,100.0000,9.6774,6.6340,63
Seg+S2,K10,N5K,9,88.9627,98.1249,93.0148,87.6869,96.4165,96.7742,9.6774,7.6528,63
Seg+S2,K10,VF,1,99.7083,92.9336,95.8388,92.6615,99.6444,98.8304,1.1696,4.3083,172
Seg+S2,K10,VF,10,96.3203,99.2966,97.7303,95.6447,99.7351,99.0291,0.4854,1.3978,207
Seg+S2,K10,VF,11,3.4826,0.0141,0.0280,0.0141,94.8542,0.0000,0.0000,0.0092,201
Seg+S2,K10,VF,2,0.0049,0.0008,0.0014,0.0007,95.2021,0.0000,0.0000,0.0013,232
Seg+S2,K10,VF,3,99.4292,95.6244,97.1475,95.0902,99.7170,95.4751,2.2624,4.5533,222
Seg+S2,K10,VF,4,97.3761,97.6412,96.7758,95.0275,99.7656,94.3182,2.8409,4.8520,177
Seg+S2,K10,VF,5,99.4131,83.3795,89.5157,82.9560,99.7118,91.1215,6.0748,9.3178,215
Seg+S2,K10,VF,6,99.6795,92.4658,94.4668,92.1743,99.6753,89.7674,5.1163,8.3653,216
Seg+S2,K10,VF,7,97.5135,97.9042,97.3460,95.4391,99.7737,94.6429,2.6786,3.7659,225
Seg+S2,K10,VF,8,37.4753,6.7428,11.0927,6.7393,96.3297,0.0000,0.4717,2.2742,213
Seg+S2,K10,VF,9,55.2632,4.7263,8.5686,4.7263,96.6111,0.0000,0.0000,2.0780,228
Seg+S2,K10,MTF,1,45.2098,6.1513,10.7511,6.1511,98.6691,0.0000,0.0000,1.2930,199
Seg+S2,K10,MTF,10,0.0000,0.0000,0.0000,0.0000,93.9587,0.0000,0.0000,0.0000,30
Seg+S2,K10,MTF,11,83.7335,97.0599,87.6292,81.2488,99.3565,82.7586,3.4483,9.9257,30
Seg+S2,K10,MTF,13,99.9999,58.7076,71.6346,58.7075,97.2731,48.2759,24.1379,18.9451,30
Seg+S2,K10,MTF,14,96.9336,82.3221,84.1935,79.7086,98.1440,75.8621,3.4483,10.3886,30
Seg+S2,K10,MTF,2,43.0094,99.2756,59.8703,42.8859,91.5902,5.0251,0.0000,1.6051,200
Seg+S2,K10,MTF,3,43.0094,99.2756,59.8703,42.8859,91.5902,5.0251,0.0000,1.6051,200
Seg+S2,K10,MTF,4,91.5000,12.6328,20.4817,12.6328,95.4994,0.0000,0.5025,2.2713,200
Seg+S2,K10,MTF,5,75.0919,99.0558,84.9921,74.3371,97.5747,99.4975,0.5025,3.2415,200
Seg+S2,K10,MTF,6,94.3899,97.6091,95.4202,92.2242,99.7675,93.9698,7.5377,8.0350,200
Seg+S2,K10,MTF,7,84.7455,97.6714,89.7530,82.9352,99.4621,92.9648,7.5377,8.5434,200
Seg+S2,K10,MTF,8,94.8490,94.5274,93.6709,90.3461,99.6192,86.4322,8.5427,10.4771,200
Seg+S2,K10,MTF,9,89.9976,11.5525,18.4153,11.5524,95.5676,0.0000,6.8966,10.9852,30
