method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SeTM+S2,K30,N5K,1,94.0543,99.4424,96.6664,93.6107,97.6179,100.0000,0.0000,1.7164,64
SeTM+S2,K30,N5K,10,91.1642,97.8248,94.3162,89.6314,97.3073,100.0000,1.7544,2.5360,58
SeTM+S2,K30,N5K,2,97.2456,98.1271,97.6697,95.5622,99.3149,100.0000,1.6667,1.7562,61
SeTM+S2,K30,N5K,3,96.1151,97.2482,96.6485,93.6248,99.0920,100.0000,1.6129,2.1253,63
SeTM+S2,K30,N5K,4,96.2682,98.9905,97.5882,95.4115,99.6466,100.0000,0.0000,1.5050,63
SeTM+S2,K30,N5K,5,93.0686,98.6211,95.7506,92.1009,97.6526,100.0000,3.3333,2.7507,61
SeTM+S2,K30,N5K,6,90.4292,98.5116,94.2628,89.4416,97.6027,100.0000,3.1250,3.0879,65
SeTM+S2,K30,N5K,7,93.6762,99.4050,96.4440,93.3440,98.8868,100.0000,1.6949,2.7929,60
SeTM+S2,K30,N5K,8,96.1269,98.6449,97.3597,94.9896,99.1006,100.0000,3.2258,2.6910,63
SeTM+S2,K30,N5K,9,95.8649,98.7998,97.2970,94.9080,98.8607,100.0000,3.2258,2.5017,63
SeTM+S2,K30,VF,1,98.7765,99.7046,99.2373,98.4882,99.9543,100.0000,0.0000,0.2198,172
SeTM+S2,K30,VF,10,95.1261,99.7544,97.3774,94.8977,99.6820,100.0000,0.0000,1.0596,207
SeTM+S2,K30,VF,11,41.1625,72.7433,45.7297,32.4813,93.1987,14.5000,5.5000,7.4003,201
SeTM+S2,K30,VF,2,96.7925,99.5874,98.1656,96.4090,99.8554,100.0000,0.0000,0.5941,232
SeTM+S2,K30,VF,3,96.8091,99.8271,98.2926,96.6603,99.7720,100.0000,0.0000,0.8096,222
SeTM+S2,K30,VF,4,97.6289,99.8247,98.7123,97.4608,99.8465,100.0000,0.0000,0.6813,177
SeTM+S2,K30,VF,5,96.0199,99.7703,97.8526,95.8064,99.9290,100.0000,0.0000,0.7353,215
SeTM+S2,K30,VF,6,98.6367,99.3876,99.0080,98.0427,99.9026,100.0000,0.0000,0.4907,216
SeTM+S2,K30,VF,7,95.5341,99.9017,97.6645,95.4432,99.7127,100.0000,0.0000,0.9765,225
SeTM+S2,K30,VF,8,98.1358,99.6014,98.8120,97.7516,99.9076,99.0566,0.4717,0.8061,213
SeTM+S2,K30,VF,9,97.2923,99.9280,98.5910,97.2244,99.9116,100.0000,0.0000,0.3874,228
SeTM+S2,K30,MTF,1,98.1409,97.9154,98.0181,96.1881,99.9420,100.0000,1.0101,1.2904,199
SeTM+S2,K30,MTF,10,98.8436,92.1624,95.2729,91.1465,99.4459,100.0000,0.0000,1.8550,30
SeTM+S2,K30,MTF,11,93.4024,98.0246,95.5989,91.6777,99.8621,100.0000,0.0000,3.8892,30
SeTM+S2,K30,MTF,13,99.8909,96.8271,98.3162,96.7250,99.7871,100.0000,0.0000,1.6807,30
SeTM+S2,K30,MTF,14,98.9200,99.5592,99.2358,98.4869,99.8677,100.0000,0.0000,0.6670,30
SeTM+S2,K30,MTF,2,98.7121,99.5172,99.1112,98.2654,99.8864,100.0000,0.5025,0.5455,200
SeTM+S2,K30,MTF,3,98.7121,99.5172,99.1112,98.2654,99.8864,100.0000,0.5025,0.5455,200
SeTM+S2,K30,MTF,4,99.9955,94.3851,97.1066,94.3811,99.7250,100.0000,0.0000,0.3355,200
SeTM+S2,K30,MTF,5,97.9430,99.0882,98.4956,97.2074,99.7923,100.0000,2.0101,1.7230,200
SeTM+S2,K30,MTF,6,96.5009,99.9320,98.1842,96.4373,99.9092,100.0000,0.0000,0.4689,200
SeTM+S2,K30,MTF,7,93.0533,97.7943,95.1519,91.0855,99.7615,100.0000,0.0000,1.7019,200
SeTM+S2,K30,MTF,8,99.6765,90.6232,94.5623,90.3307,99.7245,100.0000,1.0050,1.6734,200
SeTM+S2,K30,MTF,9,99.6025,97.3604,98.4624,96.9802,99.8476,100.0000,0.0000,1.1990,30
