method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
Seg+S2,base,N5K,1,60.7480,89.0856,71.8458,57.1132,76.4548,58.7302,6.3492,4.4036,64
Seg+S2,base,N5K,10,68.5387,76.6914,72.0926,59.9308,86.2354,68.4211,7.0175,6.9307,58
Seg+S2,base,N5K,2,62.3071,72.2543,66.4592,54.0462,89.9924,51.6667,6.6667,7.5929,61
Seg+S2,base,N5K,3,63.0282,68.8148,65.3403,52.3635,90.3968,58.0645,8.0645,7.8178,63
Seg+S2,base,N5K,4,47.9876,10.7138,16.0624,9.4409,92.2638,0.0000,3.2258,3.0321,63
Seg+S2,base,N5K,5,61.5593,75.5527,67.1290,52.2116,80.4531,53.3333,5.0000,5.6259,61
Seg+S2,base,N5K,6,58.1704,66.0894,61.6280,46.6611,83.6731,42.1875,6.2500,6.5829,65
Seg+S2,base,N5K,7,60.1366,69.7440,64.3024,50.5304,88.8648,67.7966,5.0847,6.5669,60
Seg+S2,base,N5K,8,65.9406,75.4184,69.9626,57.0739,89.4332,64.5161,8.0645,6.6895,63
Seg+S2,base,N5K,9,64.5482,73.3989,68.2833,54.5748,85.5440,62.9032,3.2258,6.0768,63
Seg+S2,base,VF,1,99.7082,79.7354,87.7287,79.4812,99.1835,92.3977,7.6023,8.8258,172
Seg+S2,base,VF,10,96.1053,99.5909,97.8107,95.7224,99.7418,100.0000,0.0000,1.0158,207
Seg+S2,base,VF,11,3.4826,0.0141,0.0280,0.0141,94.8542,0.0000,0.0000,0.0092,201
Seg+S2,base,VF,2,0.0049,0.0008,0.0014,0.0007,95.2021,0.0000,0.0000,0.0013,232
Seg+S2,base,VF,3,99.3637,89.8441,94.0825,89.3162,99.2332,100.0000,4.5249,5.2652,222
Seg+S2,base,VF,4,97.0758,99.7086,98.3715,96.7998,99.8013,100.0000,0.0000,0.7294,177
Seg+S2,base,VF,5,99.4445,84.1224,90.6808,83.6685,99.6918,98.1308,2.8037,5.7346,215
Seg+S2,base,VF,6,99.6030,95.0618,97.2026,94.6968,99.6797,100.0000,0.9302,2.2759,216
Seg+S2,base,VF,7,97.4059,99.2743,98.3212,96.7086,99.7992,100.0000,0.0000,0.7987,225
Seg+S2,base,VF,8,0.9391,0.0099,0.0196,0.0099,96.1301,0.0000,0.0000,0.0199,213
Seg+S2,base,VF,9,92.4679,35.4740,46.0575,35.4411,97.3087,24.6696,3.9648,7.9584,228
Seg+S2,base,MTF,1,0.5025,0.0024,0.0048,0.0024,98.5732,0.0000,0.0000,0.0049,199
Seg+S2,base,MTF,10,0.0000,0.0000,0.0000,0.0000,93.9587,0.0000,0.0000,0.0000,30
Seg+S2,base,MTF,11,31.2254,20.5574,24.2309,16.8956,98.2084,0.0000,20.6897,17.2926,30
Seg+S2,base,MTF,13,46.3764,29.7113,35.0176,22.8907,93.0149,3.4483,6.8966,10.9932,30
Seg+S2,base,MTF,14,20.6246,3.2560,5.0604,2.7845,89.5668,0.0000,0.0000,2.7406,30
Seg+S2,base,MTF,2,40.1845,89.1794,55.1280,38.4824,90.8030,6.0302,0.5025,2.9201,200
Seg+S2,base,MTF,3,40.1845,89.1794,55.1280,38.4824,90.8030,6.0302,0.5025,2.9201,200
Seg+S2,base,MTF,4,34.7711,2.0224,3.7412,1.9891,94.9318,0.0000,0.0000,1.0112,200
Seg+S2,base,MTF,5,66.3681,26.3207,34.8281,23.3215,94.0142,10.0503,4.0201,6.5987,200
Seg+S2,base,MTF,6,41.7832,46.4615,43.7268,31.2644,97.0538,15.0754,3.5176,8.5827,200
Seg+S2,base,MTF,7,36.9736,39.1228,37.3935,25.7997,96.8262,6.0302,6.0302,8.7407,200
Seg+S2,base,MTF,8,30.1639,58.1691,38.9451,25.5200,95.2282,0.0000,0.0000,4.3041,200
Seg+S2,base,MTF,9,3.3333,0.0001,0.0003,0.0001,94.9471,0.0000,0.0000,0.0003,30
