method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
FLMM+S2,K20,N5K,1,94.6904,97.6354,95.8964,92.5470,97.4139,100.0000,1.5873,2.7979,64
FLMM+S2,K20,N5K,10,95.5963,78.3122,83.7900,75.0043,93.4573,71.9298,3.5088,5.8177,58
FLMM+S2,K20,N5K,2,98.9125,96.8501,97.8556,95.8187,99.3642,100.0000,0.0000,0.6948,61
FLMM+S2,K20,N5K,3,0.0000,0.0000,0.0000,0.0000,86.6064,0.0000,0.0000,0.0000,63
FLMM+S2,K20,N5K,4,72.5234,74.3764,73.4368,72.3084,97.6536,74.1935,0.0000,1.9166,63
FLMM+S2,K20,N5K,5,95.1735,96.7096,95.7418,92.2024,97.8764,98.3333,5.0000,2.9371,61
FLMM+S2,K20,N5K,6,95.4413,68.2509,77.5120,65.6331,93.1855,84.3750,3.1250,3.7342,65
FLMM+S2,K20,N5K,7,94.9704,98.1392,96.4562,93.4422,98.9112,100.0000,1.6949,2.6159,60
FLMM+S2,K20,N5K,8,97.7575,95.8440,96.6331,93.7059,98.8416,100.0000,0.0000,1.2083,63
FLMM+S2,K20,N5K,9,92.7980,96.5366,94.6243,92.5292,98.2409,96.7742,0.0000,2.4163,63
FLMM+S2,K20,VF,1,95.5098,99.9920,97.5940,95.5030,99.8011,98.8304,0.5848,1.4644,172
FLMM+S2,K20,VF,10,94.6700,99.2632,96.9046,94.4345,99.6696,99.0291,0.4854,1.9874,207
FLMM+S2,K20,VF,11,40.5201,72.5022,45.2819,32.0077,93.0546,13.5000,5.0000,7.4480,201
FLMM+S2,K20,VF,2,97.4273,99.5562,98.4272,97.0064,99.8847,99.1342,0.4329,0.9748,232
FLMM+S2,K20,VF,3,91.0729,93.5037,92.2695,90.9035,99.3258,93.2127,0.4525,1.9868,222
FLMM+S2,K20,VF,4,96.8989,99.9075,98.3776,96.8114,99.8029,100.0000,0.0000,0.7376,177
FLMM+S2,K20,VF,5,90.5653,99.7774,93.6606,90.4085,99.7111,92.9907,1.4019,2.8962,215
FLMM+S2,K20,VF,6,96.1058,99.8780,97.9517,95.9946,99.7856,100.0000,0.0000,0.6626,216
FLMM+S2,K20,VF,7,96.1996,99.8290,97.9770,96.0399,99.7506,100.0000,0.0000,0.8920,225
FLMM+S2,K20,VF,8,97.6944,99.8911,98.7794,97.5912,99.9253,100.0000,0.0000,0.2891,213
FLMM+S2,K20,VF,9,97.0470,98.4240,97.7235,96.7955,99.8659,98.2379,0.4405,1.5722,228
FLMM+S2,K20,MTF,1,96.7635,99.1944,97.9571,95.9997,99.9416,100.0000,0.0000,0.6018,199
FLMM+S2,K20,MTF,10,76.4537,71.0055,73.6254,70.8227,98.2561,75.8621,0.0000,3.8694,30
FLMM+S2,K20,MTF,11,0.1345,1.0475,0.2382,0.1193,89.1984,0.0000,0.0000,0.0455,30
FLMM+S2,K20,MTF,13,93.2956,89.2353,91.1987,89.1996,99.2532,93.1034,0.0000,5.2388,30
FLMM+S2,K20,MTF,14,95.5194,96.1112,95.8122,94.9772,99.5741,96.5517,0.0000,4.0884,30
FLMM+S2,K20,MTF,2,97.0041,99.6144,98.2898,96.7525,99.7795,98.9950,1.0050,1.1780,200
FLMM+S2,K20,MTF,3,97.0041,99.6144,98.2898,96.7525,99.7795,98.9950,1.0050,1.1780,200
FLMM+S2,K20,MTF,4,93.4949,85.8987,89.3757,85.8980,99.3071,91.4573,0.5025,1.4390,200
FLMM+S2,K20,MTF,5,97.7218,99.4488,98.5718,97.2613,99.7977,100.0000,1.5075,1.1484,200
FLMM+S2,K20,MTF,6,92.4372,93.6786,93.0522,92.1251,99.7843,93.9698,0.0000,0.7185,200
FLMM+S2,K20,MTF,7,89.9486,99.0839,94.0901,89.6556,99.7055,99.4975,0.0000,1.4800,200
FLMM+S2,K20,MTF,8,94.5426,93.9516,94.2391,92.7979,99.7713,94.9749,0.5025,1.5297,200
FLMM+S2,K20,MTF,9,99.7843,90.1614,94.6528,89.9869,99.4990,100.0000,0.0000,1.9167,30
