method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
S+X2,K45,N5K,1,80.7689,100.0000,89.2587,80.7689,91.4514,100.0000,0.0000,1.2033,64
S+X2,K45,N5K,10,88.4164,99.9278,93.8113,88.3595,96.8721,100.0000,0.0000,1.1416,58
S+X2,K45,N5K,2,81.6287,99.6194,89.7156,81.3730,96.7700,100.0000,0.0000,0.9612,61
S+X2,K45,N5K,3,66.4279,98.3249,78.0016,65.4826,91.4309,66.1290,1.6129,2.5080,63
S+X2,K45,N5K,4,94.8132,82.0265,86.7735,78.5765,98.2158,85.4839,0.0000,1.9146,63
S+X2,K45,N5K,5,76.7375,99.9519,86.7248,76.7094,91.6529,100.0000,0.0000,1.2913,61
S+X2,K45,N5K,6,82.3549,99.9751,90.2426,82.3427,95.5705,100.0000,0.0000,1.3114,65
S+X2,K45,N5K,7,86.1582,99.9998,92.5471,86.1581,97.5904,100.0000,0.0000,1.2419,60
S+X2,K45,N5K,8,83.9688,99.9875,91.2400,83.9601,96.6844,100.0000,0.0000,1.5489,63
S+X2,K45,N5K,9,80.9359,99.9464,89.3546,80.9001,94.7966,100.0000,0.0000,1.3880,63
S+X2,K45,VF,1,99.4824,81.6347,88.3531,81.1817,98.9599,95.3216,2.9240,6.4476,172
S+X2,K45,VF,10,94.9863,99.5790,97.2214,94.6042,99.6589,100.0000,0.0000,1.2128,207
S+X2,K45,VF,11,0.9950,0.0016,0.0032,0.0016,94.8885,0.0000,0.0000,0.0017,201
S+X2,K45,VF,2,0.0000,0.0000,0.0000,0.0000,95.4878,0.0000,0.0000,0.0000,232
S+X2,K45,VF,3,98.0420,69.9795,81.3030,69.8905,98.2032,95.4751,1.8100,4.2836,222
S+X2,K45,VF,4,97.7578,96.3933,96.6574,94.2046,99.7206,97.1591,1.1364,2.5626,177
S+X2,K45,VF,5,99.9408,59.4460,71.6550,59.4161,99.2755,64.0187,7.9439,10.7408,215
S+X2,K45,VF,6,98.5625,86.3137,91.3058,85.5551,99.3556,93.4884,2.7907,5.8692,216
S+X2,K45,VF,7,98.1442,97.0816,97.4729,95.2890,99.7205,99.1071,0.4464,1.6072,225
S+X2,K45,VF,8,3.7448,0.0430,0.0823,0.0430,96.1761,0.0000,0.0000,0.0777,213
S+X2,K45,VF,9,46.0384,4.9002,8.3184,4.8998,96.6550,0.0000,0.4405,1.6350,228
S+X2,K45,MTF,1,44.2211,2.0861,3.9040,2.0861,98.6031,0.0000,0.0000,0.7930,199
S+X2,K45,MTF,10,0.0000,0.0000,0.0000,0.0000,93.9587,0.0000,0.0000,0.0000,30
S+X2,K45,MTF,11,99.6246,68.5980,80.8818,68.4698,99.5318,96.5517,0.0000,6.9545,30
S+X2,K45,MTF,13,99.9692,72.6297,83.4068,72.6083,98.1746,93.1034,3.4483,8.6740,30
S+X2,K45,MTF,14,92.2783,6.6385,11.6276,6.6337,91.3062,0.0000,0.0000,4.2181,30
S+X2,K45,MTF,2,42.0808,99.9223,59.1153,42.0636,91.2625,4.0201,0.0000,0.3947,200
S+X2,K45,MTF,3,42.0808,99.9223,59.1153,42.0636,91.2625,4.0201,0.0000,0.3947,200
S+X2,K45,MTF,4,26.0000,2.2811,3.9828,2.2811,95.0634,0.0000,0.5025,0.5607,200
S+X2,K45,MTF,5,95.7174,92.8595,93.4291,89.0052,99.1941,95.4774,0.5025,1.1993,200
S+X2,K45,MTF,6,88.8101,99.7022,93.8003,88.5734,99.6536,98.9950,0.5025,1.2694,200
S+X2,K45,MTF,7,87.0911,98.1510,91.6084,85.5456,99.5477,96.9849,1.0050,2.9102,200
S+X2,K45,MTF,8,66.2747,97.7015,78.1848,65.3335,98.3525,92.9648,1.0050,2.6486,200
S+X2,K45,MTF,9,3.3333,0.0021,0.0042,0.0021,94.9472,0.0000,0.0000,0.0043,30
