method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SC+S2,K60,N5K,1,95.3761,76.2754,80.0419,72.8750,91.1442,69.8413,3.1746,2.7392,64
SC+S2,K60,N5K,10,93.2085,91.1639,91.0004,85.3587,95.9898,85.9649,0.0000,2.0376,58
SC+S2,K60,N5K,2,91.7068,99.6730,95.4733,91.4424,98.5888,100.0000,0.0000,1.2386,61
SC+S2,K60,N5K,3,92.2815,99.0194,95.4967,91.4579,98.7560,100.0000,0.0000,1.3496,63
SC+S2,K60,N5K,4,97.8006,38.9446,49.0194,38.2620,95.4194,27.4194,6.4516,8.1629,63
SC+S2,K60,N5K,5,89.4197,99.5451,94.1695,89.0884,96.6543,100.0000,0.0000,1.2518,61
SC+S2,K60,N5K,6,80.2928,99.3682,88.5716,79.8554,94.5355,100.0000,1.5625,2.2648,65
SC+S2,K60,N5K,7,95.6029,99.5773,97.5405,95.2150,99.2646,100.0000,0.0000,1.1915,60
SC+S2,K60,N5K,8,95.1218,99.3079,97.1603,94.5321,99.0205,100.0000,0.0000,1.8541,63
SC+S2,K60,N5K,9,94.2469,65.5575,68.9009,62.3012,90.3550,64.5161,0.0000,2.2378,63
SC+S2,K60,VF,1,4.2811,0.2126,0.3827,0.2026,95.8472,0.0000,0.0000,0.2889,172
SC+S2,K60,VF,10,94.3304,99.4218,96.7997,93.8130,99.6046,100.0000,0.0000,1.2056,207
SC+S2,K60,VF,11,41.6643,71.8471,45.7862,32.4966,93.3130,13.5000,5.0000,7.4259,201
SC+S2,K60,VF,2,93.8173,51.9422,61.5125,51.8449,97.6973,57.1429,7.3593,9.7639,232
SC+S2,K60,VF,3,3.5963,0.0149,0.0287,0.0144,92.3636,0.0000,0.0000,0.0239,222
SC+S2,K60,VF,4,97.2127,46.5481,56.9962,46.3300,96.8678,25.5682,15.3409,19.3294,177
SC+S2,K60,VF,5,99.7904,86.7372,92.6418,86.5702,99.7697,99.0654,1.8692,4.3387,215
SC+S2,K60,VF,6,45.2877,33.3218,36.8435,33.2607,96.7574,31.1628,10.2326,15.7322,216
SC+S2,K60,VF,7,0.0174,0.0003,0.0006,0.0003,93.2929,0.0000,0.0000,0.0006,225
SC+S2,K60,VF,8,99.4161,98.5266,98.7364,97.9550,99.9468,99.0566,0.4717,1.1911,213
SC+S2,K60,VF,9,1.3158,0.0162,0.0320,0.0162,96.3523,0.0000,0.0000,0.0261,228
SC+S2,K60,MTF,1,69.5438,29.1250,38.4543,29.0539,98.9804,28.2828,0.5051,2.0938,199
SC+S2,K60,MTF,10,99.2566,94.9213,97.0263,94.2355,99.6570,100.0000,0.0000,0.9328,30
SC+S2,K60,MTF,11,90.7349,98.2189,94.2654,89.2784,99.8183,100.0000,0.0000,4.2268,30
SC+S2,K60,MTF,13,99.9973,92.9193,96.3043,92.9171,99.5313,100.0000,0.0000,2.3232,30
SC+S2,K60,MTF,14,97.9973,99.7232,98.8502,97.7319,99.7977,100.0000,0.0000,0.7313,30
SC+S2,K60,MTF,2,99.0957,98.4604,98.7634,97.5764,99.8407,100.0000,0.0000,0.5121,200
SC+S2,K60,MTF,3,99.0957,98.4604,98.7634,97.5764,99.8407,100.0000,0.0000,0.5121,200
SC+S2,K60,MTF,4,99.5000,44.1341,58.0795,44.1341,97.2385,27.6382,6.5327,8.6105,200
SC+S2,K60,MTF,5,99.2025,99.3887,99.2937,98.6019,99.8997,100.0000,0.0000,0.2119,200
SC+S2,K60,MTF,6,93.0980,99.9798,96.4132,93.0804,99.8174,100.0000,0.0000,0.6539,200
SC+S2,K60,MTF,7,86.3931,40.2150,54.0417,37.2930,98.3252,0.5025,0.0000,1.8271,200
SC+S2,K60,MTF,8,97.9420,92.4630,94.4207,90.9741,99.7228,97.9899,0.5025,2.0826,200
SC+S2,K60,MTF,9,98.2385,99.0723,98.6463,97.3424,99.8638,100.0000,0.0000,1.1673,30
