method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SeTM+S3,K20,N5K,1,94.6300,99.9515,97.2143,94.5865,98.0115,100.0000,0.0000,0.7036,64
SeTM+S3,K20,N5K,10,93.2557,99.5272,96.2797,92.8419,98.1665,100.0000,0.0000,1.1537,58
SeTM+S3,K20,N5K,2,93.1434,99.6039,96.2531,92.7934,98.8736,100.0000,0.0000,1.1476,61
SeTM+S3,K20,N5K,3,93.4293,99.5143,96.3680,92.9988,98.9958,100.0000,0.0000,0.9472,63
SeTM+S3,K20,N5K,4,97.7667,99.3321,98.5400,97.1253,99.7696,100.0000,0.0000,0.4886,63
SeTM+S3,K20,N5K,5,94.8674,99.3471,97.0524,94.2819,98.3930,100.0000,0.0000,0.7049,61
SeTM+S3,K20,N5K,6,91.5380,99.9209,95.5392,91.4716,98.1423,100.0000,0.0000,1.2264,65
SeTM+S3,K20,N5K,7,92.8379,99.9667,96.2609,92.8086,98.8487,100.0000,0.0000,1.3961,60
SeTM+S3,K20,N5K,8,97.4325,98.9473,98.1777,96.4249,99.3652,100.0000,0.0000,0.7857,63
SeTM+S3,K20,N5K,9,97.4859,99.2122,98.3371,96.7329,99.2832,100.0000,0.0000,0.7050,63
SeTM+S3,K20,VF,1,99.3075,98.9338,99.1183,98.2552,99.9461,100.0000,0.0000,0.3220,172
SeTM+S3,K20,VF,10,94.4098,99.7607,97.0025,94.1912,99.6122,100.0000,0.0000,1.3426,207
SeTM+S3,K20,VF,11,41.1665,72.7680,45.7441,32.4820,93.2042,13.5000,5.5000,7.3971,201
SeTM+S3,K20,VF,2,95.8088,95.8884,95.6325,91.9248,99.6091,99.1342,0.4329,1.7844,232
SeTM+S3,K20,VF,3,96.3744,99.8367,98.0698,96.2322,99.7183,100.0000,0.4525,0.9994,222
SeTM+S3,K20,VF,4,98.0209,99.6863,98.8442,97.7175,99.8585,100.0000,0.0000,0.6055,177
SeTM+S3,K20,VF,5,97.3796,98.5733,97.9582,96.0062,99.9293,100.0000,0.0000,0.7212,215
SeTM+S3,K20,VF,6,98.7556,99.1571,98.9518,97.9309,99.8928,100.0000,0.0000,0.4475,216
SeTM+S3,K20,VF,7,94.0008,99.9394,96.8701,93.9458,99.6154,100.0000,0.0000,1.4142,225
SeTM+S3,K20,VF,8,97.1490,99.4815,98.1648,96.6562,99.8697,97.6415,0.9434,1.5200,213
SeTM+S3,K20,VF,9,97.5308,99.7976,98.6484,97.3371,99.9155,100.0000,0.0000,0.5371,228
SeTM+S3,K20,MTF,1,98.2330,98.4758,98.3458,96.7495,99.9527,100.0000,0.0000,0.4360,199
SeTM+S3,K20,MTF,10,98.7661,94.3682,96.4163,93.2818,99.5741,100.0000,0.0000,2.1506,30
SeTM+S3,K20,MTF,11,93.3090,98.3404,95.7029,91.8677,99.8649,100.0000,0.0000,3.9137,30
SeTM+S3,K20,MTF,13,99.9889,96.2419,98.0586,96.2314,99.7554,100.0000,0.0000,1.8967,30
SeTM+S3,K20,MTF,14,98.8045,99.5677,99.1819,98.3807,99.8571,100.0000,0.0000,0.7197,30
SeTM+S3,K20,MTF,2,98.7090,99.4538,99.0783,98.1745,99.8829,100.0000,0.0000,0.2762,200
SeTM+S3,K20,MTF,3,98.7090,99.4538,99.0783,98.1745,99.8829,100.0000,0.0000,0.2762,200
SeTM+S3,K20,MTF,4,99.9514,95.2228,97.5258,95.1779,99.7652,100.0000,0.0000,0.4242,200
SeTM+S3,K20,MTF,5,99.2938,99.5445,99.4178,98.8435,99.9178,100.0000,0.0000,0.2116,200
SeTM+S3,K20,MTF,6,97.2532,99.8322,98.5225,97.0928,99.9275,100.0000,0.0000,0.5276,200
SeTM+S3,K20,MTF,7,91.4775,99.1923,94.9343,90.8264,99.7449,100.0000,0.0000,1.2713,200
SeTM+S3,K20,MTF,8,99.7652,81.2311,89.3244,81.0630,99.4918,98.4925,0.5025,1.5869,200
SeTM+S3,K20,MTF,9,99.5938,94.3550,96.8344,93.9686,99.7044,100.0000,0.0000,2.8227,30
