method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
FLMM+X2,K45,N5K,1,93.7268,99.9437,96.7320,93.6771,97.6979,100.0000,0.0000,0.7536,64
FLMM+X2,K45,N5K,10,95.7208,58.6387,72.4753,57.1149,89.4823,71.9298,0.0000,1.8911,58
FLMM+X2,K45,N5K,2,98.3770,96.4929,97.4135,94.9699,99.2563,100.0000,0.0000,0.5251,61
FLMM+X2,K45,N5K,3,0.0000,0.0000,0.0000,0.0000,86.6064,0.0000,0.0000,0.0000,63
FLMM+X2,K45,N5K,4,96.4202,99.3864,97.8718,95.8407,99.6632,100.0000,0.0000,0.6332,63
FLMM+X2,K45,N5K,5,94.7199,93.9606,94.2036,89.1861,96.8724,100.0000,0.0000,1.0226,61
FLMM+X2,K45,N5K,6,96.0095,62.5962,75.1478,60.8104,91.8995,100.0000,1.5625,2.0944,65
FLMM+X2,K45,N5K,7,96.0797,98.6995,97.3448,94.8505,99.1995,100.0000,0.0000,1.2166,60
FLMM+X2,K45,N5K,8,97.4838,90.4372,93.5883,88.2796,97.8070,100.0000,0.0000,0.9802,63
FLMM+X2,K45,N5K,9,94.7736,97.7509,96.2246,92.7709,98.4168,100.0000,0.0000,0.9953,63
FLMM+X2,K45,VF,1,59.0841,98.1506,69.8985,58.6329,97.3749,57.8947,7.0175,8.2525,172
FLMM+X2,K45,VF,10,92.6693,98.9943,95.5066,92.2200,99.5571,99.0291,0.4854,2.4735,207
FLMM+X2,K45,VF,11,36.7467,73.3231,42.7516,29.6612,92.0038,11.5000,3.5000,6.7653,201
FLMM+X2,K45,VF,2,89.3034,99.1108,92.8390,89.0778,99.4945,93.0736,2.1645,3.1641,232
FLMM+X2,K45,VF,3,97.2040,99.3272,98.2445,96.5876,99.7810,100.0000,0.0000,0.9257,222
FLMM+X2,K45,VF,4,97.8084,99.7080,98.7460,97.5283,99.8446,100.0000,0.0000,0.6416,177
FLMM+X2,K45,VF,5,90.4321,99.8505,94.3760,90.3056,99.7855,96.7290,2.3364,2.8188,215
FLMM+X2,K45,VF,6,94.8538,99.7727,97.2411,94.6545,99.6991,100.0000,0.0000,0.9501,216
FLMM+X2,K45,VF,7,97.6654,99.1460,98.3931,96.8412,99.7841,100.0000,0.0000,0.6844,225
FLMM+X2,K45,VF,8,96.3402,98.4638,97.3837,96.1913,99.9082,98.1132,0.4717,1.3570,213
FLMM+X2,K45,VF,9,91.4767,98.9044,94.1583,90.9201,99.6328,93.3921,2.2026,3.4449,228
FLMM+X2,K45,MTF,1,99.6791,98.5329,99.1014,98.2207,99.9739,100.0000,0.0000,0.3465,199
FLMM+X2,K45,MTF,10,99.3306,94.2253,96.7076,93.6329,99.6261,100.0000,0.0000,0.8480,30
FLMM+X2,K45,MTF,11,0.0676,0.5034,0.1190,0.0596,87.0269,0.0000,0.0000,0.0388,30
FLMM+X2,K45,MTF,13,98.7474,96.8596,97.7676,95.6895,99.7146,100.0000,0.0000,1.8745,30
FLMM+X2,K45,MTF,14,98.9023,99.6016,99.2501,98.5148,99.8658,100.0000,0.0000,0.5326,30
FLMM+X2,K45,MTF,2,97.5856,99.9968,98.7750,97.5826,99.8404,100.0000,0.0000,0.2170,200
FLMM+X2,K45,MTF,3,97.5856,99.9968,98.7750,97.5826,99.8404,100.0000,0.0000,0.2170,200
FLMM+X2,K45,MTF,4,99.9994,93.3817,96.5743,93.3812,99.6737,100.0000,0.0000,0.2768,200
FLMM+X2,K45,MTF,5,98.6756,99.9580,99.3107,98.6350,99.9014,100.0000,0.0000,0.1871,200
FLMM+X2,K45,MTF,6,98.4005,99.9348,99.1607,98.3374,99.9582,100.0000,0.0000,0.2657,200
FLMM+X2,K45,MTF,7,90.1665,99.7506,94.4704,90.0063,99.7168,100.0000,0.0000,0.9693,200
FLMM+X2,K45,MTF,8,99.5077,94.2764,96.5315,93.8138,99.7976,98.9950,0.0000,1.0484,200
FLMM+X2,K45,MTF,9,99.6711,90.9843,95.0508,90.7164,99.5357,100.0000,0.0000,1.9902,30
