method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SeTM+S3,K30_accept_fresh,N5K,1,94.0498,99.9776,96.9201,94.0301,97.8110,100.0000,0.0000,0.8039,64
SeTM+S3,K30_accept_fresh,N5K,10,93.8643,98.7335,96.2230,92.7345,98.1584,100.0000,0.0000,1.1388,58
SeTM+S3,K30_accept_fresh,N5K,2,93.8052,99.5437,96.5776,93.3952,98.9795,100.0000,0.0000,1.0674,61
SeTM+S3,K30_accept_fresh,N5K,3,93.3041,99.3917,96.2444,92.7665,98.9581,100.0000,0.0000,0.7359,63
SeTM+S3,K30_accept_fresh,N5K,4,97.6645,99.1979,98.4210,96.8945,99.7557,100.0000,0.0000,0.4632,63
SeTM+S3,K30_accept_fresh,N5K,5,96.1281,98.2998,97.1970,94.5556,98.4956,100.0000,0.0000,0.8438,61
SeTM+S3,K30_accept_fresh,N5K,6,93.2247,99.6901,96.3433,92.9545,98.4945,100.0000,0.0000,1.0958,65
SeTM+S3,K30_accept_fresh,N5K,7,92.3582,99.9615,95.9990,92.3246,98.7644,100.0000,0.0000,1.5466,60
SeTM+S3,K30_accept_fresh,N5K,8,98.6928,97.4943,98.0773,96.2372,99.3323,100.0000,0.0000,0.8723,63
SeTM+S3,K30_accept_fresh,N5K,9,97.3090,99.2008,98.2410,96.5476,99.2453,100.0000,0.0000,0.7195,63
SeTM+S3,K30_accept_fresh,VF,1,99.7462,97.8857,98.7987,97.6391,99.9372,100.0000,0.0000,0.6744,172
SeTM+S3,K30_accept_fresh,VF,10,94.7266,99.7137,97.1457,94.4661,99.6509,100.0000,0.0000,1.2152,207
SeTM+S3,K30_accept_fresh,VF,11,41.1525,72.6068,45.6937,32.4383,93.2025,13.5000,5.5000,7.3810,201
SeTM+S3,K30_accept_fresh,VF,2,95.7150,95.7581,95.6802,91.8226,99.6612,100.0000,0.0000,1.1731,232
SeTM+S3,K30_accept_fresh,VF,3,96.1090,99.7290,97.8821,95.8694,99.6938,100.0000,0.0000,0.9691,222
SeTM+S3,K30_accept_fresh,VF,4,96.1943,99.8119,97.9646,96.0212,99.7676,100.0000,0.0000,0.9194,177
SeTM+S3,K30_accept_fresh,VF,5,98.7110,97.3467,98.0095,96.1133,99.9379,100.0000,0.0000,1.0375,215
SeTM+S3,K30_accept_fresh,VF,6,99.1823,98.5923,98.8791,97.7984,99.8962,100.0000,0.0000,0.7131,216
SeTM+S3,K30_accept_fresh,VF,7,94.8198,99.7917,97.2366,94.6295,99.6360,100.0000,0.0000,1.2318,225
SeTM+S3,K30_accept_fresh,VF,8,89.5289,99.6687,93.3997,89.2214,98.9486,94.3396,2.3585,3.2202,213
SeTM+S3,K30_accept_fresh,VF,9,95.3785,99.6660,97.4601,95.0763,99.8536,100.0000,0.0000,1.1802,228
