method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
FLMM+S2,K30_accept_fresh,N5K,1,95.0030,97.2207,95.7432,92.4116,97.4018,96.8254,1.5873,1.7875,64
FLMM+S2,K30_accept_fresh,N5K,10,95.3998,54.5233,65.2425,52.7306,88.8964,38.5965,5.2632,5.7747,58
FLMM+S2,K30_accept_fresh,N5K,2,99.1102,97.1092,98.0910,96.2655,99.4415,100.0000,0.0000,0.6607,61
FLMM+S2,K30_accept_fresh,N5K,3,0.0000,0.0000,0.0000,0.0000,86.6064,0.0000,0.0000,0.0000,63
FLMM+S2,K30_accept_fresh,N5K,4,72.9060,74.3095,73.5996,72.6247,97.6777,74.1935,0.0000,1.8944,63
FLMM+S2,K30_accept_fresh,N5K,5,96.3032,90.0154,92.5752,86.9512,96.4837,98.3333,3.3333,3.8173,61
FLMM+S2,K30_accept_fresh,N5K,6,96.1937,52.7327,66.4842,51.5685,90.1898,57.8125,3.1250,4.2245,65
FLMM+S2,K30_accept_fresh,N5K,7,96.4627,99.3633,97.8756,95.8628,99.3656,100.0000,0.0000,1.3926,60
FLMM+S2,K30_accept_fresh,N5K,8,97.9161,95.8441,96.7157,93.8573,98.8696,100.0000,0.0000,1.0848,63
FLMM+S2,K30_accept_fresh,N5K,9,92.7980,96.5366,94.6243,92.5292,98.2409,96.7742,0.0000,2.4163,63
FLMM+S2,K30_accept_fresh,VF,1,48.7657,51.8753,49.9901,48.6244,98.3190,49.7076,1.1696,1.9380,172
FLMM+S2,K30_accept_fresh,VF,10,96.4439,99.3925,97.8816,95.8686,99.7309,100.0000,0.0000,1.2005,207
FLMM+S2,K30_accept_fresh,VF,11,39.8244,72.8702,44.9136,31.4957,92.9278,11.0000,4.5000,7.1432,201
FLMM+S2,K30_accept_fresh,VF,2,96.8208,99.6095,98.1889,96.4593,99.8645,100.0000,0.0000,0.7783,232
FLMM+S2,K30_accept_fresh,VF,3,93.4628,94.6098,93.9868,92.6863,99.6011,93.6652,1.8100,4.0546,222
FLMM+S2,K30_accept_fresh,VF,4,97.3542,99.8371,98.5763,97.1997,99.8314,100.0000,0.0000,0.8854,177
FLMM+S2,K30_accept_fresh,VF,5,93.1621,99.8186,96.2336,93.0204,99.8494,99.0654,0.4673,1.7933,215
FLMM+S2,K30_accept_fresh,VF,6,70.0357,72.1386,71.0664,69.9451,98.5574,71.6279,0.4651,1.2207,216
FLMM+S2,K30_accept_fresh,VF,7,95.9040,99.2642,97.4519,95.6270,99.7299,98.6607,0.4464,1.7661,225
FLMM+S2,K30_accept_fresh,VF,8,97.4573,99.2887,98.3515,97.2304,99.9244,99.0566,0.4717,1.4255,213
FLMM+S2,K30_accept_fresh,VF,9,96.4980,98.3330,97.3341,96.1673,99.8400,97.3568,0.8811,2.1832,228
FLMM+S2,K30_accept_fresh,MTF,1,97.2366,98.9325,98.0707,96.2173,99.9447,100.0000,0.0000,0.5337,199
FLMM+S2,K30_accept_fresh,MTF,10,76.4537,71.0055,73.6254,70.8227,98.2561,75.8621,0.0000,3.8694,30
FLMM+S2,K30_accept_fresh,MTF,11,0.1345,1.0475,0.2382,0.1193,89.1984,0.0000,0.0000,0.0455,30
FLMM+S2,K30_accept_fresh,MTF,13,93.2740,90.2343,91.7089,90.1779,99.3144,93.1034,0.0000,5.0277,30
FLMM+S2,K30_accept_fresh,MTF,14,95.2246,96.3221,95.7677,94.8894,99.5647,96.5517,0.0000,4.0295,30
FLMM+S2,K30_accept_fresh,MTF,2,97.2276,99.9497,98.5684,97.1798,99.8132,100.0000,0.0000,0.3277,200
FLMM+S2,K30_accept_fresh,MTF,3,97.2276,99.9497,98.5684,97.1798,99.8132,100.0000,0.0000,0.3277,200
FLMM+S2,K30_accept_fresh,MTF,4,33.7357,30.3519,31.7873,30.1705,96.4961,31.1558,2.0101,2.9755,200
FLMM+S2,K30_accept_fresh,MTF,5,98.3609,99.8709,99.1081,98.2366,99.8727,100.0000,0.0000,0.2696,200
FLMM+S2,K30_accept_fresh,MTF,6,92.2810,93.7469,93.0064,92.0357,99.7820,93.9698,0.0000,0.7726,200
FLMM+S2,K30_accept_fresh,MTF,7,88.6782,99.1248,93.3804,88.4137,99.6683,99.4975,0.0000,1.5089,200
FLMM+S2,K30_accept_fresh,MTF,8,86.5824,88.4843,87.0315,84.2553,99.3532,83.9196,1.5075,2.0480,200
FLMM+S2,K30_accept_fresh,MTF,9,99.8101,90.4146,94.8061,90.2648,99.5136,100.0000,0.0000,1.9150,30
