method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SeTM+S3,K45,N5K,1,94.1153,99.9724,96.9521,94.0908,97.8385,100.0000,0.0000,0.8010,64
SeTM+S3,K45,N5K,10,93.4047,99.4126,96.3054,92.8896,98.1801,100.0000,0.0000,1.1227,58
SeTM+S3,K45,N5K,2,93.0843,99.6080,96.2191,92.7336,98.8733,100.0000,0.0000,1.2095,61
SeTM+S3,K45,N5K,3,94.0994,99.2597,96.5991,93.4282,99.0610,100.0000,0.0000,0.8197,63
SeTM+S3,K45,N5K,4,97.7803,99.2811,98.5205,97.0880,99.7662,100.0000,0.0000,0.5689,63
SeTM+S3,K45,N5K,5,95.1794,99.2045,97.1471,94.4603,98.4474,100.0000,0.0000,0.6738,61
SeTM+S3,K45,N5K,6,91.5629,99.9054,95.5440,91.4832,98.1376,100.0000,0.0000,1.2242,65
SeTM+S3,K45,N5K,7,92.7958,99.9555,96.2334,92.7566,98.8403,100.0000,0.0000,1.4973,60
SeTM+S3,K45,N5K,8,97.3322,99.1871,98.2457,96.5561,99.3887,100.0000,0.0000,0.7776,63
SeTM+S3,K45,N5K,9,97.7130,99.1174,98.4060,96.8656,99.3098,100.0000,0.0000,0.6648,63
SeTM+S3,K45,VF,1,99.3040,98.9522,99.1264,98.2706,99.9456,100.0000,0.0000,0.3180,172
SeTM+S3,K45,VF,10,93.3047,99.8437,96.4552,93.1654,99.5598,100.0000,0.0000,1.4624,207
SeTM+S3,K45,VF,11,41.2026,72.7405,45.7404,32.4761,93.2084,13.5000,5.5000,7.3716,201
SeTM+S3,K45,VF,2,96.0138,96.7433,96.2883,92.9247,99.6488,100.0000,0.0000,1.1912,232
SeTM+S3,K45,VF,3,97.3596,99.4675,98.3651,96.8764,99.7794,99.0950,0.4525,1.1775,222
SeTM+S3,K45,VF,4,98.1190,99.6010,98.8521,97.7327,99.8610,100.0000,0.0000,0.5841,177
SeTM+S3,K45,VF,5,96.5590,99.2458,97.8707,95.8409,99.9251,100.0000,0.0000,0.9509,215
SeTM+S3,K45,VF,6,98.8050,99.1569,98.9770,97.9797,99.8958,100.0000,0.0000,0.4240,216
SeTM+S3,K45,VF,7,94.3241,99.9318,97.0400,94.2613,99.6197,100.0000,0.0000,1.4025,225
SeTM+S3,K45,VF,8,98.0267,99.3803,98.6957,97.4313,99.9184,100.0000,0.0000,0.4660,213
SeTM+S3,K45,VF,9,96.3894,99.9274,98.1184,96.3210,99.8947,100.0000,0.0000,0.8218,228
