method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
FLMM+S2,K60,N5K,1,95.1807,95.1151,94.5387,90.6365,96.8843,96.8254,1.5873,1.5172,64
FLMM+S2,K60,N5K,10,95.8729,62.5555,74.7800,60.6800,90.3202,59.6491,5.2632,6.9508,58
FLMM+S2,K60,N5K,2,98.6855,97.5191,98.0905,96.2624,99.4368,100.0000,0.0000,0.5835,61
FLMM+S2,K60,N5K,3,0.0000,0.0000,0.0000,0.0000,86.6064,0.0000,0.0000,0.0000,63
FLMM+S2,K60,N5K,4,72.9060,74.3095,73.5996,72.6247,97.6777,74.1935,0.0000,1.8944,63
FLMM+S2,K60,N5K,5,96.2973,92.9362,94.2966,89.6827,97.2798,98.3333,1.6667,1.8313,61
FLMM+S2,K60,N5K,6,96.6938,40.8087,56.2107,40.2619,88.2040,39.0625,3.1250,2.1917,65
FLMM+S2,K60,N5K,7,96.3865,99.4766,97.8965,95.8976,99.3710,100.0000,0.0000,1.2821,60
FLMM+S2,K60,N5K,8,98.1285,94.7754,96.2533,93.0231,98.7030,100.0000,0.0000,1.4136,63
FLMM+S2,K60,N5K,9,92.7980,96.5366,94.6243,92.5292,98.2409,96.7742,0.0000,2.4163,63
FLMM+S2,K60,VF,1,95.1417,99.9950,97.4567,95.1371,99.7480,100.0000,0.0000,0.9013,172
FLMM+S2,K60,VF,10,95.1361,99.7415,97.3765,94.8960,99.6804,100.0000,0.0000,1.0443,207
FLMM+S2,K60,VF,11,40.4739,73.0347,45.3657,32.0351,93.0459,13.5000,5.0000,7.2669,201
FLMM+S2,K60,VF,2,97.3484,99.6530,98.4789,97.0211,99.8729,100.0000,0.0000,0.6282,232
FLMM+S2,K60,VF,3,95.8491,98.4348,97.1223,95.6591,99.6804,98.6425,0.0000,1.1683,222
FLMM+S2,K60,VF,4,96.9299,99.9106,98.3953,96.8453,99.8032,100.0000,0.0000,0.7414,177
FLMM+S2,K60,VF,5,94.1484,99.7899,96.7461,93.9793,99.8707,99.0654,0.4673,1.5835,215
FLMM+S2,K60,VF,6,95.5667,99.9333,97.6982,95.5070,99.7515,100.0000,0.0000,0.6295,216
FLMM+S2,K60,VF,7,96.0658,99.8477,97.9162,95.9237,99.7451,100.0000,0.0000,0.8944,225
FLMM+S2,K60,VF,8,97.7282,99.8678,98.7852,97.6026,99.9262,100.0000,0.0000,0.2961,213
FLMM+S2,K60,VF,9,96.4788,98.1228,97.2785,96.1935,99.8434,97.7974,0.4405,1.6699,228
FLMM+S2,K60,MTF,1,97.3268,98.8994,98.0996,96.2726,99.9455,100.0000,0.0000,0.5162,199
FLMM+S2,K60,MTF,10,76.4537,71.0055,73.6254,70.8227,98.2561,75.8621,0.0000,3.8694,30
FLMM+S2,K60,MTF,11,0.1345,1.0475,0.2382,0.1193,89.1984,0.0000,0.0000,0.0455,30
FLMM+S2,K60,MTF,13,93.2740,90.2343,91.7089,90.1779,99.3144,93.1034,0.0000,5.0277,30
FLMM+S2,K60,MTF,14,95.2246,96.3221,95.7677,94.8894,99.5647,96.5517,0.0000,4.0295,30
FLMM+S2,K60,MTF,2,97.6059,99.9166,98.7462,97.5259,99.8353,100.0000,0.0000,0.2813,200
FLMM+S2,K60,MTF,3,97.6059,99.9166,98.7462,97.5259,99.8353,100.0000,0.0000,0.2813,200
FLMM+S2,K60,MTF,4,93.4949,80.5673,85.6042,80.5666,99.1017,81.9095,1.0050,1.9238,200
FLMM+S2,K60,MTF,5,96.8193,99.5608,98.1484,96.4569,99.7408,100.0000,0.5025,0.7702,200
FLMM+S2,K60,MTF,6,92.4372,93.6786,93.0522,92.1251,99.7843,93.9698,0.0000,0.7185,200
FLMM+S2,K60,MTF,7,88.6782,99.1248,93.3804,88.4137,99.6683,99.4975,0.0000,1.5089,200
FLMM+S2,K60,MTF,8,86.5824,88.4843,87.0315,84.2553,99.3532,83.9196,1.5075,2.0480,200
FLMM+S2,K60,MTF,9,99.8101,90.4146,94.8061,90.2648,99.5136,100.0000,0.0000,1.9150,30
