method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
FLMM+S3,K30,N5K,1,94.7302,99.8778,97.2332,94.6208,98.0516,100.0000,0.0000,0.8093,64
FLMM+S3,K30,N5K,10,95.7795,65.4737,76.3963,63.2835,90.5308,57.8947,1.7544,3.4598,58
FLMM+S3,K30,N5K,2,97.8893,97.6314,97.7517,95.6105,99.3492,100.0000,0.0000,0.5497,61
FLMM+S3,K30,N5K,3,0.0000,0.0000,0.0000,0.0000,86.6064,0.0000,0.0000,0.0000,63
FLMM+S3,K30,N5K,4,97.7707,99.3549,98.5526,97.1492,99.7712,100.0000,0.0000,0.5290,63
FLMM+S3,K30,N5K,5,96.0383,97.3580,96.5325,93.5589,98.2484,98.3333,1.6667,1.7508,61
FLMM+S3,K30,N5K,6,96.1670,67.2210,77.2336,65.2004,92.5626,81.2500,1.5625,2.6864,65
FLMM+S3,K30,N5K,7,96.5035,99.4739,97.9565,96.0148,99.3913,100.0000,0.0000,1.3304,60
FLMM+S3,K30,N5K,8,98.7064,92.0210,95.0627,90.8875,98.2753,100.0000,0.0000,1.2101,63
FLMM+S3,K30,N5K,9,94.6986,99.8244,97.1869,94.5380,98.7822,100.0000,0.0000,1.0410,63
FLMM+S3,K30,VF,1,84.8397,98.3341,89.5650,84.5708,99.5202,83.0409,3.5088,4.4341,172
FLMM+S3,K30,VF,10,93.7509,99.7984,96.6708,93.5692,99.5995,100.0000,0.0000,1.3471,207
FLMM+S3,K30,VF,11,40.5194,72.9809,45.3811,32.0361,93.0625,12.5000,5.0000,7.2744,201
FLMM+S3,K30,VF,2,97.8850,99.3779,98.6204,97.2866,99.8866,100.0000,0.0000,0.5892,232
FLMM+S3,K30,VF,3,76.6476,77.8183,77.1329,75.7935,99.2103,74.6606,3.6199,6.1628,222
FLMM+S3,K30,VF,4,97.1006,99.8697,98.4628,96.9758,99.7956,100.0000,0.0000,0.8188,177
FLMM+S3,K30,VF,5,91.0272,99.9071,95.1087,90.9647,99.8095,99.0654,0.4673,2.5338,215
FLMM+S3,K30,VF,6,69.2723,72.1798,70.6902,69.2219,98.5034,71.6279,0.4651,1.3861,216
FLMM+S3,K30,VF,7,91.4240,99.1329,94.6747,91.2672,99.5274,95.5357,0.8929,2.3122,225
FLMM+S3,K30,VF,8,95.5770,98.3928,96.9584,95.3900,99.8771,98.5849,0.4717,1.3253,213
FLMM+S3,K30,VF,9,97.9002,98.8544,98.3069,97.2172,99.9107,98.2379,1.3216,1.8860,228
