method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
Y+S3,K60,N5K,1,93.7361,99.9650,96.7475,93.7053,97.6997,100.0000,0.0000,0.7923,64
Y+S3,K60,N5K,10,92.0259,96.2551,93.9312,88.8511,96.9882,100.0000,0.0000,1.5041,58
Y+S3,K60,N5K,2,93.6445,98.6829,96.0896,92.4819,98.8498,100.0000,0.0000,0.9906,61
Y+S3,K60,N5K,3,95.0045,98.7710,96.8382,93.8757,99.1381,100.0000,0.0000,0.7505,63
Y+S3,K60,N5K,4,90.2573,97.4244,92.7972,87.8558,99.0004,96.7742,1.6129,2.1642,63
Y+S3,K60,N5K,5,91.1200,21.7798,35.0545,21.3212,78.8209,0.0000,0.0000,0.6570,61
Y+S3,K60,N5K,6,89.1143,98.2875,93.4352,87.7529,97.2432,100.0000,0.0000,1.3290,65
Y+S3,K60,N5K,7,90.8943,99.9986,95.2193,90.8932,98.5227,100.0000,0.0000,1.4957,60
Y+S3,K60,N5K,8,93.9525,98.7552,96.2721,92.8264,98.7073,100.0000,0.0000,1.3945,63
Y+S3,K60,N5K,9,94.3804,98.7418,96.4942,93.2549,98.4983,100.0000,0.0000,1.1473,63
Y+S3,K60,VF,1,94.0702,99.9933,96.9227,94.0639,99.8093,100.0000,0.0000,0.9610,172
Y+S3,K60,VF,10,90.0795,99.9321,94.7344,90.0218,99.4058,100.0000,0.0000,1.5363,207
Y+S3,K60,VF,11,40.9950,73.0902,45.7277,32.4846,93.1626,14.5000,5.5000,7.3439,201
Y+S3,K60,VF,2,93.7911,97.4296,95.3844,91.4675,99.5891,98.2684,0.8658,2.3709,232
Y+S3,K60,VF,3,91.5057,99.5220,95.3238,91.4874,99.3390,99.0950,0.9050,2.2128,222
Y+S3,K60,VF,4,95.5124,99.9591,97.6781,95.4740,99.7161,100.0000,0.0000,1.2182,177
Y+S3,K60,VF,5,88.4837,99.5126,93.6530,88.4656,99.7596,99.0654,0.4673,2.4805,215
Y+S3,K60,VF,6,94.2690,99.9442,96.9303,94.2203,99.6729,99.0698,0.4651,1.6695,216
Y+S3,K60,VF,7,83.4442,99.9734,89.3779,83.4299,98.7866,86.6071,2.2321,3.5596,225
Y+S3,K60,VF,8,77.7731,80.5210,79.1165,77.5599,98.6819,80.1887,0.4717,1.6066,213
Y+S3,K60,VF,9,71.7898,71.6512,71.7165,69.8548,99.3298,73.1278,0.4405,1.2435,228
