method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SeTM+S2,K45,N5K,1,94.0460,99.6674,96.7706,93.7808,97.7440,100.0000,0.0000,1.2841,64
SeTM+S2,K45,N5K,10,93.2094,99.2954,96.1446,92.5917,98.1040,100.0000,0.0000,1.2821,58
SeTM+S2,K45,N5K,2,96.2706,99.1524,97.6776,95.4672,99.3243,100.0000,0.0000,0.6721,61
SeTM+S2,K45,N5K,3,96.3749,97.3428,96.8360,93.9511,99.1661,100.0000,1.6129,1.3594,63
SeTM+S2,K45,N5K,4,95.9961,98.3715,97.1259,94.7239,99.5706,100.0000,1.6129,2.0277,63
SeTM+S2,K45,N5K,5,93.3553,99.1828,96.1726,92.7299,97.9019,100.0000,1.6667,1.7233,61
SeTM+S2,K45,N5K,6,91.9000,98.0707,94.8255,90.4632,97.9517,100.0000,1.5625,2.3061,65
SeTM+S2,K45,N5K,7,93.6965,99.2064,96.3600,93.1571,98.9109,100.0000,1.6949,2.5049,60
SeTM+S2,K45,N5K,8,96.4297,98.9902,97.6856,95.5390,99.2256,100.0000,1.6129,1.7674,63
SeTM+S2,K45,N5K,9,97.7833,98.6937,98.2267,96.5221,99.2439,100.0000,0.0000,0.7557,63
SeTM+S2,K45,VF,1,98.7509,99.7221,99.2329,98.4796,99.9540,100.0000,0.0000,0.2178,172
SeTM+S2,K45,VF,10,94.9831,99.7761,97.3119,94.7752,99.6757,100.0000,0.0000,1.1244,207
SeTM+S2,K45,VF,11,41.1680,72.7394,45.7318,32.4811,93.2002,14.5000,5.5000,7.4021,201
SeTM+S2,K45,VF,2,96.9157,99.4522,98.1588,96.4015,99.8504,100.0000,0.0000,0.6011,232
SeTM+S2,K45,VF,3,96.9115,99.7854,98.2921,96.7364,99.7750,99.0950,0.4525,1.1494,222
SeTM+S2,K45,VF,4,97.6315,99.8292,98.7156,97.4676,99.8496,100.0000,0.0000,0.6762,177
SeTM+S2,K45,VF,5,96.2125,99.7447,97.9399,95.9740,99.9324,100.0000,0.0000,0.7317,215
SeTM+S2,K45,VF,6,98.6241,99.3984,99.0069,98.0404,99.9028,100.0000,0.0000,0.4804,216
SeTM+S2,K45,VF,7,95.4901,99.9054,97.6432,95.4026,99.7114,100.0000,0.0000,1.0089,225
SeTM+S2,K45,VF,8,98.5131,99.6039,99.0546,98.1299,99.9461,100.0000,0.0000,0.2670,213
SeTM+S2,K45,VF,9,97.4839,99.9070,98.6791,97.3958,99.9180,100.0000,0.0000,0.3806,228
SeTM+S2,K45,MTF,1,98.8590,95.1256,96.8897,94.1419,99.9155,100.0000,1.0101,1.6213,199
SeTM+S2,K45,MTF,10,98.8436,92.1624,95.2729,91.1465,99.4459,100.0000,0.0000,1.8550,30
SeTM+S2,K45,MTF,11,93.4024,98.0246,95.5989,91.6777,99.8621,100.0000,0.0000,3.8892,30
SeTM+S2,K45,MTF,13,99.8909,96.8271,98.3162,96.7250,99.7871,100.0000,0.0000,1.6807,30
SeTM+S2,K45,MTF,14,98.9200,99.5592,99.2358,98.4869,99.8677,100.0000,0.0000,0.6670,30
SeTM+S2,K45,MTF,2,97.9632,99.3869,98.6654,97.4381,99.8359,100.0000,0.5025,0.9152,200
SeTM+S2,K45,MTF,3,97.9632,99.3869,98.6654,97.4381,99.8359,100.0000,0.5025,0.9152,200
SeTM+S2,K45,MTF,4,99.9941,94.4572,97.1440,94.4517,99.7291,100.0000,0.0000,0.3395,200
SeTM+S2,K45,MTF,5,98.2802,99.3188,98.7942,97.7131,99.8302,100.0000,1.0050,1.1192,200
SeTM+S2,K45,MTF,6,97.3518,99.7383,98.5282,97.1029,99.9269,100.0000,0.0000,0.4220,200
SeTM+S2,K45,MTF,7,93.7198,97.0984,95.1557,91.1011,99.7632,100.0000,0.0000,1.4479,200
SeTM+S2,K45,MTF,8,99.7471,90.1034,94.4840,89.8792,99.7356,100.0000,0.5025,1.9070,200
SeTM+S2,K45,MTF,9,99.6025,97.3604,98.4624,96.9802,99.8476,100.0000,0.0000,1.1990,30
