method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
Seg+S2,K20,N5K,1,70.0658,99.5642,82.1398,69.9007,85.3592,96.8254,1.5873,2.5829,64
Seg+S2,K20,N5K,10,90.7428,98.9490,94.6538,90.0340,97.3290,100.0000,1.7544,2.8992,58
Seg+S2,K20,N5K,2,68.6497,99.3623,77.5479,68.1189,88.3595,63.3333,1.6667,4.7680,61
Seg+S2,K20,N5K,3,91.9215,97.8037,94.4152,89.9860,98.2564,96.7742,1.6129,4.0504,63
Seg+S2,K20,N5K,4,95.9786,56.1891,66.9989,54.4444,96.2000,62.9032,3.2258,5.0569,63
Seg+S2,K20,N5K,5,89.3771,96.7209,92.2177,86.5454,95.6041,95.0000,5.0000,4.2444,61
Seg+S2,K20,N5K,6,83.0586,99.3721,90.1993,82.6017,95.3427,96.8750,3.1250,4.4074,65
Seg+S2,K20,N5K,7,92.2046,97.9274,94.4658,90.3498,98.3609,96.6102,3.3898,5.0752,60
Seg+S2,K20,N5K,8,92.3495,97.8666,94.8853,90.6795,98.0846,100.0000,4.8387,4.5327,63
Seg+S2,K20,N5K,9,91.9946,97.3389,94.3769,89.8080,97.3025,100.0000,4.8387,4.1345,63
Seg+S2,K20,VF,1,99.6145,95.8777,97.6813,95.5125,99.7834,100.0000,0.0000,1.7931,172
Seg+S2,K20,VF,10,96.3757,99.5383,97.9244,95.9401,99.7452,100.0000,0.0000,0.9550,207
Seg+S2,K20,VF,11,3.4826,0.0141,0.0280,0.0141,94.8542,0.0000,0.0000,0.0092,201
Seg+S2,K20,VF,2,0.0049,0.0008,0.0014,0.0007,95.2021,0.0000,0.0000,0.0013,232
Seg+S2,K20,VF,3,99.3671,96.2868,97.5843,95.6990,99.7483,97.2851,1.3575,3.0197,222
Seg+S2,K20,VF,4,97.2363,99.3661,98.1666,96.6138,99.8033,98.8636,0.5682,1.4452,177
Seg+S2,K20,VF,5,99.3732,88.1764,92.8563,87.7015,99.7878,97.1963,2.8037,5.4183,215
Seg+S2,K20,VF,6,99.6996,93.6709,95.6148,93.3962,99.7245,93.4884,2.7907,5.4063,216
Seg+S2,K20,VF,7,97.4867,98.9497,98.0941,96.4584,99.7967,98.2143,0.8929,1.7502,225
Seg+S2,K20,VF,8,0.9391,0.0099,0.0196,0.0099,96.1301,0.0000,0.0000,0.0199,213
Seg+S2,K20,VF,9,92.4679,35.4740,46.0575,35.4411,97.3087,24.6696,3.9648,7.9584,228
Seg+S2,K20,MTF,1,42.2111,5.9113,10.2888,5.9113,98.6665,0.0000,0.0000,0.9035,199
Seg+S2,K20,MTF,10,0.0000,0.0000,0.0000,0.0000,93.9587,0.0000,0.0000,0.0000,30
Seg+S2,K20,MTF,11,53.7367,95.7952,63.2622,50.7408,97.8431,24.1379,13.7931,17.1934,30
Seg+S2,K20,MTF,13,99.9999,58.7076,71.6346,58.7075,97.2731,48.2759,24.1379,18.9451,30
Seg+S2,K20,MTF,14,96.9336,82.3221,84.1935,79.7086,98.1440,75.8621,3.4483,10.3886,30
Seg+S2,K20,MTF,2,42.9532,99.5415,59.8803,42.8742,91.5726,7.0352,0.0000,1.1032,200
Seg+S2,K20,MTF,3,42.9532,99.5415,59.8803,42.8742,91.5726,7.0352,0.0000,1.1032,200
Seg+S2,K20,MTF,4,91.5000,5.3504,9.9348,5.3504,95.2067,0.0000,0.0000,1.2312,200
Seg+S2,K20,MTF,5,74.3867,99.4725,84.7664,73.9376,97.5203,99.4975,0.0000,2.0988,200
Seg+S2,K20,MTF,6,83.8287,98.2737,89.4025,82.2524,99.3364,94.9749,4.5226,4.7671,200
Seg+S2,K20,MTF,7,83.0847,99.0192,89.8507,82.3985,99.4505,97.9899,2.5126,4.4931,200
Seg+S2,K20,MTF,8,90.3893,96.2340,91.7867,87.3750,99.4766,90.4523,3.5176,5.3978,200
Seg+S2,K20,MTF,9,79.9996,26.1704,37.5618,26.1703,96.2920,3.4483,10.3448,11.9589,30
