method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SeTM+S3,K60,N5K,1,94.4894,99.9619,97.1451,94.4554,97.9652,100.0000,0.0000,0.7216,64
SeTM+S3,K60,N5K,10,93.4341,99.3438,96.2879,92.8568,98.1719,100.0000,0.0000,1.0876,58
SeTM+S3,K60,N5K,2,93.1391,99.5995,96.2460,92.7806,98.8863,100.0000,0.0000,1.3079,61
SeTM+S3,K60,N5K,3,94.6234,99.1257,96.8088,93.8214,99.1179,100.0000,0.0000,0.7808,63
SeTM+S3,K60,N5K,4,97.6284,99.3648,98.4849,97.0190,99.7608,100.0000,0.0000,0.6790,63
SeTM+S3,K60,N5K,5,95.1776,99.1786,97.1338,94.4348,98.4409,100.0000,0.0000,0.6722,61
SeTM+S3,K60,N5K,6,92.0235,99.8809,95.7851,91.9222,98.2495,100.0000,0.0000,1.1939,65
SeTM+S3,K60,N5K,7,92.7165,99.9654,96.1958,92.6862,98.8334,100.0000,0.0000,1.3066,60
SeTM+S3,K60,N5K,8,97.2334,99.2109,98.2070,96.4813,99.3752,100.0000,0.0000,0.7977,63
SeTM+S3,K60,N5K,9,97.7715,99.0850,98.4196,96.8919,99.3147,100.0000,0.0000,0.6784,63
SeTM+S3,K60,VF,1,99.3523,98.8527,99.0998,98.2191,99.9451,100.0000,0.0000,0.3519,172
SeTM+S3,K60,VF,10,95.1183,99.6960,97.3440,94.8370,99.6529,100.0000,0.0000,1.2173,207
SeTM+S3,K60,VF,11,41.2152,72.6783,45.7339,32.4705,93.2139,13.5000,5.5000,7.3836,201
SeTM+S3,K60,VF,2,96.6018,94.9968,95.7232,91.8940,99.6231,100.0000,0.0000,1.2758,232
SeTM+S3,K60,VF,3,96.5401,99.8164,98.1478,96.3791,99.7344,100.0000,0.0000,1.0516,222
SeTM+S3,K60,VF,4,98.0488,99.6356,98.8331,97.6961,99.8596,100.0000,0.0000,0.6017,177
SeTM+S3,K60,VF,5,97.5888,98.5590,98.0628,96.2074,99.9348,100.0000,0.0000,0.6198,215
SeTM+S3,K60,VF,6,98.9510,99.0181,98.9820,97.9874,99.8957,100.0000,0.0000,0.3972,216
SeTM+S3,K60,VF,7,94.1517,99.9392,96.9510,94.0963,99.6202,100.0000,0.0000,1.5662,225
SeTM+S3,K60,VF,8,97.3305,99.5788,98.3876,96.9288,99.8819,99.0566,0.4717,1.0886,213
SeTM+S3,K60,VF,9,96.8770,99.8861,98.3530,96.7691,99.9028,100.0000,0.0000,0.7630,228
