method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SF+S2,K20,N5K,1,93.9087,99.6281,96.6793,93.6191,97.6805,100.0000,0.0000,1.6957,64
SF+S2,K20,N5K,10,91.7131,98.7131,95.0722,90.7976,97.5569,100.0000,1.7544,2.8888,58
SF+S2,K20,N5K,2,98.5823,95.8156,97.1635,94.5693,99.2183,100.0000,0.0000,1.7095,61
SF+S2,K20,N5K,3,97.1973,96.3808,96.7741,93.8732,99.1801,100.0000,1.6129,1.9410,63
SF+S2,K20,N5K,4,91.4952,99.0848,95.1110,90.9111,99.2504,100.0000,1.6129,3.3794,63
SF+S2,K20,N5K,5,93.0540,98.8486,95.8525,92.1642,97.7440,100.0000,3.3333,2.1830,61
SF+S2,K20,N5K,6,91.8973,97.9519,94.7984,90.3880,97.8358,96.8750,3.1250,3.6703,65
SF+S2,K20,N5K,7,93.9527,98.7085,96.2506,93.0213,98.8529,100.0000,3.3898,3.3559,60
SF+S2,K20,N5K,8,97.0894,97.5971,97.3195,94.8909,99.1126,100.0000,3.2258,2.4917,63
SF+S2,K20,N5K,9,93.9318,96.8045,95.2370,91.2448,97.8758,100.0000,4.8387,3.8003,63
SF+S2,K20,VF,1,99.4094,98.5608,98.9111,97.9824,99.9388,98.8304,0.5848,0.9375,172
SF+S2,K20,VF,10,95.6128,99.6940,97.6032,95.3263,99.7094,100.0000,0.0000,1.0299,207
SF+S2,K20,VF,11,41.0649,72.9364,45.7230,32.4815,93.1730,14.5000,5.5000,7.3752,201
SF+S2,K20,VF,2,97.2871,99.3949,98.3252,96.7156,99.8706,100.0000,0.0000,0.6505,232
SF+S2,K20,VF,3,96.8428,99.8200,98.3066,96.6864,99.7734,100.0000,0.0000,0.7876,222
SF+S2,K20,VF,4,96.7879,99.9189,98.3258,96.7114,99.7969,100.0000,0.0000,0.7863,177
SF+S2,K20,VF,5,96.9034,98.8399,97.6475,95.7853,99.9269,98.1308,0.9346,1.9383,215
SF+S2,K20,VF,6,96.4751,99.8891,98.1495,96.3733,99.8068,100.0000,0.0000,0.5659,216
SF+S2,K20,VF,7,95.8802,99.8657,97.8285,95.7554,99.7313,100.0000,0.0000,0.9182,225
SF+S2,K20,VF,8,98.5334,99.7224,99.1236,98.2653,99.9514,100.0000,0.0000,0.2701,213
SF+S2,K20,VF,9,97.6613,99.9063,98.7697,97.5721,99.9235,100.0000,0.0000,0.3730,228
SF+S2,K20,MTF,1,93.9516,99.5330,96.2683,93.5520,99.7280,96.9697,2.0202,3.2743,199
SF+S2,K20,MTF,10,99.5988,93.8638,96.6407,93.5073,99.6175,100.0000,0.0000,0.9025,30
SF+S2,K20,MTF,11,93.4155,95.1446,94.1977,89.1654,99.8217,100.0000,0.0000,4.5496,30
SF+S2,K20,MTF,13,97.1547,97.9883,96.9460,95.1715,99.3901,93.1034,3.4483,6.3124,30
SF+S2,K20,MTF,14,98.0849,99.6226,98.8451,97.7234,99.7981,100.0000,0.0000,0.8203,30
SF+S2,K20,MTF,2,98.8225,98.9620,98.8900,97.8952,99.8578,100.0000,1.0050,1.0003,200
SF+S2,K20,MTF,3,98.8225,98.9620,98.8900,97.8952,99.8578,100.0000,1.0050,1.0003,200
SF+S2,K20,MTF,4,99.9992,93.9994,96.9040,93.9987,99.7046,100.0000,0.0000,0.2864,200
SF+S2,K20,MTF,5,97.9667,99.0563,98.4981,97.1703,99.7921,100.0000,2.0101,1.8102,200
SF+S2,K20,MTF,6,98.4562,97.6917,98.0433,96.3299,99.9081,100.0000,1.5075,1.9926,200
SF+S2,K20,MTF,7,96.3276,95.8502,95.9963,92.4426,99.8050,100.0000,0.0000,1.5653,200
SF+S2,K20,MTF,8,99.4365,74.6674,83.5486,74.6173,99.2280,85.4271,1.0050,3.6554,200
SF+S2,K20,MTF,9,98.8813,97.6966,98.2813,96.6294,99.8279,100.0000,0.0000,1.0954,30
