method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
Y+S3,K30,N5K,1,93.7975,99.9556,96.7757,93.7583,97.7212,100.0000,0.0000,0.8269,64
Y+S3,K30,N5K,10,91.9460,97.4102,94.4696,89.7495,97.2539,100.0000,0.0000,1.5330,58
Y+S3,K30,N5K,2,93.2967,98.7071,95.9157,92.1625,98.7966,100.0000,0.0000,1.0705,61
Y+S3,K30,N5K,3,94.4448,98.8219,96.5760,93.3856,99.0603,100.0000,0.0000,0.8366,63
Y+S3,K30,N5K,4,90.2573,97.4244,92.7972,87.8558,99.0004,96.7742,1.6129,2.1642,63
Y+S3,K30,N5K,5,91.0097,21.7828,35.0515,21.3191,78.8154,0.0000,0.0000,0.6534,61
Y+S3,K30,N5K,6,89.3641,98.4856,93.6629,88.1485,97.3425,100.0000,0.0000,1.4876,65
Y+S3,K30,N5K,7,90.9151,99.9948,95.2290,90.9106,98.5160,100.0000,0.0000,1.3831,60
Y+S3,K30,N5K,8,93.8173,98.9142,96.2791,92.8384,98.7041,100.0000,0.0000,1.6081,63
Y+S3,K30,N5K,9,94.7287,99.2027,96.9020,94.0085,98.6593,100.0000,0.0000,1.0762,63
Y+S3,K30,VF,1,93.9483,99.9914,96.8564,93.9401,99.8090,100.0000,0.0000,0.7656,172
Y+S3,K30,VF,10,90.5980,99.9461,95.0312,90.5521,99.4178,100.0000,0.0000,1.3878,207
Y+S3,K30,VF,11,40.9724,73.1581,45.7376,32.4904,93.1587,14.5000,5.5000,7.3392,201
Y+S3,K30,VF,2,93.7877,97.6851,95.5059,91.6878,99.6016,98.2684,0.8658,2.5156,232
Y+S3,K30,VF,3,86.4835,94.1116,90.1071,86.4586,98.7410,93.6652,1.3575,2.8659,222
Y+S3,K30,VF,4,95.9435,99.9517,97.9009,95.8979,99.7395,100.0000,0.0000,1.2322,177
Y+S3,K30,VF,5,79.8910,90.2090,84.7089,79.8718,99.5426,89.2523,0.9346,3.3714,215
Y+S3,K30,VF,6,79.9808,84.6590,82.0512,79.9231,98.7506,82.7907,0.9302,2.4634,216
Y+S3,K30,VF,7,81.0392,99.9647,88.0730,81.0222,98.6772,87.9464,0.8929,3.0807,225
Y+S3,K30,VF,8,83.6738,87.1866,85.3830,83.5471,99.0503,85.3774,1.8868,4.4180,213
Y+S3,K30,VF,9,82.1280,85.8133,83.5224,81.1694,99.4358,83.2599,0.4405,1.4357,228
