method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
FoodMem,K10,N5K,1,92.8871,99.9828,96.3003,92.8721,97.3992,100.0000,0.0000,0.7342,64
FoodMem,K10,N5K,10,92.5707,99.4619,95.8814,92.1040,97.9605,100.0000,0.0000,1.1201,58
FoodMem,K10,N5K,2,96.1928,98.8304,97.4788,95.0860,99.2655,100.0000,0.0000,0.5357,61
FoodMem,K10,N5K,3,95.1018,98.1525,96.5943,93.4194,99.0924,100.0000,0.0000,0.6244,63
FoodMem,K10,N5K,4,96.6697,99.2969,97.9577,96.0032,99.6745,100.0000,0.0000,0.4948,63
FoodMem,K10,N5K,5,92.8265,98.1296,95.3865,91.2101,97.4590,100.0000,0.0000,0.8367,61
FoodMem,K10,N5K,6,92.3229,99.8306,95.9240,92.1779,98.3207,100.0000,0.0000,1.1350,65
FoodMem,K10,N5K,7,94.2278,99.9119,96.9777,94.1491,99.0854,100.0000,0.0000,1.2342,60
FoodMem,K10,N5K,8,95.4213,99.3517,97.3408,94.8243,99.0852,100.0000,0.0000,1.0916,63
FoodMem,K10,N5K,9,96.4673,97.2615,96.8466,93.9483,98.7417,100.0000,0.0000,0.8884,63
FoodMem,K10,VF,1,98.8080,99.4980,99.1510,98.3184,99.9449,100.0000,0.0000,0.3020,172
FoodMem,K10,VF,10,95.7586,99.5271,97.5970,95.3170,99.6945,100.0000,0.0000,1.0834,207
FoodMem,K10,VF,11,41.1112,72.7882,45.7111,32.4933,93.1754,15.5000,5.5000,7.4040,201
FoodMem,K10,VF,2,93.5751,95.6952,93.8581,89.6610,99.4991,95.6710,0.8658,2.4393,232
FoodMem,K10,VF,3,96.5664,99.1756,97.7497,95.8840,99.7331,98.1900,0.9050,1.7043,222
FoodMem,K10,VF,4,98.4941,99.3812,98.9336,97.8925,99.8705,100.0000,0.0000,0.4903,177
FoodMem,K10,VF,5,96.5169,99.4874,97.9755,96.0359,99.9269,100.0000,0.0000,0.6454,215
FoodMem,K10,VF,6,97.5990,99.4336,98.5004,97.0638,99.8465,100.0000,0.0000,0.8009,216
FoodMem,K10,VF,7,97.2285,99.2875,98.2400,96.5453,99.7610,100.0000,0.0000,0.7342,225
FoodMem,K10,VF,8,92.5599,98.5273,94.5854,92.1078,99.7211,91.5094,3.3019,4.5172,213
FoodMem,K10,VF,9,98.1904,99.5070,98.8426,97.7128,99.9174,100.0000,0.0000,0.3747,228
FoodMem,K10,MTF,1,99.8243,97.2653,98.5236,97.0967,99.9586,100.0000,0.0000,0.5427,199
FoodMem,K10,MTF,10,97.6137,96.4143,96.8375,94.2355,99.6166,100.0000,0.0000,1.9382,30
FoodMem,K10,MTF,11,93.9706,97.8793,95.8231,92.0857,99.8686,100.0000,0.0000,3.7045,30
FoodMem,K10,MTF,13,98.6224,96.8503,97.7028,95.5551,99.7090,100.0000,0.0000,2.8224,30
FoodMem,K10,MTF,14,99.4447,99.6071,99.5251,99.0559,99.9137,100.0000,0.0000,0.3373,30
FoodMem,K10,MTF,2,98.5618,99.9245,99.2371,98.4879,99.9025,100.0000,0.0000,0.1787,200
FoodMem,K10,MTF,3,98.5618,99.9245,99.2371,98.4879,99.9025,100.0000,0.0000,0.1787,200
FoodMem,K10,MTF,4,99.9993,94.2982,97.0624,94.2976,99.7201,100.0000,0.0000,0.2417,200
FoodMem,K10,MTF,5,99.5825,99.6138,99.5977,99.1994,99.9435,100.0000,0.0000,0.1794,200
FoodMem,K10,MTF,6,98.6245,99.9284,99.2712,98.5549,99.9639,100.0000,0.0000,0.2682,200
FoodMem,K10,MTF,7,92.7411,99.8026,95.9025,92.5639,99.7977,100.0000,0.0000,1.3182,200
FoodMem,K10,MTF,8,99.5081,89.2900,93.8914,88.9325,99.6539,98.9950,0.5025,1.0287,200
FoodMem,K10,MTF,9,99.9365,97.2520,98.5705,97.1911,99.8602,100.0000,0.0000,0.6935,30
