method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SF+X2,K30,N5K,1,93.3460,99.9739,96.5427,93.3231,97.5654,100.0000,0.0000,0.7493,64
SF+X2,K30,N5K,10,92.7455,98.9600,95.7371,91.8412,97.8822,100.0000,0.0000,1.3962,58
SF+X2,K30,N5K,2,98.8788,95.9027,97.3540,94.8621,99.2320,100.0000,0.0000,0.5332,61
SF+X2,K30,N5K,3,97.0518,97.3276,97.1823,94.5216,99.2518,100.0000,0.0000,0.5035,63
SF+X2,K30,N5K,4,94.1473,99.8491,96.9096,94.0123,99.5045,100.0000,0.0000,0.6102,63
SF+X2,K30,N5K,5,91.3911,99.4622,95.2410,90.9385,97.3351,100.0000,0.0000,0.9319,61
SF+X2,K30,N5K,6,91.5877,99.8892,95.5521,91.4945,98.1485,100.0000,0.0000,1.0922,65
SF+X2,K30,N5K,7,94.6279,99.9206,97.1925,94.5563,99.1561,100.0000,0.0000,1.2044,60
SF+X2,K30,N5K,8,96.7652,96.7063,96.7244,93.6706,98.8852,100.0000,0.0000,0.9113,63
SF+X2,K30,N5K,9,94.0564,98.4396,96.1800,92.6908,98.4026,100.0000,0.0000,1.0820,63
SF+X2,K30,VF,1,99.5983,97.4698,98.4429,97.0821,99.9173,98.8304,0.5848,1.0839,172
SF+X2,K30,VF,10,96.2404,99.4688,97.8198,95.7413,99.7248,100.0000,0.0000,0.9948,207
SF+X2,K30,VF,11,40.8844,73.3371,45.7151,32.5115,93.1128,15.0000,5.5000,7.3437,201
SF+X2,K30,VF,2,96.4918,99.2079,97.8178,95.7533,99.8249,100.0000,0.0000,0.8695,232
SF+X2,K30,VF,3,96.7843,99.0530,97.7881,95.9869,99.7491,98.1900,0.9050,1.6961,222
SF+X2,K30,VF,4,97.8593,99.6724,98.7550,97.5452,99.8453,100.0000,0.0000,0.6049,177
SF+X2,K30,VF,5,97.4055,98.5647,97.8447,96.0187,99.9277,99.0654,0.4673,1.3303,215
SF+X2,K30,VF,6,95.2514,99.7826,97.4572,95.0605,99.7221,100.0000,0.0000,0.9470,216
SF+X2,K30,VF,7,97.4018,99.2378,98.3046,96.6701,99.7705,100.0000,0.0000,0.6999,225
SF+X2,K30,VF,8,97.3053,98.7942,98.0387,97.0495,99.9353,98.5849,0.4717,1.2114,213
SF+X2,K30,VF,9,98.6271,99.3259,98.9737,97.9693,99.9316,100.0000,0.0000,0.3106,228
SF+X2,K30,MTF,1,86.8117,99.9226,90.4627,86.7486,98.7917,90.4040,2.5253,2.8160,199
SF+X2,K30,MTF,10,99.4482,96.1641,97.7776,95.6573,99.7473,100.0000,0.0000,0.5520,30
SF+X2,K30,MTF,11,93.3201,95.2964,94.2408,89.2226,99.8229,100.0000,0.0000,3.8356,30
SF+X2,K30,MTF,13,98.5134,98.7432,98.6068,97.2924,99.8151,100.0000,0.0000,1.7799,30
SF+X2,K30,MTF,14,98.4658,99.6943,99.0751,98.1718,99.8355,100.0000,0.0000,0.6575,30
SF+X2,K30,MTF,2,98.8258,99.9088,99.3634,98.7364,99.9184,100.0000,0.0000,0.1643,200
SF+X2,K30,MTF,3,98.8258,99.9088,99.3634,98.7364,99.9184,100.0000,0.0000,0.1643,200
SF+X2,K30,MTF,4,100.0000,94.3380,97.0840,94.3379,99.7228,100.0000,0.0000,0.2287,200
SF+X2,K30,MTF,5,99.2181,99.8228,99.5181,99.0445,99.9310,100.0000,0.0000,0.1823,200
SF+X2,K30,MTF,6,99.3989,99.1497,99.2736,98.5598,99.9633,100.0000,0.0000,0.1908,200
SF+X2,K30,MTF,7,96.1108,99.3348,97.5674,95.4840,99.8908,100.0000,0.0000,0.9413,200
SF+X2,K30,MTF,8,99.9850,63.0279,75.4968,63.0190,98.9370,68.8442,0.5025,1.9771,200
SF+X2,K30,MTF,9,98.9705,98.5808,98.7725,97.5836,99.8780,100.0000,0.0000,0.9175,30
