method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
FoodMem,K30,N5K,1,92.9449,99.9838,96.3318,92.9307,97.4133,100.0000,0.0000,0.7490,64
FoodMem,K30,N5K,10,92.5440,99.2345,95.7584,91.8782,97.8997,100.0000,0.0000,1.3214,58
FoodMem,K30,N5K,2,96.2647,98.7370,97.4681,95.0663,99.2609,100.0000,0.0000,0.5345,61
FoodMem,K30,N5K,3,95.1213,98.1640,96.6097,93.4481,99.0970,100.0000,0.0000,0.5864,63
FoodMem,K30,N5K,4,96.7580,99.2787,97.9950,96.0743,99.6803,100.0000,0.0000,0.4978,63
FoodMem,K30,N5K,5,92.7816,98.0548,95.3295,91.1050,97.4323,100.0000,0.0000,0.8799,61
FoodMem,K30,N5K,6,92.3533,99.8067,95.9297,92.1882,98.3204,100.0000,0.0000,1.0939,65
FoodMem,K30,N5K,7,93.9575,99.9169,96.8345,93.8836,99.0360,100.0000,0.0000,1.2850,60
FoodMem,K30,N5K,8,95.1887,99.4525,97.2675,94.6858,99.0562,100.0000,0.0000,1.1591,63
FoodMem,K30,N5K,9,96.6684,97.4154,97.0201,94.2658,98.8048,100.0000,0.0000,1.0095,63
FoodMem,K30,VF,1,98.7474,99.5218,99.1322,98.2813,99.9436,100.0000,0.0000,0.2814,172
FoodMem,K30,VF,10,95.9380,99.5050,97.6800,95.4747,99.7046,100.0000,0.0000,1.0248,207
FoodMem,K30,VF,11,41.1032,72.8337,45.7102,32.4917,93.1711,15.5000,5.5000,7.3967,201
FoodMem,K30,VF,2,96.2706,95.1867,95.6632,91.7772,99.6284,100.0000,0.0000,1.4692,232
FoodMem,K30,VF,3,96.5112,99.1197,97.6853,95.7852,99.7299,98.1900,0.9050,1.7075,222
FoodMem,K30,VF,4,98.3580,99.4393,98.8933,97.8149,99.8677,100.0000,0.0000,0.5194,177
FoodMem,K30,VF,5,96.3700,99.5207,97.9158,95.9220,99.9260,100.0000,0.0000,0.6088,215
FoodMem,K30,VF,6,97.3825,99.5216,98.4345,96.9330,99.8362,100.0000,0.0000,0.8096,216
FoodMem,K30,VF,7,97.2712,99.2878,98.2620,96.5881,99.7600,100.0000,0.0000,0.7245,225
FoodMem,K30,VF,8,96.7422,98.6605,97.5546,96.3563,99.8388,97.1698,0.9434,1.7873,213
FoodMem,K30,VF,9,98.2183,99.5297,98.8682,97.7627,99.9199,100.0000,0.0000,0.3490,228
FoodMem,K30,MTF,1,99.8572,97.7268,98.7778,97.5893,99.9650,100.0000,0.0000,0.4198,199
FoodMem,K30,MTF,10,97.4645,97.2992,97.2091,94.9808,99.6577,100.0000,0.0000,2.2298,30
FoodMem,K30,MTF,11,93.8617,97.9825,95.8187,92.0733,99.8683,100.0000,0.0000,3.6816,30
FoodMem,K30,MTF,13,98.2760,97.4200,97.8118,95.7884,99.7184,100.0000,0.0000,2.9978,30
FoodMem,K30,MTF,14,99.6404,99.8066,99.7233,99.4488,99.9503,100.0000,0.0000,0.2432,30
FoodMem,K30,MTF,2,98.4933,99.9652,99.2227,98.4594,99.9001,100.0000,0.0000,0.1695,200
FoodMem,K30,MTF,3,98.4933,99.9652,99.2227,98.4594,99.9001,100.0000,0.0000,0.1695,200
FoodMem,K30,MTF,4,99.9998,94.5001,97.1699,94.5000,99.7294,100.0000,0.0000,0.2328,200
FoodMem,K30,MTF,5,99.5740,99.7588,99.6658,99.3346,99.9531,100.0000,0.0000,0.1608,200
FoodMem,K30,MTF,6,98.4824,99.9644,99.2171,98.4480,99.9609,100.0000,0.0000,0.2308,200
FoodMem,K30,MTF,7,93.5248,99.6095,96.2968,93.2170,99.8220,100.0000,0.0000,0.9408,200
FoodMem,K30,MTF,8,99.4331,89.9636,94.3190,89.5476,99.6745,100.0000,0.0000,0.5586,200
FoodMem,K30,MTF,9,99.9928,97.1401,98.5383,97.1332,99.8577,100.0000,0.0000,0.8378,30
