method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SC+S3,K20,N5K,1,92.7173,75.7553,81.4390,72.0454,91.0614,79.3651,4.7619,5.8893,64
SC+S3,K20,N5K,10,92.9225,93.5683,91.9630,87.0759,96.6572,91.2281,1.7544,4.9662,58
SC+S3,K20,N5K,2,86.8430,99.9098,92.9054,86.7710,97.8319,100.0000,0.0000,1.1579,61
SC+S3,K20,N5K,3,88.5483,99.6334,93.7473,88.2535,98.2327,100.0000,0.0000,1.1135,63
SC+S3,K20,N5K,4,96.2830,94.0655,94.2381,90.6679,99.2762,95.1613,1.6129,3.3901,63
SC+S3,K20,N5K,5,86.5185,99.9618,92.7278,86.4901,95.7602,100.0000,0.0000,1.3571,61
SC+S3,K20,N5K,6,81.3686,99.9969,89.6787,81.3665,95.3350,100.0000,0.0000,1.7873,65
SC+S3,K20,N5K,7,94.5534,99.7368,97.0668,94.3203,99.1234,100.0000,0.0000,1.3443,60
SC+S3,K20,N5K,8,91.6729,99.8221,95.5674,91.5203,98.4509,100.0000,0.0000,1.4432,63
SC+S3,K20,N5K,9,93.7677,69.2456,70.6041,65.4396,91.4988,62.9032,1.6129,5.3188,63
SC+S3,K20,VF,1,99.0375,44.0569,55.3238,43.8680,97.0352,28.0702,7.0175,6.4600,172
SC+S3,K20,VF,10,90.9836,99.7290,95.1417,90.7563,99.4484,100.0000,0.0000,1.4960,207
SC+S3,K20,VF,11,41.9364,71.2010,45.4520,32.1689,93.3161,11.0000,6.5000,7.9732,201
SC+S3,K20,VF,2,99.4306,26.5555,36.0257,26.5086,97.0090,15.5844,3.4632,5.9282,232
SC+S3,K20,VF,3,75.2358,0.8229,1.5949,0.8227,92.4079,0.0000,0.0000,0.5811,222
SC+S3,K20,VF,4,92.4214,39.9033,47.8851,39.8351,94.9677,31.2500,6.2500,10.4508,177
SC+S3,K20,VF,5,99.8872,74.4697,82.5213,74.4131,99.5937,82.7103,3.7383,4.8063,215
SC+S3,K20,VF,6,99.8806,10.8217,18.7415,10.8192,94.6869,0.0000,1.8605,4.6241,216
SC+S3,K20,VF,7,77.2605,1.8736,3.6342,1.8727,93.3892,0.0000,0.0000,0.6980,225
SC+S3,K20,VF,8,99.3770,97.7851,98.3412,97.1863,99.9305,99.0566,0.4717,1.3605,213
SC+S3,K20,VF,9,99.9177,82.7007,86.9107,82.6348,99.0536,89.4273,0.8811,2.7593,228
SC+S3,K20,MTF,1,99.3404,33.7266,45.8535,33.7221,99.0512,24.7475,0.0000,3.5786,199
SC+S3,K20,MTF,10,99.1219,96.8421,97.9651,96.0180,99.7646,100.0000,0.0000,0.7490,30
SC+S3,K20,MTF,11,89.6433,98.8436,93.9669,88.7301,99.8074,100.0000,0.0000,3.9612,30
SC+S3,K20,MTF,13,99.9983,92.4509,96.0577,92.4496,99.5067,100.0000,0.0000,1.7757,30
SC+S3,K20,MTF,14,97.8226,99.6799,98.7393,97.5162,99.7805,100.0000,0.0000,0.8473,30
SC+S3,K20,MTF,2,99.9870,82.1577,88.5704,82.1476,98.9148,82.9146,3.0151,4.0305,200
SC+S3,K20,MTF,3,99.9870,82.1577,88.5704,82.1476,98.9148,82.9146,3.0151,4.0305,200
SC+S3,K20,MTF,4,99.5000,60.8129,70.6525,60.8129,98.0485,66.3317,1.5075,3.1450,200
SC+S3,K20,MTF,5,99.0305,70.6991,79.2092,70.3300,97.9559,79.8995,2.5126,3.9264,200
SC+S3,K20,MTF,6,99.3626,82.6725,89.5248,82.0926,99.5621,96.4824,3.5176,4.5991,200
SC+S3,K20,MTF,7,88.1111,98.4290,92.6137,86.9579,99.6262,98.4925,0.0000,1.2647,200
SC+S3,K20,MTF,8,95.4597,73.1547,80.5740,69.3514,99.0801,95.4774,1.0050,2.9207,200
SC+S3,K20,MTF,9,97.6440,99.3717,98.4936,97.0458,99.8476,100.0000,0.0000,1.2796,30
