method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
Seg+S3,K60,N5K,1,68.2242,99.9978,81.0882,68.2233,84.2581,100.0000,0.0000,0.6993,64
Seg+S3,K60,N5K,10,89.8708,99.9145,94.6189,89.8013,97.2933,100.0000,0.0000,1.1147,58
Seg+S3,K60,N5K,2,87.7132,99.8739,93.3703,87.6118,97.9947,100.0000,0.0000,1.8297,61
Seg+S3,K60,N5K,3,91.2149,99.6749,95.2302,90.9499,98.6534,100.0000,0.0000,1.4291,63
Seg+S3,K60,N5K,4,93.6312,93.3157,92.8073,87.7372,98.9613,96.7742,0.0000,2.3478,63
Seg+S3,K60,N5K,5,57.8392,99.9983,73.1104,57.8384,80.5676,88.3333,0.0000,1.4430,61
Seg+S3,K60,N5K,6,86.3208,99.9632,92.6171,86.2980,96.7898,100.0000,0.0000,1.3465,65
Seg+S3,K60,N5K,7,85.3043,99.9986,92.0467,85.3033,97.4330,100.0000,0.0000,1.4458,60
Seg+S3,K60,N5K,8,88.1682,99.9336,93.6479,88.1151,97.6825,100.0000,0.0000,1.6557,63
Seg+S3,K60,N5K,9,87.1264,99.9836,93.0230,87.1134,96.7686,100.0000,0.0000,1.5915,63
Seg+S3,K60,VF,1,99.9544,87.1654,92.8518,87.1290,99.5756,100.0000,4.0936,4.9313,172
Seg+S3,K60,VF,10,96.2799,99.1696,97.6966,95.5039,99.7304,100.0000,0.0000,0.9516,207
Seg+S3,K60,VF,11,41.8675,0.3317,0.6427,0.3278,94.8596,0.0000,0.0000,0.3203,201
Seg+S3,K60,VF,2,0.0000,0.0000,0.0000,0.0000,95.0311,0.0000,0.0000,0.0000,232
Seg+S3,K60,VF,3,98.9645,78.3159,87.1858,78.2276,98.4245,96.8326,2.2624,6.1869,222
Seg+S3,K60,VF,4,97.8108,98.4615,97.9252,96.2988,99.8032,98.2955,0.5682,1.3251,177
Seg+S3,K60,VF,5,99.9779,69.0023,80.9087,68.9925,99.4895,83.1776,1.8692,4.1016,215
Seg+S3,K60,VF,6,99.7411,93.4414,96.1561,93.2075,99.6756,97.6744,1.3953,2.7007,216
Seg+S3,K60,VF,7,98.6464,94.4369,96.2471,93.1768,99.7133,98.2143,1.7857,2.4149,225
Seg+S3,K60,VF,8,39.3393,0.6240,1.1840,0.6237,96.2344,0.0000,0.0000,0.4461,213
Seg+S3,K60,VF,9,99.9996,24.2515,37.6434,24.2514,97.4739,3.0837,2.2026,4.4558,228
