method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
FLMM+S3,base,N5K,1,94.8593,99.8736,97.2987,94.7459,98.0885,100.0000,0.0000,0.7582,64
FLMM+S3,base,N5K,10,96.6434,57.0700,71.6374,55.9225,89.2865,87.7193,0.0000,2.2606,58
FLMM+S3,base,N5K,2,98.2897,97.2194,97.7468,95.6018,99.3482,100.0000,0.0000,0.5526,61
FLMM+S3,base,N5K,3,0.0000,0.0000,0.0000,0.0000,86.6064,0.0000,0.0000,0.0000,63
FLMM+S3,base,N5K,4,77.8856,62.4641,67.5902,57.7761,96.0010,61.2903,1.6129,5.3079,63
FLMM+S3,base,N5K,5,96.0452,98.0447,97.0008,94.2313,98.3776,100.0000,0.0000,0.9196,61
FLMM+S3,base,N5K,6,97.2325,57.8449,72.4573,56.9092,91.2970,95.3125,0.0000,1.3117,65
FLMM+S3,base,N5K,7,96.6407,99.4310,98.0062,96.1096,99.4060,100.0000,0.0000,1.3214,60
FLMM+S3,base,N5K,8,98.6426,91.6638,94.8553,90.4860,98.2095,100.0000,0.0000,1.2564,63
FLMM+S3,base,N5K,9,92.7790,95.0814,93.7576,88.6097,97.1693,100.0000,0.0000,2.2954,63
FLMM+S3,base,VF,1,85.6263,99.9852,90.5520,85.6126,99.1467,85.3801,2.9240,4.1038,172
FLMM+S3,base,VF,10,93.9023,99.7845,96.7431,93.7068,99.5921,100.0000,0.0000,1.4921,207
FLMM+S3,base,VF,11,38.4915,73.1741,44.4058,30.9700,92.7185,12.0000,4.5000,7.0187,201
FLMM+S3,base,VF,2,95.0444,99.5233,96.9358,94.6028,99.6105,98.2684,0.8658,1.8602,232
FLMM+S3,base,VF,3,97.1823,99.6061,98.3761,96.8191,99.7856,100.0000,0.0000,0.8506,222
FLMM+S3,base,VF,4,97.2212,99.8406,98.5099,97.0678,99.7966,100.0000,0.0000,0.8944,177
FLMM+S3,base,VF,5,90.8544,99.9765,95.1752,90.8340,99.8195,100.0000,0.0000,2.0456,215
FLMM+S3,base,VF,6,94.6682,99.9411,97.2240,94.6158,99.7076,100.0000,0.0000,1.0067,216
FLMM+S3,base,VF,7,95.1006,99.8435,97.4065,94.9557,99.6769,100.0000,0.0000,1.3872,225
FLMM+S3,base,VF,8,96.5125,99.8711,98.1564,96.3937,99.8907,100.0000,0.0000,0.9062,213
FLMM+S3,base,VF,9,98.2125,99.4648,98.8224,97.6930,99.9218,100.0000,0.4405,0.6955,228
FLMM+S3,base,MTF,1,95.2517,99.1768,97.1629,94.4873,99.9188,100.0000,0.0000,0.7988,199
FLMM+S3,base,MTF,10,0.0000,0.0000,0.0000,0.0000,90.7188,0.0000,0.0000,0.0000,30
FLMM+S3,base,MTF,11,6.1441,46.1395,10.8353,5.7632,88.9939,0.0000,0.0000,1.7948,30
FLMM+S3,base,MTF,13,97.2834,93.0002,94.9305,91.9791,99.3498,93.1034,3.4483,7.8057,30
FLMM+S3,base,MTF,14,98.1166,99.5608,98.8299,97.6937,99.7931,100.0000,0.0000,0.8843,30
FLMM+S3,base,MTF,2,96.5660,99.9582,98.2285,96.5265,99.7688,100.0000,0.0000,0.7221,200
FLMM+S3,base,MTF,3,96.5660,99.9582,98.2285,96.5265,99.7688,100.0000,0.0000,0.7221,200
FLMM+S3,base,MTF,4,99.4393,94.3946,96.8005,93.9163,99.7133,100.0000,0.0000,1.0825,200
FLMM+S3,base,MTF,5,98.3731,99.7472,99.0531,98.1287,99.8652,100.0000,0.0000,0.3537,200
FLMM+S3,base,MTF,6,81.3829,79.9969,80.4475,75.3069,99.1105,78.8945,2.5126,3.7251,200
FLMM+S3,base,MTF,7,88.6412,99.6265,93.5871,88.3767,99.6701,100.0000,0.0000,1.2823,200
FLMM+S3,base,MTF,8,83.5514,68.9240,72.8142,61.9627,98.5970,55.7789,4.5226,6.4108,200
FLMM+S3,base,MTF,9,99.7113,90.4049,94.7455,90.1651,99.5088,100.0000,0.0000,1.9420,30
