method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
FLMM+X2,K60,N5K,1,93.7238,99.9527,96.7347,93.6822,97.6988,100.0000,0.0000,0.7521,64
FLMM+X2,K60,N5K,10,95.9250,55.1297,69.9131,53.8391,88.6972,71.9298,0.0000,1.4043,58
FLMM+X2,K60,N5K,2,98.3770,96.4929,97.4135,94.9699,99.2563,100.0000,0.0000,0.5251,61
FLMM+X2,K60,N5K,3,0.0000,0.0000,0.0000,0.0000,86.6064,0.0000,0.0000,0.0000,63
FLMM+X2,K60,N5K,4,96.4202,99.3864,97.8718,95.8407,99.6632,100.0000,0.0000,0.6332,63
FLMM+X2,K60,N5K,5,94.6292,89.5977,91.6106,85.0374,95.8988,98.3333,0.0000,1.7353,61
FLMM+X2,K60,N5K,6,96.0762,53.8737,68.8555,52.7165,90.4253,71.8750,0.0000,1.5756,65
FLMM+X2,K60,N5K,7,96.0318,98.5758,97.2525,94.6788,99.1724,100.0000,0.0000,1.2387,60
FLMM+X2,K60,N5K,8,97.4838,90.4372,93.5883,88.2796,97.8070,100.0000,0.0000,0.9802,63
FLMM+X2,K60,N5K,9,94.7736,97.7509,96.2246,92.7709,98.4168,100.0000,0.0000,0.9953,63
FLMM+X2,K60,VF,1,49.5055,99.9948,62.1387,49.5048,96.2781,46.1988,2.3392,5.6338,172
FLMM+X2,K60,VF,10,95.8110,99.5269,97.6250,95.3696,99.6972,100.0000,0.0000,1.0447,207
FLMM+X2,K60,VF,11,35.4883,73.3424,41.8562,28.9025,91.7221,9.0000,3.5000,6.4610,201
FLMM+X2,K60,VF,2,94.5166,99.5831,96.9059,94.1444,99.7151,100.0000,0.0000,1.7011,232
FLMM+X2,K60,VF,3,97.1410,98.9597,97.9462,96.2249,99.7782,99.0950,0.9050,1.5465,222
FLMM+X2,K60,VF,4,97.7319,99.7211,98.7139,97.4647,99.8395,100.0000,0.0000,0.6173,177
FLMM+X2,K60,VF,5,82.4468,99.5828,87.4071,82.2010,99.2919,79.9065,4.6729,4.6138,215
FLMM+X2,K60,VF,6,94.3766,99.8522,97.0311,94.2533,99.6713,100.0000,0.0000,0.9438,216
FLMM+X2,K60,VF,7,97.6195,99.2056,98.4004,96.8551,99.7899,100.0000,0.0000,0.6796,225
FLMM+X2,K60,VF,8,96.4153,98.8807,97.6276,96.2490,99.9047,98.5849,0.9434,1.2523,213
FLMM+X2,K60,VF,9,91.3861,98.9749,94.1365,90.8921,99.6305,93.3921,2.2026,3.4022,228
FLMM+X2,K60,MTF,1,99.5795,98.6719,99.1212,98.2607,99.9749,100.0000,0.0000,0.3296,199
FLMM+X2,K60,MTF,10,99.3306,94.2253,96.7076,93.6329,99.6261,100.0000,0.0000,0.8480,30
FLMM+X2,K60,MTF,11,0.0676,0.5034,0.1190,0.0596,87.0269,0.0000,0.0000,0.0388,30
FLMM+X2,K60,MTF,13,98.7474,96.8596,97.7676,95.6895,99.7146,100.0000,0.0000,1.8745,30
FLMM+X2,K60,MTF,14,98.9023,99.6016,99.2501,98.5148,99.8658,100.0000,0.0000,0.5326,30
FLMM+X2,K60,MTF,2,97.7230,99.9976,98.8460,97.7207,99.8496,100.0000,0.0000,0.1955,200
FLMM+X2,K60,MTF,3,97.7230,99.9976,98.8460,97.7207,99.8496,100.0000,0.0000,0.1955,200
FLMM+X2,K60,MTF,4,99.9890,90.3762,94.5292,90.3749,99.5598,96.4824,1.0050,1.4797,200
FLMM+X2,K60,MTF,5,98.6987,99.9725,99.3297,98.6725,99.9040,100.0000,0.0000,0.1831,200
FLMM+X2,K60,MTF,6,98.8920,99.8846,99.3852,98.7794,99.9693,100.0000,0.0000,0.2301,200
FLMM+X2,K60,MTF,7,89.8067,99.9964,94.3583,89.8037,99.7089,100.0000,0.0000,0.9479,200
FLMM+X2,K60,MTF,8,90.9098,90.6595,90.1510,84.7059,99.5021,90.4523,0.5025,2.0449,200
FLMM+X2,K60,MTF,9,99.6711,90.9843,95.0508,90.7164,99.5357,100.0000,0.0000,1.9902,30
