method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SC+X2,K20,N5K,1,92.7308,80.2247,84.1761,75.1061,91.6469,80.9524,1.5873,4.8316,64
SC+X2,K20,N5K,10,90.4265,58.3908,68.9637,54.4929,88.5062,59.6491,1.7544,3.0987,58
SC+X2,K20,N5K,2,88.5628,99.9981,93.9205,88.5613,98.1522,100.0000,0.0000,0.8190,61
SC+X2,K20,N5K,3,89.2901,99.3197,94.0205,88.7475,98.3317,100.0000,0.0000,0.8810,63
SC+X2,K20,N5K,4,95.7081,82.9674,86.1533,79.6605,98.4451,90.3226,3.2258,2.6063,63
SC+X2,K20,N5K,5,82.4650,99.9658,90.3078,82.4429,94.1745,100.0000,0.0000,0.9285,61
SC+X2,K20,N5K,6,73.9340,99.9999,84.8906,73.9340,92.6341,100.0000,0.0000,1.1925,65
SC+X2,K20,N5K,7,95.2299,99.5500,97.3326,94.8189,99.2015,100.0000,0.0000,1.1859,60
SC+X2,K20,N5K,8,91.7544,99.7589,95.5842,91.5506,98.4431,100.0000,0.0000,1.3955,63
SC+X2,K20,N5K,9,94.1409,62.9757,66.5888,59.6413,90.3993,58.0645,0.0000,5.1196,63
SC+X2,K20,VF,1,97.0475,89.0957,90.9455,86.1892,99.0397,88.8889,1.7544,3.8030,172
SC+X2,K20,VF,10,93.5740,99.7154,96.5374,93.3219,99.5677,100.0000,0.0000,1.2679,207
SC+X2,K20,VF,11,41.4990,71.6592,45.3810,32.1306,93.2313,12.0000,6.0000,7.8784,201
SC+X2,K20,VF,2,97.8848,54.5254,65.4149,53.5270,97.9471,54.1126,7.3593,10.2794,232
SC+X2,K20,VF,3,1.3514,0.0016,0.0032,0.0016,92.3730,0.0000,0.0000,0.0020,222
SC+X2,K20,VF,4,88.0032,25.0009,36.3036,24.9715,95.3809,3.4091,2.2727,5.4692,177
SC+X2,K20,VF,5,99.4676,93.1359,95.7368,92.6475,99.8682,97.1963,1.4019,3.3250,215
SC+X2,K20,VF,6,97.4937,84.5219,88.6206,82.3081,98.6901,82.7907,4.6512,7.1781,216
SC+X2,K20,VF,7,42.2469,1.1748,2.2347,1.1746,93.3224,0.0000,0.0000,0.6231,225
SC+X2,K20,VF,8,98.3687,95.6251,96.6203,94.9610,99.9133,96.6981,1.4151,2.7194,213
SC+X2,K20,VF,9,97.1700,96.1768,96.0605,93.4120,99.6962,97.7974,1.3216,2.8074,228
SC+X2,K20,MTF,1,100.0000,54.0896,68.8609,54.0896,99.3387,60.6061,1.0101,3.8242,199
SC+X2,K20,MTF,10,98.7835,97.5004,98.1371,96.3498,99.7867,100.0000,0.0000,0.6061,30
SC+X2,K20,MTF,11,90.8328,98.3686,94.3950,89.4921,99.8221,100.0000,0.0000,3.8510,30
SC+X2,K20,MTF,13,99.9988,92.8206,96.2563,92.8197,99.5303,100.0000,0.0000,1.9545,30
SC+X2,K20,MTF,14,98.4741,99.7647,99.1135,98.2482,99.8419,100.0000,0.0000,0.6953,30
SC+X2,K20,MTF,2,99.9199,83.9333,89.2113,83.8589,99.0271,84.4221,1.0050,3.1529,200
SC+X2,K20,MTF,3,99.9199,83.9333,89.2113,83.8589,99.0271,84.4221,1.0050,3.1529,200
SC+X2,K20,MTF,4,100.0000,81.2153,88.4446,81.2153,99.0775,91.9598,1.5075,3.9465,200
SC+X2,K20,MTF,5,99.1203,91.5983,94.5482,90.7674,99.3615,94.9749,0.5025,2.5968,200
SC+X2,K20,MTF,6,99.1353,67.7938,77.4443,66.9691,99.2222,61.8090,0.5025,3.0393,200
SC+X2,K20,MTF,7,85.3962,51.1085,60.0031,47.4348,98.5715,33.6683,2.0101,4.8505,200
SC+X2,K20,MTF,8,96.9806,90.6325,93.1704,88.4606,99.6616,98.4925,0.5025,1.9628,200
SC+X2,K20,MTF,9,98.1058,99.5778,98.8310,97.7010,99.8823,100.0000,0.0000,1.0352,30
