method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
Y+S3,K20,N5K,1,93.7726,99.9764,96.7722,93.7521,97.7178,100.0000,0.0000,0.8041,64
Y+S3,K20,N5K,10,91.9112,98.3504,94.9508,90.5195,97.4959,100.0000,0.0000,1.5127,58
Y+S3,K20,N5K,2,93.4809,98.9553,96.1323,92.5663,98.8485,100.0000,0.0000,0.9353,61
Y+S3,K20,N5K,3,94.0881,99.2193,96.5784,93.3909,99.0504,100.0000,0.0000,0.8215,63
Y+S3,K20,N5K,4,89.3799,97.4231,92.2986,86.9556,98.9184,96.7742,1.6129,2.3009,63
Y+S3,K20,N5K,5,91.3593,22.0992,35.4251,21.6397,78.9093,0.0000,1.6667,1.3048,61
Y+S3,K20,N5K,6,89.8111,94.0377,91.6719,84.9071,96.5847,100.0000,0.0000,1.4156,65
Y+S3,K20,N5K,7,90.0336,99.9984,94.7399,90.0322,98.3728,100.0000,0.0000,1.4327,60
Y+S3,K20,N5K,8,94.1716,98.8832,96.4545,93.1612,98.7680,100.0000,0.0000,1.3645,63
Y+S3,K20,N5K,9,94.4440,98.9988,96.6542,93.5520,98.5625,100.0000,0.0000,1.1079,63
Y+S3,K20,VF,1,72.2057,76.1612,74.1138,72.1868,99.2904,74.2690,1.7544,4.1080,172
Y+S3,K20,VF,10,90.1651,99.9258,94.6158,90.1082,99.3681,98.0583,0.9709,2.8609,207
Y+S3,K20,VF,11,41.0046,73.0677,45.7424,32.4959,93.1692,14.5000,5.5000,7.3491,201
Y+S3,K20,VF,2,86.5740,87.8798,87.0160,83.3417,98.8128,89.1775,1.2987,3.1461,232
Y+S3,K20,VF,3,86.4941,99.0661,91.2847,86.4737,98.8268,91.8552,1.3575,3.0397,222
Y+S3,K20,VF,4,94.8924,99.9271,97.0299,94.8346,99.5675,97.1591,1.1364,2.6380,177
Y+S3,K20,VF,5,75.4613,84.6118,79.5710,75.4313,99.2995,83.1776,0.9346,2.9520,215
Y+S3,K20,VF,6,82.6617,87.9006,84.9936,82.6068,98.8116,86.0465,1.3953,2.9277,216
Y+S3,K20,VF,7,84.5883,99.5036,89.8851,84.5619,98.9286,85.2679,2.6786,3.9845,225
Y+S3,K20,VF,8,82.3124,90.3554,85.2201,82.0957,98.9979,81.1321,2.3585,3.9730,213
Y+S3,K20,VF,9,85.1107,90.2939,86.9237,84.1751,99.3516,85.0220,1.7621,2.9779,228
Y+S3,K20,MTF,1,93.3783,99.7268,96.4346,93.1318,99.8967,100.0000,0.0000,1.5186,199
Y+S3,K20,MTF,10,99.6597,92.6886,96.0445,92.3982,99.5503,100.0000,0.0000,0.9316,30
Y+S3,K20,MTF,11,21.4262,99.8147,29.7302,21.2937,89.9531,6.8966,3.4483,6.5378,30
Y+S3,K20,MTF,13,99.5858,97.8608,98.6896,97.4539,99.8335,100.0000,0.0000,1.8664,30
Y+S3,K20,MTF,14,96.6635,99.8546,98.2273,96.5265,99.6946,100.0000,0.0000,1.1288,30
Y+S3,K20,MTF,2,96.1467,99.9567,97.8377,96.1059,99.4264,99.4975,0.0000,1.0706,200
Y+S3,K20,MTF,3,96.1996,99.9505,97.8622,96.1528,99.4296,99.4975,0.0000,1.0970,200
Y+S3,K20,MTF,4,99.9096,96.5869,98.2152,96.5004,99.8252,100.0000,0.0000,0.5199,200
Y+S3,K20,MTF,5,98.0961,98.2709,97.8928,96.3964,99.4568,98.9950,1.0050,1.4366,200
Y+S3,K20,MTF,6,95.1921,99.9824,97.5221,95.1760,99.8760,100.0000,0.0000,0.8612,200
Y+S3,K20,MTF,7,80.1540,79.3320,78.0125,70.2659,98.9808,78.3920,1.0050,2.5715,200
Y+S3,K20,MTF,8,99.3812,72.3183,83.1314,71.8251,98.8911,98.9950,0.5025,1.5430,200
Y+S3,K20,MTF,9,98.0486,98.8632,98.4485,96.9598,99.8438,100.0000,0.0000,1.1763,30
