method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SC+S2,K20,N5K,1,94.1662,89.2723,90.1191,84.2853,94.6196,92.0635,4.7619,5.6867,64
SC+S2,K20,N5K,10,93.1130,91.1872,90.7452,85.1297,96.1691,89.4737,3.5088,5.7290,58
SC+S2,K20,N5K,2,92.7103,98.9956,95.7132,91.8734,98.7081,100.0000,0.0000,1.7610,61
SC+S2,K20,N5K,3,92.0834,98.6387,95.2159,90.9981,98.7015,100.0000,1.6129,2.2697,63
SC+S2,K20,N5K,4,97.1090,80.9900,84.9699,78.8236,98.5423,75.8065,4.8387,3.1180,63
SC+S2,K20,N5K,5,88.3354,97.9780,92.8424,87.1515,95.8823,96.6667,5.0000,3.5873,61
SC+S2,K20,N5K,6,82.4320,97.1559,88.9590,80.5234,94.9826,100.0000,1.5625,3.4418,65
SC+S2,K20,N5K,7,94.4070,98.4470,96.3631,93.2351,98.8940,100.0000,3.3898,3.4012,60
SC+S2,K20,N5K,8,95.1168,98.8233,96.9232,94.1376,98.9675,100.0000,3.2258,2.9149,63
SC+S2,K20,N5K,9,94.8684,70.4285,71.4824,67.4249,91.9136,66.1290,1.6129,5.4492,63
SC+S2,K20,VF,1,82.4579,59.5456,65.2161,58.9019,97.2251,52.0468,1.1696,3.3729,172
SC+S2,K20,VF,10,94.8475,99.6219,97.1678,94.5032,99.6537,100.0000,0.0000,1.1393,207
SC+S2,K20,VF,11,41.7171,71.3658,45.4526,32.1750,93.2952,12.0000,6.0000,7.9855,201
SC+S2,K20,VF,2,81.4614,48.1409,56.0749,48.0533,97.6201,43.2900,9.9567,15.6557,232
SC+S2,K20,VF,3,3.5963,0.0149,0.0287,0.0144,92.3636,0.0000,0.0000,0.0239,222
SC+S2,K20,VF,4,97.2127,46.5481,56.9962,46.3300,96.8678,25.5682,15.3409,19.3294,177
SC+S2,K20,VF,5,99.3776,92.8904,95.5251,92.3251,99.8682,97.1963,1.4019,4.2881,215
SC+S2,K20,VF,6,45.2877,33.3218,36.8435,33.2607,96.7574,31.1628,10.2326,15.7322,216
SC+S2,K20,VF,7,39.5444,1.6580,3.1709,1.6572,93.3316,0.0000,0.0000,0.4819,225
SC+S2,K20,VF,8,99.6538,97.9857,98.5415,97.6491,99.9414,98.1132,0.9434,1.6721,213
SC+S2,K20,VF,9,92.5927,88.8039,90.2341,88.4337,99.3076,91.6300,0.4405,2.0969,228
SC+S2,K20,MTF,1,92.3782,42.5875,55.9416,42.5724,99.1697,40.4040,3.5354,5.0898,199
SC+S2,K20,MTF,10,98.4479,96.6770,97.5425,95.2102,99.7146,100.0000,0.0000,0.8010,30
SC+S2,K20,MTF,11,90.7349,98.2189,94.2654,89.2784,99.8183,100.0000,0.0000,4.2268,30
SC+S2,K20,MTF,13,99.9973,91.4640,95.4995,91.4618,99.4439,100.0000,0.0000,3.1134,30
SC+S2,K20,MTF,14,98.6000,99.3811,98.9858,97.9984,99.8238,100.0000,0.0000,0.8693,30
SC+S2,K20,MTF,2,71.8858,68.4045,69.5995,67.8674,98.1736,68.8442,2.5126,5.1852,200
SC+S2,K20,MTF,3,71.8858,68.4045,69.5995,67.8674,98.1736,68.8442,2.5126,5.1852,200
SC+S2,K20,MTF,4,99.4987,75.6185,85.1373,75.6178,98.8373,96.9849,3.0151,4.6302,200
SC+S2,K20,MTF,5,99.6084,81.4507,89.0399,81.1047,98.6929,96.9849,2.0101,3.5056,200
SC+S2,K20,MTF,6,98.6665,87.4018,91.6918,86.1631,99.6651,93.9698,5.0251,5.4217,200
SC+S2,K20,MTF,7,88.9602,94.1060,90.6495,85.0987,99.5562,91.4573,0.5025,1.9697,200
SC+S2,K20,MTF,8,96.4220,97.4291,96.5723,94.0375,99.8278,98.4925,0.5025,2.4761,200
SC+S2,K20,MTF,9,97.8615,99.0187,98.4295,96.9197,99.8405,100.0000,0.0000,1.2119,30
