method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SC+S2,K10,N5K,1,93.9577,86.7179,88.6072,81.9196,93.6610,90.4762,11.1111,9.6455,64
SC+S2,K10,N5K,10,92.8281,92.7091,90.8278,86.0650,96.4132,89.4737,5.2632,9.5307,58
SC+S2,K10,N5K,2,91.6051,98.0029,94.6653,90.0685,98.3815,100.0000,3.3333,3.4387,61
SC+S2,K10,N5K,3,91.4600,98.1704,94.6416,90.0942,98.4789,100.0000,4.8387,3.8787,63
SC+S2,K10,N5K,4,93.1027,96.4275,93.9373,89.9139,99.1631,96.7742,3.2258,5.3488,63
SC+S2,K10,N5K,5,86.6396,97.5270,91.6738,85.2901,95.0978,96.6667,10.0000,5.9760,61
SC+S2,K10,N5K,6,80.7956,97.1554,88.0605,79.2006,94.4202,96.8750,6.2500,5.2023,65
SC+S2,K10,N5K,7,93.4005,96.0612,93.8832,90.2944,98.3689,96.6102,8.4746,9.0511,60
SC+S2,K10,N5K,8,94.8102,98.0479,96.3859,93.2758,98.7526,100.0000,6.4516,4.8886,63
SC+S2,K10,N5K,9,96.4045,85.4160,86.6894,82.5933,95.8029,83.8710,3.2258,7.9473,63
SC+S2,K10,VF,1,19.7671,3.8067,6.0829,3.8067,96.1206,0.0000,2.9240,2.4953,172
SC+S2,K10,VF,10,95.3092,98.2385,96.0435,93.5752,99.5905,97.0874,1.4563,3.7325,207
SC+S2,K10,VF,11,41.5656,70.3900,44.7457,31.6406,93.2850,11.5000,7.5000,8.7809,201
SC+S2,K10,VF,2,98.3381,61.8400,70.6156,61.7360,98.3564,56.7100,12.9870,18.2964,232
SC+S2,K10,VF,3,3.5963,0.0149,0.0287,0.0144,92.3636,0.0000,0.0000,0.0239,222
SC+S2,K10,VF,4,57.3569,24.7932,30.7990,24.6868,96.0182,15.3409,7.3864,8.8503,177
SC+S2,K10,VF,5,99.2955,92.1005,94.5294,91.4571,99.8517,94.3925,2.8037,6.3643,215
SC+S2,K10,VF,6,30.9630,14.2206,17.3795,14.2066,95.2422,8.3721,8.3721,11.8402,216
SC+S2,K10,VF,7,39.5444,1.6580,3.1709,1.6572,93.3316,0.0000,0.0000,0.4819,225
SC+S2,K10,VF,8,99.6501,96.3405,97.0214,96.0010,99.8704,94.3396,2.8302,4.8521,213
SC+S2,K10,VF,9,92.5927,88.8039,90.2341,88.4337,99.3076,91.6300,0.4405,2.0969,228
SC+S2,K10,MTF,1,92.7139,41.1023,54.4884,41.0684,99.1458,22.7273,9.5960,8.3337,199
SC+S2,K10,MTF,10,98.2061,97.0455,97.6095,95.3381,99.7217,100.0000,0.0000,0.7483,30
SC+S2,K10,MTF,11,93.0255,90.6190,90.2503,84.1237,99.7481,93.1034,10.3448,12.5555,30
SC+S2,K10,MTF,13,99.9642,90.4493,94.7513,90.4385,99.3812,100.0000,3.4483,6.1910,30
SC+S2,K10,MTF,14,98.8639,95.1879,95.8056,94.0751,99.6221,93.1034,6.8966,8.8280,30
SC+S2,K10,MTF,2,78.3581,75.8322,76.3654,74.8362,98.5015,73.3668,5.5276,9.2402,200
SC+S2,K10,MTF,3,78.3581,75.8322,76.3654,74.8362,98.5015,73.3668,5.5276,9.2402,200
SC+S2,K10,MTF,4,99.4795,74.9455,84.2075,74.9330,98.8239,92.4623,5.5276,7.6111,200
SC+S2,K10,MTF,5,98.7785,93.3385,95.3892,92.2987,99.4500,95.9799,5.5276,5.7006,200
SC+S2,K10,MTF,6,97.8734,96.6832,96.7294,94.6723,99.8645,94.9749,3.0151,4.3891,200
SC+S2,K10,MTF,7,88.5670,96.5505,91.7443,86.1447,99.5871,95.4774,0.0000,1.8203,200
SC+S2,K10,MTF,8,92.6595,97.7176,94.5303,90.5575,99.7069,95.4774,2.5126,5.9554,200
SC+S2,K10,MTF,9,98.4110,92.3525,94.4180,90.8219,99.4995,86.2069,6.8966,8.3699,30
