method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SC+S3,K30,N5K,1,90.2751,90.4127,89.4728,85.7153,95.0743,93.6508,1.5873,2.5503,64
SC+S3,K30,N5K,10,92.6115,91.2094,91.0720,84.9237,95.8408,94.7368,3.5088,4.2056,58
SC+S3,K30,N5K,2,87.2222,99.7773,93.0603,87.0405,97.8796,100.0000,0.0000,1.1241,61
SC+S3,K30,N5K,3,88.6613,99.2701,93.6502,88.0819,98.2046,100.0000,0.0000,0.9482,63
SC+S3,K30,N5K,4,96.0725,94.1841,94.2293,90.5765,99.2649,96.7742,1.6129,3.7418,63
SC+S3,K30,N5K,5,86.5151,99.9584,92.7192,86.4839,95.7385,100.0000,0.0000,1.6474,61
SC+S3,K30,N5K,6,81.7705,99.9991,89.9126,81.7699,95.4182,100.0000,0.0000,1.6965,65
SC+S3,K30,N5K,7,95.0730,99.6764,97.3115,94.7812,99.1966,100.0000,0.0000,1.2727,60
SC+S3,K30,N5K,8,91.5223,99.8199,95.4844,91.3687,98.4129,100.0000,0.0000,1.4728,63
SC+S3,K30,N5K,9,93.6540,68.8427,70.3868,64.8147,91.0335,62.9032,3.2258,4.7632,63
SC+S3,K30,VF,1,64.8283,2.8511,5.1203,2.8501,95.9412,0.0000,0.5848,1.7812,172
SC+S3,K30,VF,10,91.7993,98.6972,94.8254,90.5878,99.4495,99.0291,1.4563,2.4025,207
SC+S3,K30,VF,11,42.1068,70.8775,45.6201,32.3206,93.4160,12.0000,6.5000,7.8678,201
SC+S3,K30,VF,2,98.8606,19.9143,29.1759,19.8953,96.5949,6.9264,2.1645,5.4060,232
SC+S3,K30,VF,3,75.2358,0.8229,1.5949,0.8227,92.4079,0.0000,0.0000,0.5811,222
SC+S3,K30,VF,4,73.0770,6.2269,10.1999,6.2224,93.8069,0.5682,1.1364,3.2273,177
SC+S3,K30,VF,5,99.9459,75.4473,84.4321,75.4114,99.6431,81.7757,4.2056,5.2714,215
SC+S3,K30,VF,6,99.8982,8.5237,14.8957,8.5231,94.5527,0.0000,3.2558,4.3909,216
SC+S3,K30,VF,7,47.5987,0.1422,0.2821,0.1422,93.3054,0.0000,0.0000,0.1472,225
SC+S3,K30,VF,8,99.4192,94.2375,96.1413,93.7191,99.8884,97.6415,0.9434,1.7710,213
SC+S3,K30,VF,9,99.2640,1.2469,2.4565,1.2469,96.3862,0.0000,0.0000,0.3113,228
