method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SF+X2,K10,N5K,1,93.4637,99.9712,96.6046,93.4383,97.6057,100.0000,0.0000,0.7530,64
SF+X2,K10,N5K,10,92.7750,99.1646,95.8517,92.0499,97.9432,100.0000,0.0000,1.2014,58
SF+X2,K10,N5K,2,98.8240,95.8155,97.2818,94.7252,99.2142,100.0000,0.0000,0.5622,61
SF+X2,K10,N5K,3,97.1473,97.3489,97.2413,94.6337,99.2690,100.0000,0.0000,0.4996,63
SF+X2,K10,N5K,4,93.7129,99.8395,96.6750,93.5704,99.4677,100.0000,0.0000,0.5839,63
SF+X2,K10,N5K,5,91.2287,99.2506,95.0499,90.6018,97.2198,100.0000,0.0000,0.9112,61
SF+X2,K10,N5K,6,91.5308,99.8150,95.4872,91.3758,98.1220,100.0000,0.0000,1.1803,65
SF+X2,K10,N5K,7,94.7472,99.9020,97.2485,94.6587,99.1737,100.0000,0.0000,1.1926,60
SF+X2,K10,N5K,8,97.0135,97.0414,97.0173,94.2180,98.9879,100.0000,0.0000,0.7754,63
SF+X2,K10,N5K,9,93.7814,97.9769,95.8194,92.0414,98.2680,100.0000,0.0000,0.9310,63
SF+X2,K10,VF,1,99.4663,98.1401,98.7268,97.6212,99.9290,98.8304,0.5848,1.0001,172
SF+X2,K10,VF,10,96.0958,99.4843,97.7521,95.6122,99.7161,100.0000,0.0000,1.0470,207
SF+X2,K10,VF,11,40.8848,73.2979,45.7099,32.5081,93.1152,15.0000,5.5000,7.3513,201
SF+X2,K10,VF,2,96.4179,98.7312,97.5392,95.2349,99.7973,100.0000,0.0000,1.0537,232
SF+X2,K10,VF,3,96.8462,99.1157,97.8607,96.0994,99.7534,98.1900,0.9050,1.6793,222
SF+X2,K10,VF,4,97.9870,99.6591,98.8137,97.6584,99.8515,100.0000,0.0000,0.5742,177
SF+X2,K10,VF,5,96.4456,98.7004,97.2303,95.2029,99.9074,97.1963,0.9346,1.9519,215
SF+X2,K10,VF,6,94.5170,99.7412,96.8947,94.2906,99.7007,97.2093,0.9302,1.8775,216
SF+X2,K10,VF,7,97.3922,99.2308,98.2963,96.6537,99.7737,100.0000,0.0000,0.7054,225
SF+X2,K10,VF,8,97.3844,98.7848,98.0739,97.1181,99.9370,98.5849,0.4717,1.2169,213
SF+X2,K10,VF,9,98.6413,99.2690,98.9523,97.9274,99.9301,100.0000,0.0000,0.3169,228
SF+X2,K10,MTF,1,77.3693,99.9062,82.2340,77.3067,96.9670,76.7677,6.5657,7.6773,199
SF+X2,K10,MTF,10,99.4381,95.7836,97.5752,95.2703,99.7233,100.0000,0.0000,0.5370,30
SF+X2,K10,MTF,11,93.4764,95.7126,94.5229,89.7324,99.8306,100.0000,0.0000,3.9352,30
SF+X2,K10,MTF,13,95.6413,98.6847,96.5351,94.3821,99.3346,93.1034,3.4483,6.7839,30
SF+X2,K10,MTF,14,98.5030,99.6451,99.0694,98.1605,99.8320,100.0000,0.0000,0.6286,30
SF+X2,K10,MTF,2,98.8795,99.8331,99.3527,98.7154,99.9173,100.0000,0.0000,0.1770,200
SF+X2,K10,MTF,3,98.8795,99.8331,99.3527,98.7154,99.9173,100.0000,0.0000,0.1770,200
SF+X2,K10,MTF,4,99.9999,94.0959,96.9552,94.0959,99.7115,100.0000,0.0000,0.2344,200
SF+X2,K10,MTF,5,99.2055,99.8089,99.5048,99.0178,99.9293,100.0000,0.0000,0.1984,200
SF+X2,K10,MTF,6,99.5350,99.0362,99.2842,98.5802,99.9642,100.0000,0.0000,0.2010,200
SF+X2,K10,MTF,7,96.2499,99.1588,97.5534,95.4505,99.8900,100.0000,0.0000,1.0355,200
SF+X2,K10,MTF,8,99.4964,61.0572,73.5566,61.0547,98.8851,64.8241,2.0101,3.0631,200
SF+X2,K10,MTF,9,98.9364,98.4276,98.6784,97.4002,99.8681,100.0000,0.0000,0.9559,30
