method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SF+S2,K45,N5K,1,94.2206,99.6534,96.8566,93.9429,97.8080,100.0000,0.0000,1.2772,64
SF+S2,K45,N5K,10,93.0667,99.4052,96.1220,92.5483,98.0837,100.0000,0.0000,1.1403,58
SF+S2,K45,N5K,2,99.0221,96.9759,97.9790,96.0475,99.4087,100.0000,0.0000,0.5754,61
SF+S2,K45,N5K,3,97.5821,96.5207,97.0346,94.3245,99.2229,100.0000,1.6129,1.3891,63
SF+S2,K45,N5K,4,93.6174,98.7614,96.0707,92.7320,99.3926,100.0000,1.6129,2.3036,63
SF+S2,K45,N5K,5,92.5479,99.2733,95.7799,92.0070,97.6537,100.0000,1.6667,1.9907,61
SF+S2,K45,N5K,6,90.9516,98.1287,94.3381,89.5717,97.7341,100.0000,1.5625,2.3495,65
SF+S2,K45,N5K,7,94.0589,99.2504,96.5743,93.5575,98.9872,100.0000,1.6949,2.3883,60
SF+S2,K45,N5K,8,97.2086,97.9780,97.5711,95.3228,99.1768,100.0000,1.6129,1.7899,63
SF+S2,K45,N5K,9,95.3031,99.8031,97.4934,95.1217,98.8790,100.0000,0.0000,0.7863,63
SF+S2,K45,VF,1,99.3158,99.0678,99.1901,98.3945,99.9439,100.0000,0.0000,0.2740,172
SF+S2,K45,VF,10,95.2915,99.7406,97.4570,95.0498,99.6971,100.0000,0.0000,1.1082,207
SF+S2,K45,VF,11,41.0414,72.9505,45.7103,32.4670,93.1696,14.5000,5.5000,7.3664,201
SF+S2,K45,VF,2,97.3869,99.4408,98.4002,96.8584,99.8790,100.0000,0.0000,0.5158,232
SF+S2,K45,VF,3,96.8592,99.8397,98.3245,96.7197,99.7778,100.0000,0.0000,0.7212,222
SF+S2,K45,VF,4,96.8313,99.9208,98.3489,96.7565,99.8017,100.0000,0.0000,0.7806,177
SF+S2,K45,VF,5,96.8440,98.4970,97.3371,95.4333,99.8967,97.1963,0.9346,2.1651,215
SF+S2,K45,VF,6,96.6079,99.8509,98.1995,96.4704,99.8122,100.0000,0.0000,0.5986,216
SF+S2,K45,VF,7,95.8793,99.8696,97.8296,95.7579,99.7332,100.0000,0.0000,0.9501,225
SF+S2,K45,VF,8,98.5021,99.7440,99.1182,98.2547,99.9509,100.0000,0.0000,0.2585,213
SF+S2,K45,VF,9,97.5607,99.9138,98.7219,97.4788,99.9200,100.0000,0.0000,0.3935,228
SF+S2,K45,MTF,1,94.7992,99.3106,96.7732,94.1836,99.8735,97.9798,1.5152,2.4084,199
SF+S2,K45,MTF,10,99.6050,93.6833,96.5473,93.3326,99.6043,100.0000,0.0000,0.8289,30
SF+S2,K45,MTF,11,92.8573,96.1507,94.4209,89.5713,99.8267,100.0000,0.0000,4.2230,30
SF+S2,K45,MTF,13,99.6533,97.4722,98.5316,97.1407,99.8130,100.0000,0.0000,1.6848,30
SF+S2,K45,MTF,14,98.0881,99.6539,98.8622,97.7562,99.8011,100.0000,0.0000,0.7810,30
SF+S2,K45,MTF,2,98.5285,99.1508,98.8341,97.7686,99.8584,100.0000,0.5025,0.8586,200
SF+S2,K45,MTF,3,98.5285,99.1508,98.8341,97.7686,99.8584,100.0000,0.5025,0.8586,200
SF+S2,K45,MTF,4,99.2673,94.2190,96.6250,93.5590,99.6683,100.0000,0.5025,0.7489,200
SF+S2,K45,MTF,5,98.3872,99.1799,98.7792,97.6862,99.8276,100.0000,1.0050,1.0816,200
SF+S2,K45,MTF,6,98.6636,98.6021,98.6288,97.3715,99.9305,100.0000,0.5025,0.7751,200
SF+S2,K45,MTF,7,95.8182,94.1210,94.7323,90.2755,99.7536,100.0000,0.5025,2.1696,200
SF+S2,K45,MTF,8,99.4838,63.1576,75.7659,63.1471,98.9368,73.8693,1.5075,2.2637,200
SF+S2,K45,MTF,9,98.8864,98.0615,98.4685,96.9927,99.8469,100.0000,0.0000,1.1265,30
