method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
FLMM+S3,K10,N5K,1,94.9029,99.8636,97.3169,94.7804,98.1074,100.0000,0.0000,0.7154,64
FLMM+S3,K10,N5K,10,95.5049,74.4130,81.9870,71.3450,92.7078,84.2105,8.7719,7.6608,58
FLMM+S3,K10,N5K,2,98.2771,97.4813,97.8727,95.8431,99.3833,100.0000,0.0000,0.4552,61
FLMM+S3,K10,N5K,3,0.0000,0.0000,0.0000,0.0000,86.6064,0.0000,0.0000,0.0000,63
FLMM+S3,K10,N5K,4,97.1273,96.8097,96.7195,94.1245,99.5655,100.0000,1.6129,1.7056,63
FLMM+S3,K10,N5K,5,96.1118,95.7824,95.1982,92.1066,97.8781,95.0000,3.3333,4.5538,61
FLMM+S3,K10,N5K,6,96.3727,57.3747,71.0658,56.1279,91.0429,79.6875,3.1250,2.9947,65
FLMM+S3,K10,N5K,7,96.4430,99.5427,97.9586,96.0189,99.3937,100.0000,0.0000,1.3636,60
FLMM+S3,K10,N5K,8,98.6511,92.3620,95.2285,91.1680,98.3315,100.0000,0.0000,1.1808,63
FLMM+S3,K10,N5K,9,94.7848,98.8892,96.7746,93.7945,98.5795,100.0000,0.0000,1.5839,63
FLMM+S3,K10,VF,1,87.4539,93.9855,89.7927,87.1134,99.4872,84.2105,2.9240,4.7336,172
FLMM+S3,K10,VF,10,92.8801,99.0777,95.8632,92.6097,99.5666,98.0583,0.9709,2.8518,207
FLMM+S3,K10,VF,11,38.9473,70.6498,43.9386,30.8398,92.8628,11.0000,4.5000,7.0622,201
FLMM+S3,K10,VF,2,90.6176,97.7950,92.9743,89.9703,99.3762,90.4762,1.7316,3.3013,232
FLMM+S3,K10,VF,3,84.6038,85.0818,84.8021,83.7471,99.2227,84.6154,1.3575,2.4451,222
FLMM+S3,K10,VF,4,97.1625,99.8669,98.4933,97.0349,99.7983,100.0000,0.0000,0.7911,177
FLMM+S3,K10,VF,5,84.6836,99.6814,89.3143,84.5451,99.4879,85.9813,2.3364,5.0913,215
FLMM+S3,K10,VF,6,86.6894,90.6379,88.6138,86.5960,99.3793,90.2326,0.4651,1.6671,216
FLMM+S3,K10,VF,7,93.0610,98.7547,95.4626,92.6615,99.5789,94.6429,0.8929,2.4212,225
FLMM+S3,K10,VF,8,95.7834,98.3398,97.0394,95.5452,99.8805,98.5849,0.4717,1.2209,213
FLMM+S3,K10,VF,9,97.8610,98.8457,98.2822,97.1693,99.9107,98.2379,1.3216,1.8929,228
FLMM+S3,K10,MTF,1,94.9324,99.3439,97.0755,94.3269,99.9159,100.0000,0.0000,1.1513,199
FLMM+S3,K10,MTF,10,99.5283,93.8066,96.5780,93.3905,99.6073,100.0000,0.0000,1.1346,30
FLMM+S3,K10,MTF,11,0.1368,1.0278,0.2412,0.1208,87.1155,0.0000,0.0000,0.0440,30
FLMM+S3,K10,MTF,13,99.9142,95.8072,97.7198,95.7264,99.7304,100.0000,3.4483,3.5444,30
FLMM+S3,K10,MTF,14,98.0475,99.5837,98.8069,97.6480,99.7902,100.0000,0.0000,0.8632,30
FLMM+S3,K10,MTF,2,97.0146,99.9392,98.4521,96.9569,99.8014,100.0000,0.0000,0.5726,200
FLMM+S3,K10,MTF,3,97.0146,99.9392,98.4521,96.9569,99.8014,100.0000,0.0000,0.5726,200
FLMM+S3,K10,MTF,4,97.2557,90.8168,93.7311,90.6493,99.5286,94.9749,2.0101,3.1560,200
FLMM+S3,K10,MTF,5,98.4221,99.7604,99.0843,98.1901,99.8693,100.0000,0.0000,0.3149,200
FLMM+S3,K10,MTF,6,97.2456,95.2009,95.9933,92.6292,99.8110,100.0000,1.5075,1.5248,200
FLMM+S3,K10,MTF,7,88.8265,99.6276,93.6832,88.5655,99.6747,100.0000,0.0000,1.2926,200
FLMM+S3,K10,MTF,8,98.6504,96.4104,97.3391,95.3729,99.8590,97.9899,1.0050,1.7716,200
FLMM+S3,K10,MTF,9,99.7610,90.1239,94.6141,89.9276,99.4956,100.0000,0.0000,1.9150,30
