method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SF+S2,K30_union,N5K,1,93.6665,99.9888,96.7142,93.6567,97.6550,100.0000,0.0000,1.2437,64
SF+S2,K30_union,N5K,10,92.2311,99.2615,95.5503,91.6074,97.7969,100.0000,1.7544,2.2754,58
SF+S2,K30_union,N5K,2,98.2215,97.3733,97.7685,95.6699,99.3415,100.0000,0.0000,1.2082,61
SF+S2,K30_union,N5K,3,96.6637,97.9828,97.2951,94.7620,99.2692,100.0000,0.0000,1.1419,63
SF+S2,K30_union,N5K,4,91.4125,99.9635,95.4392,91.3815,99.2488,100.0000,0.0000,1.6577,63
SF+S2,K30_union,N5K,5,92.4332,99.6444,95.8724,92.1297,97.6902,100.0000,0.0000,1.6134,61
SF+S2,K30_union,N5K,6,90.5238,99.9451,94.9697,90.4791,97.8890,100.0000,0.0000,2.3003,65
SF+S2,K30_union,N5K,7,94.0911,99.9512,96.9044,94.0473,99.0297,100.0000,1.6949,1.7764,60
SF+S2,K30_union,N5K,8,96.8771,98.3778,97.5795,95.3131,99.1542,100.0000,0.0000,1.6517,63
SF+S2,K30_union,N5K,9,93.9777,99.8188,96.7768,93.8132,98.5874,100.0000,0.0000,1.6828,63
SF+S2,K30_union,VF,1,99.0747,99.1616,99.0869,98.2525,99.9445,100.0000,0.5848,0.7253,172
SF+S2,K30_union,VF,10,94.9927,99.7615,97.2997,94.7709,99.6806,100.0000,0.4854,1.3393,207
SF+S2,K30_union,VF,11,41.0156,73.0268,45.7137,32.4729,93.1604,14.5000,5.5000,7.3629,201
SF+S2,K30_union,VF,2,95.7584,99.7033,97.6847,95.4890,99.8269,100.0000,0.0000,0.7345,232
SF+S2,K30_union,VF,3,96.0178,99.8696,97.8975,95.9113,99.7245,100.0000,0.0000,1.0364,222
SF+S2,K30_union,VF,4,96.6487,99.9292,98.2589,96.5821,99.7873,100.0000,0.0000,0.7753,177
SF+S2,K30_union,VF,5,96.3491,99.5336,97.9044,95.9148,99.9313,100.0000,0.0000,0.8855,215
SF+S2,K30_union,VF,6,95.7288,99.9081,97.7700,95.6458,99.7613,100.0000,0.0000,0.6643,216
SF+S2,K30_union,VF,7,95.2959,99.8995,97.5381,95.2045,99.6970,100.0000,0.0000,1.0684,225
SF+S2,K30_union,VF,8,97.7442,99.8354,98.7777,97.5883,99.9264,100.0000,0.0000,0.3138,213
SF+S2,K30_union,VF,9,96.3185,99.9650,98.0660,96.2864,99.8844,100.0000,0.4405,0.8594,228
SF+S2,K30_union,MTF,1,90.6811,99.8502,94.3469,90.5568,99.4861,96.4646,3.0303,4.4067,199
SF+S2,K30_union,MTF,10,99.6050,93.6833,96.5473,93.3326,99.6043,100.0000,0.0000,0.8289,30
SF+S2,K30_union,MTF,11,92.8573,96.1507,94.4209,89.5713,99.8267,100.0000,0.0000,4.2230,30
SF+S2,K30_union,MTF,13,99.6533,97.4722,98.5316,97.1407,99.8130,100.0000,0.0000,1.6848,30
SF+S2,K30_union,MTF,14,98.0881,99.6539,98.8622,97.7562,99.8011,100.0000,0.0000,0.7810,30
SF+S2,K30_union,MTF,2,97.2695,99.7353,98.4117,97.0289,99.7863,100.0000,2.5126,2.0295,200
SF+S2,K30_union,MTF,3,97.2695,99.7353,98.4117,97.0289,99.7863,100.0000,2.5126,2.0295,200
SF+S2,K30_union,MTF,4,98.6740,95.4061,96.8585,94.1727,99.6730,98.9950,3.0151,2.4456,200
SF+S2,K30_union,MTF,5,97.2489,99.8791,98.5084,97.1355,99.7819,100.0000,1.5075,1.5322,200
SF+S2,K30_union,MTF,6,97.2951,98.6723,97.8727,96.0706,99.8890,100.0000,3.0151,2.4420,200
SF+S2,K30_union,MTF,7,90.8046,98.6667,94.1960,89.7471,99.6956,98.9950,2.5126,3.3663,200
SF+S2,K30_union,MTF,8,98.3986,83.9885,89.1158,83.4743,99.4722,89.9497,2.5126,3.1867,200
SF+S2,K30_union,MTF,9,98.8864,98.0615,98.4685,96.9927,99.8469,100.0000,0.0000,1.1265,30
