method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
S+X2,K20,N5K,1,80.6398,100.0000,89.2184,80.6398,91.4801,100.0000,0.0000,0.9215,64
S+X2,K20,N5K,10,88.5630,99.9351,93.8971,88.5120,96.9140,100.0000,0.0000,1.1619,58
S+X2,K20,N5K,2,56.1951,99.8784,69.8526,56.1208,85.6181,50.0000,1.6667,3.2967,61
S+X2,K20,N5K,3,76.2419,98.1288,83.9430,74.9565,94.1100,82.2581,1.6129,2.7461,63
S+X2,K20,N5K,4,92.0491,75.1184,81.7294,70.4870,97.5667,87.0968,0.0000,2.4302,63
S+X2,K20,N5K,5,78.4830,83.5785,76.1385,63.6974,88.1818,73.3333,1.6667,2.4784,61
S+X2,K20,N5K,6,82.4894,99.9796,90.3507,82.4794,95.6595,100.0000,0.0000,1.3251,65
S+X2,K20,N5K,7,90.6112,84.3820,83.3043,75.5295,96.3653,77.9661,1.6949,3.1118,60
S+X2,K20,N5K,8,83.5599,99.9895,91.0164,83.5528,96.6033,100.0000,0.0000,1.5456,63
S+X2,K20,N5K,9,83.9746,99.7712,91.1457,83.8155,95.8376,100.0000,0.0000,1.3533,63
S+X2,K20,VF,1,99.2017,88.2039,93.0886,87.4374,99.2601,100.0000,0.0000,1.6042,172
S+X2,K20,VF,10,95.3752,99.0984,97.1414,94.5201,99.6662,100.0000,0.9709,1.5603,207
S+X2,K20,VF,11,0.9950,0.0016,0.0032,0.0016,94.8885,0.0000,0.0000,0.0017,201
S+X2,K20,VF,2,0.0000,0.0000,0.0000,0.0000,95.4878,0.0000,0.0000,0.0000,232
S+X2,K20,VF,3,97.6475,59.7065,73.0570,59.6590,97.7326,67.4208,1.8100,4.3530,222
S+X2,K20,VF,4,97.7847,95.3405,95.8900,93.1837,99.7281,95.4545,2.2727,2.8417,177
S+X2,K20,VF,5,99.3884,87.3008,92.0006,86.8385,99.7256,94.3925,2.8037,4.7998,215
S+X2,K20,VF,6,98.9808,85.8582,90.5738,85.2034,99.2539,90.2326,3.7209,7.9074,216
S+X2,K20,VF,7,97.6622,96.9437,97.1558,94.6925,99.6701,98.2143,0.8929,2.1935,225
S+X2,K20,VF,8,3.7448,0.0430,0.0823,0.0430,96.1761,0.0000,0.0000,0.0777,213
S+X2,K20,VF,9,56.5375,7.5941,12.3331,7.5932,96.8106,0.0000,0.4405,1.7767,228
S+X2,K20,MTF,1,52.7638,5.4514,9.6139,5.4514,98.6602,0.0000,0.0000,1.0673,199
S+X2,K20,MTF,10,0.0000,0.0000,0.0000,0.0000,93.9587,0.0000,0.0000,0.0000,30
S+X2,K20,MTF,11,47.8212,92.2180,60.2851,43.5567,98.1533,17.2414,0.0000,6.2097,30
S+X2,K20,MTF,13,99.9928,53.6660,69.0001,53.6634,97.0021,44.8276,10.3448,12.3902,30
S+X2,K20,MTF,14,93.1464,74.8969,76.1657,68.8218,97.1435,68.9655,6.8966,11.6785,30
S+X2,K20,MTF,2,43.7623,99.9241,60.7197,43.7433,91.8474,9.5477,0.0000,0.7068,200
S+X2,K20,MTF,3,43.7623,99.9241,60.7197,43.7433,91.8474,9.5477,0.0000,0.7068,200
S+X2,K20,MTF,4,26.0000,2.2811,3.9828,2.2811,95.0634,0.0000,0.5025,0.5607,200
S+X2,K20,MTF,5,94.7661,94.7695,94.3756,89.7279,99.2177,99.4975,0.0000,1.8900,200
S+X2,K20,MTF,6,92.2867,98.6889,95.2663,91.0644,99.7611,98.9950,0.5025,1.1144,200
S+X2,K20,MTF,7,89.8640,99.0070,93.8457,89.0792,99.6876,97.9899,1.0050,2.1172,200
S+X2,K20,MTF,8,50.7806,95.4609,64.8536,48.7856,97.0896,43.2161,3.0151,3.7054,200
S+X2,K20,MTF,9,50.0000,8.7460,13.5742,8.7460,95.4515,0.0000,0.0000,5.6725,30
