method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SC+X2,K10,N5K,1,93.1024,67.9163,75.4590,63.9697,88.2395,61.9048,1.5873,3.7941,64
SC+X2,K10,N5K,10,90.8183,56.0996,65.8075,52.3084,87.8662,63.1579,3.5088,4.6170,58
SC+X2,K10,N5K,2,88.5488,99.9987,93.9134,88.5478,98.1511,100.0000,0.0000,0.8142,61
SC+X2,K10,N5K,3,89.3715,99.3122,94.0618,88.8240,98.3483,100.0000,0.0000,0.8711,63
SC+X2,K10,N5K,4,95.5887,84.3103,87.1112,80.8502,98.5196,91.9355,3.2258,2.5016,63
SC+X2,K10,N5K,5,82.5102,99.8936,90.3068,82.4421,94.1747,100.0000,0.0000,0.9694,61
SC+X2,K10,N5K,6,73.2227,99.9999,84.4158,73.2226,92.3559,100.0000,0.0000,1.2533,65
SC+X2,K10,N5K,7,95.7858,86.8273,86.7773,83.0895,97.8355,84.7458,3.3898,4.2777,60
SC+X2,K10,N5K,8,91.6829,99.7982,95.5631,91.5117,98.4359,100.0000,0.0000,1.3777,63
SC+X2,K10,N5K,9,96.2735,76.4835,81.9736,73.7682,94.0689,79.0323,4.8387,6.1563,63
SC+X2,K10,VF,1,96.3935,88.0369,89.9900,85.0522,98.9937,87.7193,2.3392,5.1324,172
SC+X2,K10,VF,10,94.2965,98.1462,95.4670,92.4886,99.5081,97.0874,1.4563,3.9551,207
SC+X2,K10,VF,11,41.5570,70.3942,44.7050,31.6125,93.2529,11.5000,7.5000,8.7406,201
SC+X2,K10,VF,2,99.6093,36.6728,46.5788,36.4743,97.6906,28.1385,6.0606,10.4209,232
SC+X2,K10,VF,3,1.3514,0.0016,0.0032,0.0016,92.3730,0.0000,0.0000,0.0020,222
SC+X2,K10,VF,4,49.0559,6.9656,11.2633,6.9640,94.0736,0.0000,0.5682,2.2266,177
SC+X2,K10,VF,5,99.7051,88.2019,92.2264,87.9389,99.7865,91.5888,4.2056,6.7003,215
SC+X2,K10,VF,6,94.5232,72.6357,76.9231,70.8219,97.9554,71.6279,8.3721,9.6452,216
SC+X2,K10,VF,7,42.2469,1.1748,2.2347,1.1746,93.3224,0.0000,0.0000,0.6231,225
SC+X2,K10,VF,8,98.5060,92.1245,93.9867,91.5978,99.8009,91.9811,4.2453,5.8155,213
SC+X2,K10,VF,9,97.1700,96.1768,96.0605,93.4120,99.6962,97.7974,1.3216,2.8074,228
SC+X2,K10,MTF,1,99.9971,45.6798,61.2376,45.6786,99.2214,36.3636,2.5253,5.3346,199
SC+X2,K10,MTF,10,98.9560,97.4112,98.1769,96.4249,99.7903,100.0000,0.0000,0.5290,30
SC+X2,K10,MTF,11,93.8731,83.9599,85.5290,78.3180,99.6733,72.4138,13.7931,15.4921,30
SC+X2,K10,MTF,13,98.3505,92.9652,95.5394,91.5241,99.4393,100.0000,0.0000,3.0026,30
SC+X2,K10,MTF,14,98.7482,94.4619,95.3671,93.2374,99.5820,93.1034,6.8966,8.5503,30
SC+X2,K10,MTF,2,99.2591,91.4280,94.0511,91.1946,99.4494,91.9598,3.0151,4.8753,200
SC+X2,K10,MTF,3,99.2591,91.4280,94.0511,91.1946,99.4494,91.9598,3.0151,4.8753,200
SC+X2,K10,MTF,4,99.9999,77.8353,85.3883,77.8352,98.9731,86.4322,3.5176,5.8943,200
SC+X2,K10,MTF,5,99.1196,95.7515,96.7733,94.8909,99.6452,95.9799,2.0101,3.3231,200
SC+X2,K10,MTF,6,98.6544,85.2398,89.5174,83.9480,99.6203,87.9397,1.0050,4.2780,200
SC+X2,K10,MTF,7,87.6977,92.2351,89.0343,82.9104,99.4948,90.4523,0.5025,1.5801,200
SC+X2,K10,MTF,8,97.1816,86.2691,90.6623,84.3528,99.5422,96.4824,1.5075,3.0140,200
SC+X2,K10,MTF,9,98.5694,92.1176,94.2062,90.7150,99.5036,82.7586,6.8966,8.4078,30
